brand,description,price,website,search_term,scrape_timestamp
BIMBO,PAN INTEGRAL CERO CERO X 560G,S/ 10.80,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
MOLINOS DEL MUNDO,Pan integral sin gluten Molinos 480 g,S/ 21,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
BIMBO,Pan Integral Xg 750 g,S/ 12.90,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
BIMBO,Pan Pita Integral 10 unidades,S/ 6,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
BIMBO,Pan de molde artesano integral de 560 g,S/ 11.90,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
BIMBO,Pan de Molde Vital Integral Multicereal con Chía y Linaza 600 g,S/ 12.40,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
PYC,Pan de Molde Integral 500 g,S/ 8.90,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
BIMBO,Pan de molde integral 480 g,S/ 10.70,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
UNION,Pan Integral Mediano Unión 360 g,S/ 8.70,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
BIMBO,PAN PITA INTEGRAL CERO CERO X300GR,S/ 6.80,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
TOTTUS,Pan De La Casa Integral 350 g,S/ 5.20,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
EL CEDRO,Pan Árabe Integral 10 Unidades,S/ 7.40,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
UNION,Pan con Granos Integrales Unión 540 g,S/ 11.40,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
TOTTUS,Pan Molde Integral x 480 g,S/ 7.60,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
TOTTUS,Pan Molde Integral x 750 g,S/ 10.90,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
UNION,Pan Integral Sandwich Unión 540 g,S/ 12.70,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
BIMBO,Pan de Molde Integral sin Borde 650 g,S/ 16.20,tottus,PAN INTEGRAL,2024-12-05 11:16:43.357332
