brand,description,price,website,search_term,scrape_timestamp
ACT II,Pop Corn con Mantequilla Act Li 80 g,S/ 5,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
CASA JOVEN,Bolo de Pop Corn,S/ 5.90,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
COSTENO,Maíz Pop Corn Costeño 500 g,S/ 4.80,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
TOTTUS,Maiz Pop Corn 500 g,S/ 4.64,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
TOTTUS,Maíz Pop Corn de 1 kg,S/ 7.42,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
ACT II,Pop Corn Salado Act Li 3 Unidades,S/ 14.90,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
,Sazonador Ajinomix Pop Corn Mantequilla Caja x 6 Sobres,S/ 3.50,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
TESORO DEL CAMPO,Maíz Pop Corn 500 g,S/ 5,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
ACT II,Pop Corn Butter Lovers Act Li 3 Unidades,S/ 14.90,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
TESORO DEL CAMPO,Maíz Pop Corn x 350 g,S/ 3.65,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
TOTTUS,Chifle Norteño Con Canchita Milys 500 g,S/ 16.90,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
BLANIK,POPCORN MAKER,S/ 129,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
FIBERLIGHT,Bocaditos Salvado con Orégano Fibralight 200 g,S/ 9.80,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
ACT II,Popcorn con mantequilla extra Act Li 80 g,S/ 5,tottus,POP CORN (BOCADITOS),2024-12-05 12:43:28.420002
