brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
BRAEDT,QUESO EDAM X 440GR,S/ 24.50,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,440.0,g,QUESO EDAM X R,24.5
TOTTUS,QUESO EDAM LIGHT 180G,S/ 10.90,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,180.0,g,QUESO EDAM LIGHT,10.9
SUIZA,Pack Queso Edam + Jamón Americano 300 g,S/ 11.90,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,300.0,g,Pack Queso Edam + Jamón Americano,11.9
BRAEDT,Queso Edam 180 g,S/ 11.95,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,180.0,g,Queso Edam,11.95
TOTTUS,QUESO EDAM 180G,S/ 10.90,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,180.0,g,QUESO EDAM,10.9
GLORIA,QUESO EDAM 250G TAJADA,S/ 15.50,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,250.0,g,QUESO EDAM  TAJADA,15.5
BONLE,Queso Edam 185 g,S/ 11.90,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,185.0,g,Queso Edam,11.9
TOTTUS,Mix Quesos Pack Edam Gouda Emmental 300 g,S/ 46.90,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,300.0,g,Mix Quesos Pack Edam Gouda Emmental,46.9
BONLE,QUESO EDAM 500G TAJADA,S/ 24.10,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,500.0,g,QUESO EDAM  TAJADA,24.1
GLORIA,BONLE QUESO EDAM 250G TAJADA,S/ 14.70,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,250.0,g,BONLE QUESO EDAM  TAJADA,14.7
