description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Hierba Luisa Hornimans 25un,S/ 3.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,25.0,un,Hierba Luisa Hornimans,3.9
Cuisine & Co Hierba Luisa para Infusión Caja 20 unid,S/ 3.20,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,un,Cuisine & Co Hierba Luisa para Infusión Caja,3.2
Hierbas de Mate con Palo Playadito Bolsa 500 gr,S/ 38.20,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,500.0,g,Hierbas de Mate con Palo Playadito Bolsa r,38.2
Hierbas de Mate con Palo Bolsa 1 Kg + Bombilla Rosamonte,S/ 159.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,1.0,kg,Hierbas de Mate con Palo Bolsa  + Bombilla Rosamonte,159.9
Infusión de Hierba Luisa McColins 100un,S/ 12.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,100.0,un,Infusión de Hierba Luisa McColins,12.9
Infusión Orgánica de Hierba Luisa Sunka 20un,S/ 4.30,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,un,Infusión Orgánica de Hierba Luisa Sunka,4.3
Infusión de Hierbas Limón y Jengibre Caja 10 unid,S/ 19.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,10.0,un,Infusión de Hierbas Limón y Jengibre Caja,19.9
Infusión de Hierba Luisa McColins 25un,S/ 4.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,25.0,un,Infusión de Hierba Luisa McColins,4.9
Infusión de Hierba Luisa Orgánica Nature's Heart 20g,S/ 8.50,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,g,Infusión de Hierba Luisa Orgánica Nature's Heart,8.5
Infusión Andina Wawasana de Hierbas Detox 12un,S/ 6.40,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,12.0,un,Infusión Andina Wawasana de Hierbas Detox,6.4
Té de Hierbas Bigelow Red Strawberry 20 Filtrantes,S/ 26.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,Filtrantes,Té de Hierbas Bigelow Red Strawberry,26.9
Infusión de Hierbas Wawasana Prostaté 20un,S/ 11.60,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,un,Infusión de Hierbas Wawasana Prostaté,11.6
Té de Hierbas Bigelow Lemon Ginger 20 Filtrantes,S/ 26.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,Filtrantes,Té de Hierbas Bigelow Lemon Ginger,26.9
