description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Crema para Peinar Head & Shoulders Hidratación Aceite de Coco 300ml,S/ 19.80,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,300.0,ml,Crema para Peinar Head & Shoulders Hidratación Aceite de Coco,19.8
Helado de Crema Peziduri Vainilla 900ml,S/ 9.50,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,900.0,ml,Helado de Crema Peziduri Vainilla,9.5
Helado de Crema Peziduri Chocolate 900ml,S/ 9.50,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,900.0,ml,Helado de Crema Peziduri Chocolate,9.5
Helado de Crema Peziduri Tricolor 900ml,S/ 9.50,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,900.0,ml,Helado de Crema Peziduri Tricolor,9.5
Helado de Crema Peziduri Chocochips 900ml,S/ 11.90,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,900.0,ml,Helado de Crema Peziduri Chocochips,11.9
Helado de Crema Peziduri Lúcuma 900ml,S/ 11.90,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,900.0,ml,Helado de Crema Peziduri Lúcuma,11.9
Helado de Crema Turkey Hill Choco Mint Chip 1.36L,S/ 24.90,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,1.36,l,Helado de Crema Turkey Hill Choco Mint Chip,24.9
Helado de Crema Turkey Hill Cookies and Cream 1.36L,S/ 24.90,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,1.36,l,Helado de Crema Turkey Hill Cookies and Cream,24.9
Helado de Crema Turkey Hill Tin Roof Sundae 1.36L,S/ 24.90,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,1.36,l,Helado de Crema Turkey Hill Tin Roof Sundae,24.9
Helado de Crema Turkey Hill Dutch Chocolate 1.36L,S/ 24.90,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,1.36,l,Helado de Crema Turkey Hill Dutch Chocolate,24.9
Helado de Crema Turkey Hill Butter Pecan 1.36L,S/ 24.90,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,1.36,l,Helado de Crema Turkey Hill Butter Pecan,24.9
Helado de Crema Sandwich Vainilla 900ml,S/ 19.90,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,900.0,ml,Helado de Crema Sandwich Vainilla,19.9
Pack Helado de Crema Peziduri 900ml: Tricolor + Chochochip,S/ 23.80,wong,HELADO DE CREMA PERSONAL,2024-12-07 18:05:26.260619,900.0,ml,Pack Helado de Crema Peziduri : Tricolor + Chochochip,23.8
