description,brand,price,website,search_term,scrape_timestamp
Mondongo Cau-Cau x kg,VIVANDA,S/ 14.20,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Mondongo Italiano x kg,VIVANDA,S/ 14.20,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Lomo Fino de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 81.80,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Anticucho de Res ZEDINA Bolsa 500g,VIVANDA,S/ 15.60,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Hamburguesa OTTO KUNZ Premium de Res Bolsa 8un,OTTO KUNZ,S/ 28.00,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Osobuco de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 27.20,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Hamburguesa de Res OREGON Foods Bolsa 8un,OREGON FOODS,S/ 26.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Picaña de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 71.30,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Entraña Fina de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 60.80,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Asado de Pejerrey de Res x kg,EL BUEN CORTE,S/ 48.20,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Hamburguesa OTTO KUNZ Parrillera de Res Bolsa 4un,OTTO KUNZ,S/ 29.00,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bife de Vacío de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 51.30,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Menestrón con Carne de Res en Semiconserva 750g,LA FLORENCIA,S/ 12.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bife Ancho de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 52.40,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Hamburguesa OTTO KUNZ Premium de Res Bolsa 4un,OTTO KUNZ,S/ 15.40,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Colita de Cuadril de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 55.50,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bife Angosto de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 52.40,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Baby Beef de Res x kg,EL BUEN CORTE,S/ 62.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Concentrado en polvo DOÑA GUSTA Caldo sabor a costilla de res Caja 6Un,DOÑA GUSTA,S/ 2.20,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Aderezo PIKI para Res Doypack 350g,PIKI,S/ 9.70,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Comida para Perros PETS REPUBLIC Adulto Hígado de Res Frasco 80g,PETS REPUBLIC,S/ 15.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Comida para Perros RAMBALA Adulto Aritos de Res Doypack 10un,RAMBALA,S/ 18.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Comida para Perros RAMBALA Adulto Aritos de Res Doypack 5un,RAMBALA,S/ 10.60,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Pulpo Cocido Limpio EL REY DEL PULPO x un,EL REY DEL PULPO,S/ 72.00,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Vino Tinto COTE DES ROSES Pinot Noir Botella 750ml,COTE DES ROSES,S/ 129.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Vino Blanco COTE DES ROSES Chardonnay Botella 750ml,COTE DES ROSES,S/ 129.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bebidas Energizantes RED BULL Ambar Edition Lata 250ml,RED BULL,S/ 7.80,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Vino Rosé COTE DES ROSES Botella 750ml,COTE DES ROSES,S/ 129.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bebida Energizante RED BULL Tropical Lata 250ml,RED BULL,S/ 7.80,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bebida Carbonatada RED BULL Green Edition Lata 250ml,RED BULL,S/ 7.80,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bebida Energizante RED BULL Lata 250ml Paquete 4un,RED BULL,S/ 28.50,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bebida Energizante RED BULL Sugar Free Lata 250ml,RED BULL,S/ 7.80,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bebida Energizante RED BULL Lata 250ml,RED BULL,S/ 7.80,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bebida Energizante RED BULL Red Edition Lata 250ml,RED BULL,S/ 7.80,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Táper Cuadrado REYPLAST 2K 1un,REY PLAST,S/ 7.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bacín Didáctico REY Hippo C/Tapa Niña,REY,S/ 29.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bacín Didáctico REY Hippo C/Tapa Niño,REY,S/ 29.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Táper REYPLAST Rectangular N°#2,REY,S/ 4.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bacín REY Baby King Decorado,REY,S/ 46.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bañera con Soporte REY,REY,S/ 26.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Jarra Reyware REY 1L,REY,S/ 6.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Set de Coladores Delicia REY 4un,REY,S/ 8.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Táper Rectangular #5 REYPLAST,REY,S/ 10.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Táper REYPLAST Cuadrado Luxe 1.1 Un,REY,S/ 6.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Táper REYPLAST Cuadrado Luxe 1.9 Un,REY,S/ 9.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bebida Energizante RED BULL Paquete 6un Lata 250ml,RED BULL,S/ 39.50,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bebida Energizante RED BULL Sugarfree Lata 250ml Paquete 4un,RED BULL,S/ 28.50,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bebida Energizante RED BULL Lata 355ml,RED BULL,S/ 9.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Balde REYPLAST c/Caño 20L,REY PLAST,S/ 29.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
Bacín REY Baby King Decorado Niño,REY,S/ 46.90,vivanda,MONDONGO DE RES,2024-12-03 23:40:58.465274
