brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TOTTUS,Tableta Para Taza Sabor Chocolate x 90 g,S/ 2,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-07 13:58:01.037504,90.0,g,Tableta Para Taza Sabor Chocolate x,2.0
SOL DEL CUSCO,Tableta Para Taza Pasta Pura x 80 g,S/ 13.70,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-07 13:58:01.037504,80.0,g,Tableta Para Taza Pasta Pura x,13.7
LA IBERICA,Chocolate A La Taza Con Azúcar x 100 g,S/ 10.20,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-07 13:58:01.037504,100.0,g,Chocolate A La Taza Con Azúcar x,10.2
ORQUIDEA,Tableta Para Taza Chocolate 100% Cacao Organico x 100 g,S/ 16,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-07 13:58:01.037504,100.0,g,Tableta Para Taza Chocolate 100% Cacao Organico x,16.0
SOL DEL CUSCO,Chocolate Para Taza 90 g - Barra 90 gr,S/ 6.90,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-07 13:58:01.037504,90.0,g,Chocolate Para Taza  - Barra r,6.9
SOL DEL CUSCO,Chocolate Instantáneo Para Taza Lata x 324 g,S/ 21.40,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-07 13:58:01.037504,324.0,g,Chocolate Instantáneo Para Taza Lata x,21.4
SOL DEL CUSCO,Chocolate Instantáneo Para Taza Clavo Canela Lata x 324 g,S/ 21.40,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-07 13:58:01.037504,324.0,g,Chocolate Instantáneo Para Taza Clavo Canela Lata x,21.4
SOL DEL CUSCO,Cafemoka Instantáneo Para Taza x 220 g,S/ 21.40,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-07 13:58:01.037504,220.0,g,Cafemoka Instantáneo Para Taza x,21.4
TOTTUS,Wafer Late 9 Unidades de 19.5g c/u,S/ 5.90,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-07 13:58:01.037504,9.0,un,Wafer Late ades de  c/u,5.9
