brand,description,price,website,search_term,scrape_timestamp
Vega,Camote Frito VEGA Bolsa 140g,S/ 4.90,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
Vega,Panetón VEGA Bolsa Ziploc 800gr,S/ 14.90 4%,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
Emperatriz,Cera Líquida EMPERATRIZ Amarilla Doypack 300ml,S/ 10.10,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
Piki,Salsa PIKI Ají Amarillo Molido Doypack 350Gr,S/ 9.50,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
INKA CHIPS,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
Natuchips,Chips de Camote NATUCHIPS Bolsa 135gr,S/ 7.00,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
Vega,Trigo mote VEGA Bolsa 400g,S/ 2.60,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
Sapolio,Cera SAPOLIO Amarilla Doypack 300ml,S/ 5.20,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
Timonel,Trigo mote TIMONEL Bolsa 400g,S/ 2.90,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
Emperatriz,Cera en Pasta EMPERATRIZ Amarilla Doypack 300ml,S/ 10.10,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
Gloria,Leche GLORIA UHT Niños Caja 1L,S/ 6.00,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
Emperatriz,Cera en Pasta EMPERATRIZ Roja Doypack 300ml,S/ 10.10,vega,CAMOTE AMARILLO,2024-12-06 12:18:22.853100
