brand,description,price,website,search_term,scrape_timestamp
Rey,Caja Movil Suprema REY N°50 con Tapa,S/ 29.90,vega,BOFE DE RES,2024-12-06 11:25:13.872927
Tabernero,Chilcano TABERNERO BAR Maracuyá Botella 275 ml,S/ 5.90 16%,vega,BOFE DE RES,2024-12-06 11:25:13.872927
Tabernero,Chilcano Bar TABERNERO Limón Botella 275 ml,S/ 5.90 16%,vega,BOFE DE RES,2024-12-06 11:25:13.872927
Volt,Bebida Energizante VOLT Gingseng Sin Azúcar Paquete 12u Botella 300ml,,vega,BOFE DE RES,2024-12-06 11:25:13.872927
Johnnie Walker,Whisky JOHNNIE WALKER Red Botella 750mH,S/ 51.00,vega,BOFE DE RES,2024-12-06 11:25:13.872927
Old Times,Whisky OLD TIME Red Botella 750ml,S/ 20.90,vega,BOFE DE RES,2024-12-06 11:25:13.872927
Bahia,Mojito BAHIA Lata 355ml,S/ 6.90,vega,BOFE DE RES,2024-12-06 11:25:13.872927
Bahia,Piña Colada BAHIA Lata 355ml,S/ 6.90,vega,BOFE DE RES,2024-12-06 11:25:13.872927
LUCKY STRIKE,Cigarros LUCKY STRIKE Red Cajetilla 20un,S/ 17.20,vega,BOFE DE RES,2024-12-06 11:25:13.872927
OLD TIME,Whisky OLD TIMES Red Botella 1L,S/ 26.90,vega,BOFE DE RES,2024-12-06 11:25:13.872927
Fini,Masticable Re galiz FINI Tutti Frutti Ácido Bolsa 80 g,S/ 4.20,vega,BOFE DE RES,2024-12-06 11:25:13.872927
Fini,Masticable Re galiz FINI Fresa Ácida Bolsa 80 g,S/ 4.20,vega,BOFE DE RES,2024-12-06 11:25:13.872927
