brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Vega,Cereal VEGA Hojuelas Azucaradas Bolsa 140g,S/ 2.90,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,140.0,g,Cereal VEGA Hojuelas Azucaradas Bolsa,2.9
Angel,Cereal ÁNGEL Chocolate Bolsa 130g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,130.0,g,Cereal ÁNGEL Chocolate Bolsa,3.2
Angel,Cereal ÁNGEL Flakes Bolsa 130g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,130.0,g,Cereal ÁNGEL Flakes Bolsa,3.2
Vega,Cereal VEGA Aritos Frutados Bolsa 140g,S/ 2.90,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,140.0,g,Cereal VEGA Aritos Frutados Bolsa,2.9
Nestle,Cereal CORN FLAKES Bolsa 405g,S/ 16.00,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,405.0,g,Cereal CORN FLAKES Bolsa,16.0
Angel,Cereal ANGEL Copix Choco Bolsa 120g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,120.0,g,Cereal ANGEL Copix Choco Bolsa,3.2
Angel,Cereal ÁNGEL Frutt Doypack 840g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,840.0,g,Cereal ÁNGEL Frutt Doypack,3.2
Vega,Cereal VEGA Bolitas Sabor a Chocolate Bolsa 140g,S/ 2.90,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,140.0,g,Cereal VEGA Bolitas Sabor a Chocolate Bolsa,2.9
Angel,Cereal ANGEL Almohada Fresia Bolsa 110g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,110.0,g,Cereal ANGEL Almohada Fresia Bolsa,3.2
Angel,Cereal ÁNGEL Zuck Bolsa 130g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,130.0,g,Cereal ÁNGEL Zuck Bolsa,3.2
Vega,Cereal VEGA Aritos Frutados Bolsa 20g,S/ 0.50,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,20.0,g,Cereal VEGA Aritos Frutados Bolsa,0.5
Angel,Cereal ÁNGEL Copix Chocolate Bolsa 18g,S/ 0.80,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,18.0,g,Cereal ÁNGEL Copix Chocolate Bolsa,0.8
Costa,Cereal Bar COSTA Chocochips 21gr,S/ 9.90,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,21.0,g,Cereal Bar COSTA Chocochips r,9.9
Nestle,Cereal NESTLE Chocapic Caja 350g,S/ 19.70,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,350.0,g,Cereal NESTLE Chocapic Caja,19.7
Nestle,Cereal NESTLE Corn Flakes Caja 180g,S/ 12.00,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,180.0,g,Cereal NESTLE Corn Flakes Caja,12.0
Angel,Cereal ÁNGEL Meli Arito Bolsa 130g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,130.0,g,Cereal ÁNGEL Meli Arito Bolsa,3.2
Costa,Cereal Bar COSTA Chococereal 21gr,S/ 9.90,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,21.0,g,Cereal Bar COSTA Chococereal r,9.9
Costa,Cereal Bar COSTA Golden 21gr,S/ 9.90,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,21.0,g,Cereal Bar COSTA Golden r,9.9
Vega,Cereal VEGA Bolitas Chocolate Bolsa 20g,S/ 5.70,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,20.0,g,Cereal VEGA Bolitas Chocolate Bolsa,5.7
Angel,Cereal ANGEL Tito Almohada Bolsa 110g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-06 11:14:31.136099,110.0,g,Cereal ANGEL Tito Almohada Bolsa,3.2
