brand,description,price,website,search_term,scrape_timestamp
Sapolio,Lavavajilla Líquido SAPOLIO Manzana Botella 750 ml,S/ 8.90 3%,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Ambrosoli,Fruna AMBROSOLI Trifuna Fresa - Durazno - Manzana Bolsa 70 un,S/ 9.00,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Gn,Galleta GN Doble Deleit Sabor a Manzana y Durazno Paquete 8 un,S/ 5.00,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Suavitel,Suavizante SUAVITEL Frescura de Manzana Doypack 180ml,S/ 2.20,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Clorandina,Lavavajilla en Pasta CLORANDINA Manzana Pote 1000gr,S/ 6.30,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
SUEROX,Bebida Rehidratante SUEROX Sabor a Manzana Botella 630ml x 12u,S/ 78.00,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Glade,Aromantizante en Spray GLADE 5 en 1 Manzana y Canela Frasco 400ml,S/ 9.90,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Santa Catalina,Avena con Manzana SANTA CATALINA Bolsa 150g,S/ 4.10,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
DENTITOY,Snacks Delicias DENTITOY Bolsa 6u,S/ 5.70,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
SUEROX,Bebida Rehidratante SUEROX Sabor a Manzana Botella 630ml,S/ 6.50,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Vclean,Limpiador VCLEAN Manzana y Canela Botella 900ml,S/ 3.20,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Suavitel,Suavizante SUAVITEL Frescura de Manzana Botella 970ml,S/ 12.50,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Duryea,Maizena DURYEA Caja 100gr,S/ 2.90,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Universal,Maizena UNIVERSAL Bolsa 180gr,S/ 3.00,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
P.A.N.,Harina de Maíz PAN Precocida Bolsa 1kg,S/ 8.50 13%,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Duryea,Mizena DURYEA Caja 500gr,S/ 8.90 10%,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Sapolio,Detergente en Polvo SAPOLIO Bebé Bolsa 2Kg,S/ 18.50 8%,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Blanca Flor,Harina BLANCA FLOR Preparada Paquete 1Kg,S/ 8.00,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Benoti,Harina BENOTI Preparada Paquete 1Kg,S/ 6.00,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
Universal,Chuño UNIVERSAL Bolsa 180gr,S/ 3.30,vega,MANZANA DELICIA,2024-12-07 15:59:21.188679
