brand,description,price,website,search_term,scrape_timestamp
Sello De Oro,Margarina SELLO DE ORO Pote 200gr,S/ 5.20 10%,vega,MARGARINA ENVASADA,2024-12-07 15:54:48.375610
Manty,Margarina MANTY Clásica Pote 300gr,S/ 5.50 8%,vega,MARGARINA ENVASADA,2024-12-07 15:54:48.375610
Sello De Oro,Margarina SELLO DE ORO Pote 400gr,S/ 8.30 5%,vega,MARGARINA ENVASADA,2024-12-07 15:54:48.375610
Manty,Margarina MANTY Pote 90g,S/ 2.80,vega,MARGARINA ENVASADA,2024-12-07 15:54:48.375610
Sporade,Pack 12 Bebida Rehidratante SPORADE Mandarina Botella 500ml,S/ 18.00 32%,vega,MARGARINA ENVASADA,2024-12-07 15:54:48.375610
SUEROX,Bebida Rehidratante SUEROX Sabor a Mandarina Botella 630ml x 12u,S/ 78.00,vega,MARGARINA ENVASADA,2024-12-07 15:54:48.375610
Sayon,Galletas SAYON Margarita Paquete 6u 43g.,S/ 5.20,vega,MARGARINA ENVASADA,2024-12-07 15:54:48.375610
Colombina,Marshmallows COLOMBINA Millows Margarita Bolsa 145gr,S/ 4.50,vega,MARGARINA ENVASADA,2024-12-07 15:54:48.375610
Sporade,Bebida Rehidratante SPORADE Mandarina Botella 500ml,S/ 2.00,vega,MARGARINA ENVASADA,2024-12-07 15:54:48.375610
SUEROX,Bebida Rehidratante SUEROX Sabor a Mandarina Botella 630ml,S/ 6.50,vega,MARGARINA ENVASADA,2024-12-07 15:54:48.375610
