description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Mantequilla con Sal Gloria 50g,,50.0,g,3.7,metro,2024-12-04 21:24:27.280736,MANTEQUILLA ENVASADA,1.0,kg,74.0,MANTEQUILLA ENVASADA
Mantequilla con Sal Gloria 90g,,90.0,g,6.4,wong,2024-12-04 19:18:47.447896,MANTEQUILLA ENVASADA,1.0,kg,71.11111111111111,MANTEQUILLA ENVASADA
Mantequilla con Sal Gloria 90g,,90.0,g,6.4,metro,2024-12-04 21:24:27.280736,MANTEQUILLA ENVASADA,1.0,kg,71.11111111111111,MANTEQUILLA ENVASADA
Mantequilla con Sal Laive 100g,,100.0,g,7.6,wong,2024-12-04 19:18:47.447896,MANTEQUILLA ENVASADA,1.0,kg,76.0,MANTEQUILLA ENVASADA
Mantequilla de Maní LA FLORENCIA Pote 200g,,200.0,g,9.5,plaza_vea,2024-12-04 13:45:11.741261,MANTEQUILLA ENVASADA,1.0,kg,47.5,MANTEQUILLA ENVASADA
Mantequilla de Maní LA FLORENCIA Pote 200g,LA FLORENCIA,200.0,g,9.7,vivanda,2024-12-04 17:41:25.517015,MANTEQUILLA ENVASADA,1.0,kg,48.5,MANTEQUILLA ENVASADA
Mantequilla con Sal Gloria 180g,,180.0,g,9.9,metro,2024-12-04 21:24:27.280736,MANTEQUILLA ENVASADA,1.0,kg,55.0,MANTEQUILLA ENVASADA
Mantequilla Gloria Sin Sal 180g,,180.0,g,9.9,metro,2024-12-04 21:24:27.280736,MANTEQUILLA ENVASADA,1.0,kg,55.0,MANTEQUILLA ENVASADA
Mantequilla con Sal GLORIA Paquete 180g,,180.0,g,9.9,plaza_vea,2024-12-04 13:45:11.741261,MANTEQUILLA ENVASADA,1.0,kg,55.0,MANTEQUILLA ENVASADA
Mantequilla de Maní LA PURITA Pote 170g,LA PURITA,170.0,g,9.9,vivanda,2024-12-04 17:41:25.517015,MANTEQUILLA ENVASADA,1.0,kg,58.23529411764706,MANTEQUILLA ENVASADA
Mantequilla con Sal GLORIA Paquete 180g,GLORIA,180.0,g,9.9,vivanda,2024-12-04 17:41:25.517015,MANTEQUILLA ENVASADA,1.0,kg,55.0,MANTEQUILLA ENVASADA
Mantequilla de Maní LA PURITA Pote 170g,,170.0,g,9.9,plaza_vea,2024-12-04 13:45:11.741261,MANTEQUILLA ENVASADA,1.0,kg,58.23529411764706,MANTEQUILLA ENVASADA
Mantequilla con Sal Gloria 180g,,180.0,g,9.9,wong,2024-12-04 19:18:47.447896,MANTEQUILLA ENVASADA,1.0,kg,55.0,MANTEQUILLA ENVASADA
Mantequilla Gloria Sin Sal 180g,,180.0,g,9.9,wong,2024-12-04 19:18:47.447896,MANTEQUILLA ENVASADA,1.0,kg,55.0,MANTEQUILLA ENVASADA
Mantequilla sin Sal GLORIA Paquete 180g,GLORIA,180.0,g,9.9,vivanda,2024-12-04 17:41:25.517015,MANTEQUILLA ENVASADA,1.0,kg,55.0,MANTEQUILLA ENVASADA
Mantequilla sin Sal GLORIA Paquete 180g,,180.0,g,9.9,plaza_vea,2024-12-04 13:45:11.741261,MANTEQUILLA ENVASADA,1.0,kg,55.0,MANTEQUILLA ENVASADA
Mantequilla con Sal Gloria 180g,,180.0,g,10.5,wong,2024-12-04 19:18:47.447896,MANTEQUILLA ENVASADA,1.0,kg,58.33333333333333,MANTEQUILLA ENVASADA
Mantequilla con Sal GLORIA Pote 180g,GLORIA,180.0,g,10.5,vivanda,2024-12-04 17:41:25.517015,MANTEQUILLA ENVASADA,1.0,kg,58.33333333333333,MANTEQUILLA ENVASADA
Mantequilla con Sal Gloria 180g,,180.0,g,10.5,metro,2024-12-04 21:24:27.280736,MANTEQUILLA ENVASADA,1.0,kg,58.33333333333333,MANTEQUILLA ENVASADA
Mantequilla Sin Sal Laive 180g,,180.0,g,10.9,metro,2024-12-04 21:24:27.280736,MANTEQUILLA ENVASADA,1.0,kg,60.55555555555556,MANTEQUILLA ENVASADA
Mantequilla con Sal Laive 180g,,180.0,g,10.9,metro,2024-12-04 21:24:27.280736,MANTEQUILLA ENVASADA,1.0,kg,60.55555555555556,MANTEQUILLA ENVASADA
Mantequilla con Sal LAIVE Barra 180g,,180.0,g,11.9,plaza_vea,2024-12-04 13:45:11.741261,MANTEQUILLA ENVASADA,1.0,kg,66.11111111111111,MANTEQUILLA ENVASADA
Mantequilla sin Sal LAIVE Barra 180g,LAIVE,180.0,g,12.9,vivanda,2024-12-04 17:41:25.517015,MANTEQUILLA ENVASADA,1.0,kg,71.66666666666667,MANTEQUILLA ENVASADA
Mantequilla de Maní LA PURITA con Cacao Pote 1...,,170.0,g,12.9,plaza_vea,2024-12-04 13:45:11.741261,MANTEQUILLA ENVASADA,1.0,kg,75.88235294117646,MANTEQUILLA ENVASADA
Mantequilla con Sal LAIVE Pote 180g,,180.0,g,12.9,plaza_vea,2024-12-04 13:45:11.741261,MANTEQUILLA ENVASADA,1.0,kg,71.66666666666667,MANTEQUILLA ENVASADA
Mantequilla Plusa Con Sal Barra 200 g,,200.0,g,12.9,metro,2024-12-04 21:24:27.280736,MANTEQUILLA ENVASADA,1.0,kg,64.5,MANTEQUILLA ENVASADA
Mantequilla con Sal La Abuela 150g,,150.0,g,12.9,wong,2024-12-04 19:18:47.447896,MANTEQUILLA ENVASADA,1.0,kg,86.0,MANTEQUILLA ENVASADA
Mantequilla con Sal Laive 180g,,180.0,g,13.99,wong,2024-12-04 19:18:47.447896,MANTEQUILLA ENVASADA,1.0,kg,77.72222222222221,MANTEQUILLA ENVASADA
