description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Papa seca VEGA Bolsa 400g,Vega,400.0,g,4.3,vega,2024-12-04 14:23:14.435024,PAPA SECA,400.0,g,4.3,PAPA SECA
Papa Seca BELL'S Bolsa 400g,BELL'S,400.0,g,5.6,vivanda,2024-12-04 18:03:17.703092,PAPA SECA,400.0,g,5.6,PAPA SECA
Papa Seca 400 g,TOTTUS,400.0,g,5.65,tottus,2024-12-04 13:45:52.362767,PAPA SECA,400.0,g,5.65,PAPA SECA
Papa Seca Máxima Bolsa 500 g,,500.0,g,5.7,metro,2024-12-04 21:55:08.837545,PAPA SECA,500.0,g,5.7,PAPA SECA
Papa Seca Cuisine & Co 500g,,500.0,g,6.1,wong,2024-12-04 20:04:45.349423,PAPA SECA,500.0,g,6.1,PAPA SECA
Papa Seca 500 g,TESORO DEL CAMPO,500.0,g,7.3,tottus,2024-12-04 13:45:52.362767,PAPA SECA,500.0,g,7.3,PAPA SECA
Papa Seca Tesoro Del Campo Bolsa 500 g,,500.0,g,7.9,metro,2024-12-04 21:55:08.837545,PAPA SECA,500.0,g,7.9,PAPA SECA
Papa Seca COSTEÑO Bolsa 500g,COSTENO,500.0,g,8.1,vivanda,2024-12-04 18:03:17.703092,PAPA SECA,500.0,g,8.1,PAPA SECA
Papa Seca COSTEÑO Bolsa 500g,,500.0,g,8.2,plaza_vea,2024-12-04 14:17:25.221922,PAPA SECA,500.0,g,8.2,PAPA SECA
Papa Seca Costeño 500g,,500.0,g,8.2,metro,2024-12-04 21:55:08.837545,PAPA SECA,500.0,g,8.2,PAPA SECA
Papa Seca Tesoro Del Campo Bolsa 500 g,,500.0,g,8.3,wong,2024-12-04 20:04:45.349423,PAPA SECA,500.0,g,8.3,PAPA SECA
