description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Ají Panca BELL'S Molido Sobre 15g,BELL'S,15.0,g,1.59,vivanda,2024-12-04 18:11:31.497218,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,106.00000000000001,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido 20 g,TOTTUS,20.0,g,2.1,tottus,2024-12-04 13:53:24.711656,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,105.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido PIKI Doypack 120gr,Piki,120.0,g,2.9,vega,2024-12-04 14:36:30.745664,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,24.166666666666668,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido Toña 18g,,18.0,g,3.4,metro,2024-12-04 22:11:06.902791,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,188.88888888888889,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido Cuatro Estaciones 10 g,,10.0,g,3.7,tottus,2024-12-04 13:53:24.711656,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,370.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido de 50 g,TOTTUS,50.0,g,6.0,tottus,2024-12-04 13:53:24.711656,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,120.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido PIKI Doypack 350gr,Piki,350.0,g,9.0,vega,2024-12-04 14:36:30.745664,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,25.714285714285715,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido Piki 350g,,350.0,g,10.9,wong,2024-12-04 20:30:33.689662,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,31.142857142857146,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido Piki 350g,,350.0,g,10.9,metro,2024-12-04 22:11:06.902791,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,31.142857142857146,AJÍ PANCA MOLIDO (ESPECIAL)
Salsa PIKI Ají panca molido Doypack 350g,PIKI,350.0,g,12.5,vivanda,2024-12-04 18:11:31.497218,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,35.714285714285715,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido Piki 1kg,,1.0,kg,21.9,metro,2024-12-04 22:11:06.902791,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,21.9,AJÍ PANCA MOLIDO (ESPECIAL)
