description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Agua de Mesa CIELO Sin gas Botella 625ml,,625.0,ml,1.3,plaza_vea,2024-12-04 14:42:12.693145,AGUA DE MESA SIN GAS,625.0,ml,1.3,AGUA DE MESA SIN GAS
Agua de Mesa Sin Gas San Luis Botella 750ml,,750.0,ml,1.7,wong,2024-12-04 20:50:08.995736,AGUA DE MESA SIN GAS,750.0,ml,1.7,AGUA DE MESA SIN GAS
AGUA MESA SIN GAS BOTELLA X 750ML,SAN LUIS,750.0,ml,1.8,tottus,2024-12-04 14:00:35.589378,AGUA DE MESA SIN GAS,750.0,ml,1.8,AGUA DE MESA SIN GAS
Agua de Mesa LOA Sin Gas Botella 2.5L,LOA,2.5,l,2.4,vivanda,2024-12-04 18:18:45.823035,AGUA DE MESA SIN GAS,2.5,l,2.4,AGUA DE MESA SIN GAS
AGUA MESA SIN GAS BOTELLA X 1L,SAN LUIS,1.0,l,2.5,tottus,2024-12-04 14:00:35.589378,AGUA DE MESA SIN GAS,1.0,l,2.5,AGUA DE MESA SIN GAS
Agua de Mesa Sin Gas Benedictino Botella 3L,,3.0,l,2.7,metro,2024-12-04 22:23:24.773957,AGUA DE MESA SIN GAS,3.0,l,2.7,AGUA DE MESA SIN GAS
Agua de Mesa Sin Gas San Luis Botella 1L,,1.0,l,2.8,metro,2024-12-04 22:23:24.773957,AGUA DE MESA SIN GAS,1.0,l,2.8,AGUA DE MESA SIN GAS
Agua de Mesa Sin Gas San Luis Botella 1L,,1.0,l,2.8,wong,2024-12-04 20:50:08.995736,AGUA DE MESA SIN GAS,1.0,l,2.8,AGUA DE MESA SIN GAS
Agua de Mesa Sin Gas San Luis Botella 2.5L,,2.5,l,3.0,wong,2024-12-04 20:50:08.995736,AGUA DE MESA SIN GAS,2.5,l,3.0,AGUA DE MESA SIN GAS
Agua de mesa sin gas bidón 7 L,TOTTUS,7.0,l,5.9,tottus,2024-12-04 14:00:35.589378,AGUA DE MESA SIN GAS,7.0,l,5.9,AGUA DE MESA SIN GAS
Agua de Mesa sin Gas Benedictino Bidón 7 Lt,,7.0,l,7.1,metro,2024-12-04 22:23:24.773957,AGUA DE MESA SIN GAS,7.0,l,7.1,AGUA DE MESA SIN GAS
Agua de Mesa Sin Gas San Luis Bidón 7L,,7.0,l,7.5,wong,2024-12-04 20:50:08.995736,AGUA DE MESA SIN GAS,7.0,l,7.5,AGUA DE MESA SIN GAS
Agua de Mesa SAN LUIS Sin Gas Bidón 7L,,7.0,l,7.5,plaza_vea,2024-12-04 14:42:12.693145,AGUA DE MESA SIN GAS,7.0,l,7.5,AGUA DE MESA SIN GAS
Sixpack Agua de Mesa Sin Gas San Luis Botella 1L,,1.0,l,11.0,wong,2024-12-04 20:50:08.995736,AGUA DE MESA SIN GAS,1.0,l,11.0,AGUA DE MESA SIN GAS
Agua de Mesa SAN CARLOS sin Gas Botella 500ml ...,,20.0,un,12.9,plaza_vea,2024-12-04 14:42:12.693145,AGUA DE MESA SIN GAS,20.0,un,12.9,AGUA DE MESA SIN GAS
Sixpack Agua de Mesa Sin Gas San Luis Botella 2.5L,,2.5,l,14.9,wong,2024-12-04 20:50:08.995736,AGUA DE MESA SIN GAS,2.5,l,14.9,AGUA DE MESA SIN GAS
Pack x15 Agua de Mesa Sin Gas San Luis Botella 750ml,,750.0,ml,17.9,wong,2024-12-04 20:50:08.995736,AGUA DE MESA SIN GAS,750.0,ml,17.9,AGUA DE MESA SIN GAS
Pack x15 Agua de Mesa Sin Gas San Luis Botella 750ml,,750.0,ml,17.9,metro,2024-12-04 22:23:24.773957,AGUA DE MESA SIN GAS,750.0,ml,17.9,AGUA DE MESA SIN GAS
Agua de Mesa SAN CARLOS Sin Gas Caja 20L,,20.0,l,19.2,plaza_vea,2024-12-04 14:42:12.693145,AGUA DE MESA SIN GAS,20.0,l,19.2,AGUA DE MESA SIN GAS
Agua de Mesa SAN CARLOS sin Gas Caja 20L,SAN CARLOS,20.0,l,23.6,vivanda,2024-12-04 18:18:45.823035,AGUA DE MESA SIN GAS,20.0,l,23.6,AGUA DE MESA SIN GAS
Agua de Mesa Sin Gas San Luis Caja 20L,,20.0,l,24.5,wong,2024-12-04 20:50:08.995736,AGUA DE MESA SIN GAS,20.0,l,24.5,AGUA DE MESA SIN GAS
Agua de Mesa Sin Gas San Luis Caja 20L,,20.0,l,24.5,metro,2024-12-04 22:23:24.773957,AGUA DE MESA SIN GAS,20.0,l,24.5,AGUA DE MESA SIN GAS
Twopack Agua de Mesa Sin Gas San Luis Caja 20L,,20.0,l,45.9,metro,2024-12-04 22:23:24.773957,AGUA DE MESA SIN GAS,20.0,l,45.9,AGUA DE MESA SIN GAS
