description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Leche Evaporada BELL'S Entera Lata 410g,,410.0,g,3.9,plaza_vea,2024-12-04 13:34:42.924525,LECHE EVAPORADA,410.0,g,3.9,LECHE EVAPORADA
Leche Evaporada BELL'S Light Lata 410g,,410.0,g,3.9,plaza_vea,2024-12-04 13:34:42.924525,LECHE EVAPORADA,410.0,g,3.9,LECHE EVAPORADA
Leche Evaporada x 410 g,TOTTUS,410.0,g,4.0,tottus,2024-12-04 13:19:59.074186,LECHE EVAPORADA,410.0,g,4.0,LECHE EVAPORADA
Leche Evaporada Entera Cuisine & Co Lata 410g,,410.0,g,4.1,metro,2024-12-04 21:15:39.387957,LECHE EVAPORADA,410.0,g,4.1,LECHE EVAPORADA
Leche Evaporada BELL'S Entera Lata 410g,BELL'S,410.0,g,4.2,vivanda,2024-12-04 17:36:10.187361,LECHE EVAPORADA,410.0,g,4.2,LECHE EVAPORADA
Leche Evaporada BELL'S Light Lata 410g,BELL'S,410.0,g,4.2,vivanda,2024-12-04 17:36:10.187361,LECHE EVAPORADA,410.0,g,4.2,LECHE EVAPORADA
Leche Evaporada Entera GLORIA Lata 390g Paquete 6un,GLORIA,390.0,g,24.6,vivanda,2024-12-04 17:36:10.187361,LECHE EVAPORADA,390.0,g,24.6,LECHE EVAPORADA
Leche Evaporada Entera GLORIA Lata 390g Paquet...,,6.0,un,24.6,plaza_vea,2024-12-04 13:34:42.924525,LECHE EVAPORADA,6.0,un,24.6,LECHE EVAPORADA
Leche LAIVE Evaporada sin Láctosa Pack 6 Caja 480gr,Laive,480.0,g,25.2,vega,2024-12-04 13:41:32.487467,LECHE EVAPORADA,480.0,g,25.2,LECHE EVAPORADA
