Market_name,Category_name,Product_name,Product_description,Product_price,Scrape_timestamp,Product_unit_type,Product_quantity,Product_branch
Pedidos Ya Lince,Abarrotes,Arroz Extra Paisana Bolsa 1 kg,,5.8,2024-12-04 02:14:48.975718,kg,1.0,Paisana
Pedidos Ya Lince,Abarrotes,Ají Panca Sibarita Panquita Doypack 250gr,,8.9,2024-12-04 02:14:48.975718,g,250.0,Sibarita
Pedidos Ya Lince,Abarrotes,Lenteja Bebé Vallenorte Bolsa 500 Gr,Contiene 500 g.Alto aporte de nutrientes y vitaminas.El mejor sabor.Alimento natural y saludable,6.9,2024-12-04 02:14:48.975718,g,500.0,Valle Norte
Pedidos Ya Lince,Abarrotes,Pack 2 Azúcar Rubia Cartavio 1 kg,,15.0,2024-12-04 02:14:48.975718,kg,1.0,Cartavio
Pedidos Ya Lince,Abarrotes,Arroz Superior Paisana Bolsa 5 kg,,24.9,2024-12-04 02:14:48.975718,kg,5.0,Paisana
Pedidos Ya Lince,Abarrotes,Tallarín Rojo Instantáneo Ajinomen Bolsa 100G,,2.5,2024-12-04 02:14:48.975718,g,100.0,Aji-No-Men
Pedidos Ya Lince,Abarrotes,3 Ositos Avena Premium 900 g,Contiene 900 gramos.Hojuelas de avena precocida.Con vitaminas y minerales,11.5,2024-12-04 02:14:48.975718,g,900.0,3 Ositos
Pedidos Ya Lince,Abarrotes,Pack 2 Azúcar Rubia Dulfina Bolsa 1 kg,,11.0,2024-12-04 02:14:48.975718,kg,1.0,Dulfina
Pedidos Ya Lince,Abarrotes,Azucar Blanca Cartavio x 5 kg bolsa,,28.9,2024-12-04 02:14:48.975718,kg,5.0,Cartavio
Pedidos Ya Lince,Abarrotes,Café Inst Gourmet Frasco Altomayo 45 Gr,,12.4,2024-12-04 02:14:48.975718,g,45.0,Altomayo
Pedidos Ya Lince,Abarrotes,Mantequilla De Mani Doy Pack 200Gr Union,,11.0,2024-12-04 02:14:48.975718,g,200.0,Union
Pedidos Ya Lince,Abarrotes,Avena Quaker Tradicional 500g,,8.9,2024-12-04 02:14:48.975718,g,500.0,Quaker
Pedidos Ya Lince,Abarrotes,Hongos con Laurel Sibarita Sobre 10 g,,2.5,2024-12-04 02:14:48.975718,g,10.0,Sibarita
Pedidos Ya Lince,Abarrotes,Café Instantáneo Altomayo Gourmet Doy pack 150 g,,27.9,2024-12-04 02:14:48.975718,g,150.0,Altomayo
Pedidos Ya Lince,Abarrotes,Sopa Instantanea Ajinomen Vaso Pollo + Quinoa,,4.2,2024-12-04 02:14:48.975718,g,57.0,Aji-No-Men
Pedidos Ya Lince,Abarrotes,Cereal Angel Copix Chocolate Con Marshmallows Bolsa 380 g,,12.9,2024-12-04 02:14:48.975718,g,380.0,Ángel
Pedidos Ya Lince,Abarrotes,Café Inst Gourmet Frasco Altomayo 170 Gr,,30.9,2024-12-04 02:14:48.975718,g,170.0,Altomayo
Pedidos Ya Lince,Abarrotes,Florida Filete De Atún Agua Y Sal 140 g,,7.9,2024-12-04 02:14:48.975718,g,140.0,Florida
Pedidos Ya Lince,Abarrotes,Crema de Rocoto Uchucuta AlaCena Doypack 400 g,"Alacena trae una rica y exclusiva crema de rocoto, perfecta para condimentar tus comidas con el rico sabor de casa.",14.5,2024-12-04 02:14:48.975718,g,400.0,A La Cena
Pedidos Ya Lince,Abarrotes,Vinagre Blanco Florida Botella Plástica 625 ml,,3.86,2024-12-04 02:14:48.975718,ml,625.0,Florida
Pedidos Ya Lince,Abarrotes,Manzanilla Hornimans Display 25 Und,,3.9,2024-12-04 02:14:48.975718,un,25.0,Hornimans
Pedidos Ya Lince,Abarrotes,Café Tostado Altomayo Molido Gourmet para pasar bolsa 200 gr,,24.9,2024-12-04 02:14:48.975718,g,200.0,Altomayo
Pedidos Ya Lince,Abarrotes,Vainilla Umsha 90ml,Saborizante artificial,2.9,2024-12-04 02:14:48.975718,ml,90.0,Umsha
Pedidos Ya Lince,Abarrotes,Ají Amarillo Sibarita Amarillin Doypack 250gr,- Ají amarillo molido- Porciones por envase: De 39 a 48- No picante- Cont 250 g- ver más,12.9,2024-12-04 02:14:48.975718,un,1.0,Sibarita
Pedidos Ya Lince,Abarrotes,Azucar Blanca  Refinada Dulfina 5Kg,,26.9,2024-12-04 02:14:48.975718,kg,5.0,Dulfina
Pedidos Ya Lince,Abarrotes,Café Molido Altomayo Clásico Normal Bolsa 200 G,Contiene 200 gramos.Café tostado molido.Sabor equilibrado,11.6,2024-12-04 02:14:48.975718,g,200.0,Altomayo
Pedidos Ya Lince,Abarrotes,Pop Corn Paisana 500gr,,4.6,2024-12-04 02:14:48.975718,g,500.0,Paisana
Pedidos Ya Lince,Abarrotes,Mantequilla De Maní 410 Gr Unión,,25.9,2024-12-04 02:14:48.975718,g,410.0,Union
Pedidos Ya Lince,Abarrotes,Filete De Atún En Aceite De Girasol Florida 140 Gr,Alto valor nutricional.Aporta Omega 3Mantener en lugar fresco.Peso: 140 g,8.0,2024-12-04 02:14:48.975718,g,140.0,Florida
Pedidos Ya Lince,Abarrotes,Mayonesa Alacena 95G,,4.2,2024-12-04 02:14:48.975718,g,95.0,A La Cena
Pedidos Ya Lince,Abarrotes,Sólido De Atún En Aceite Vegetal Florida 140 Gr,,6.9,2024-12-04 02:14:48.975718,g,140.0,Florida
Pedidos Ya Lince,Abarrotes,Salsa De Ají De La Casa Pote Ferymar 250g,,8.9,2024-12-04 02:14:48.975718,g,250.0,De La Casa
Pedidos Ya Lince,Abarrotes,Germen De Trigo Unión 400g,,11.9,2024-12-04 02:14:48.975718,g,400.0,Union
Pedidos Ya Lince,Abarrotes,Ají Amarillo Piki Molido Doypack 120Gr,,4.1,2024-12-04 02:14:48.975718,g,120.0,Piki
Pedidos Ya Lince,Abarrotes,Café Instantáneo Altomayo Clásico Doy pack 80 g,,13.5,2024-12-04 02:14:48.975718,g,80.0,Altomayo
Pedidos Ya Lince,Abarrotes,Filete De Atún Campomar En Aceite Vegetal 150Gr,,6.9,2024-12-04 02:14:48.975718,g,150.0,Campomar
Pedidos Ya Lince,Abarrotes,Tableta De Chocolate Sol Del Cusco Tradicional 90 Gr,,2.9,2024-12-04 02:14:48.975718,g,90.0,Sol del Cusco
Pedidos Ya Lince,Abarrotes,Café Instantáneo Altomayo Clásico Frasco 50G,,8.9,2024-12-04 02:14:48.975718,g,50.0,Altomayo
Pedidos Ya Lince,Abarrotes,Altomayo Café Instánteo Clásico Frasco 45 g,,7.9,2024-12-04 02:14:48.975718,g,45.0,Altomayo
Pedidos Ya Lince,Abarrotes,Orégano Entero Sibarita Sobre 9 g,Sobre de Orégano entero Producto 100% puro.Peso: 9 g.País: Perú,1.9,2024-12-04 02:14:48.975718,g,10.0,Sibarita
Pedidos Ya Lince,Abarrotes,Ají Pollero Casa Verde x 75gr,,4.9,2024-12-04 02:14:50.562819,g,75.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Café Inst Gourmet Doy Pack Altomayo 90 Gr,,19.9,2024-12-04 02:14:50.562819,g,90.0,Altomayo
Pedidos Ya Lince,Abarrotes,Altomayo Café Instánteo Clásico Frasco 170 g,,21.9,2024-12-04 02:14:50.562819,g,170.0,Altomayo
Pedidos Ya Lince,Abarrotes,Canela Molida Sibarita Sobre 10 g,,2.3,2024-12-04 02:14:50.562819,g,10.0,Sibarita
Pedidos Ya Lince,Abarrotes,Ají Panca Piki Molido Doypack 120Gr,,4.1,2024-12-04 02:14:50.562819,g,120.0,Piki
Pedidos Ya Lince,Abarrotes,Ajos Molido Piki Doy Pack 350 Gr,Contiene 350 gramos.Ajo molido.Libre de gluten,12.3,2024-12-04 02:14:50.562819,g,350.0,Piki
Pedidos Ya Lince,Abarrotes,Lenteja Paisana 500gr,,8.5,2024-12-04 02:14:50.562819,g,500.0,Paisana
Pedidos Ya Lince,Abarrotes,Arroz Extra Gran Reserva Vallenorte 5 Kg,,29.5,2024-12-04 02:14:50.562819,kg,5.0,Valle Norte
Pedidos Ya Lince,Abarrotes,Comino Molido Kariño Sobre 18 g,,3.9,2024-12-04 02:14:50.562819,g,18.0,Kariño
Pedidos Ya Lince,Abarrotes,Mostaza Libbys Doypack 200 G,,6.5,2024-12-04 02:14:50.562819,g,200.0,Libby's
Pedidos Ya Lince,Abarrotes,Café Instantáneo Con Caramelo Clásico Kirma Doypack 45 Gr,,6.5,2024-12-04 02:14:50.562819,g,45.0,Nescafe
Pedidos Ya Lince,Abarrotes,Aceite De Oliva El Olivar Extra Virgen Botella 200 ml,,22.0,2024-12-04 02:14:50.562819,ml,200.0,El Olivar
Pedidos Ya Lince,Abarrotes,Vinagre Florida Tinto 1 lt,,5.5,2024-12-04 02:14:50.562819,l,1.0,Florida
Pedidos Ya Lince,Abarrotes,Café Inst Descafeinado Frasco Altomayo 45 Gr,,13.5,2024-12-04 02:14:50.562819,g,45.0,Altomayo
Pedidos Ya Lince,Abarrotes,Laurel Sibarita 5 g,,2.5,2024-12-04 02:14:50.562819,g,5.0,Sibarita
Pedidos Ya Lince,Abarrotes,Vinagre Tinto Florida Botella Plástica 625 ml,,3.86,2024-12-04 02:14:50.562819,ml,625.0,Florida
Pedidos Ya Lince,Abarrotes,Salsa De Carne Antigua Taberna Queirolo 250G,,18.0,2024-12-04 02:14:50.562819,g,250.0,Queirolo
Pedidos Ya Lince,Abarrotes,Café Instantaneo Gourmet Lata Altomayo 450G,,79.9,2024-12-04 02:14:50.562819,g,450.0,Altomayo
Pedidos Ya Lince,Abarrotes,Anís Hornimans Display 25 Und,,3.9,2024-12-04 02:14:50.562819,un,25.0,Hornimans
Pedidos Ya Lince,Abarrotes,Quinua Avena 3 Ositos Bolsa 900 g,,11.9,2024-12-04 02:14:50.562819,g,900.0,3 Ositos
Pedidos Ya Lince,Abarrotes,Arroz Integral Paisana Bolsa 1 kg,,6.5,2024-12-04 02:14:50.562819,kg,1.0,Paisana
Pedidos Ya Lince,Abarrotes,Cereal Angel Copix Chocolate Con Marshmallows Bolsa 740 g,,23.9,2024-12-04 02:14:50.562819,g,740.0,Ángel
Pedidos Ya Lince,Abarrotes,Ravioles De Carne Antigua Taberna Queirolo 500 GR,Contiene 500 gramos.Sabor tradicional a guiso de carne de res.Facil de cocinar,30.0,2024-12-04 02:14:50.562819,g,500.0,Queirolo
Pedidos Ya Lince,Abarrotes,Lasagna De Carne Antigua Taberna Queirolo 1 KG,,56.9,2024-12-04 02:14:50.562819,kg,1.0,Queirolo
Pedidos Ya Lince,Abarrotes,Salsa Pesto Antigua Taberna Queirolo 250 GR,Contiene 250 gramos.Salsa pesto.Elaborada a base de albahaca.Facil de cocinar y versatil,26.0,2024-12-04 02:14:50.562819,g,250.0,Queirolo
Pedidos Ya Lince,Abarrotes,Salsa Pomarola Antigua Taberna Queirolo 250 GR,"Contiene 250 gramos.Salsa pomarola.Elaborada a base de tomates.Baja en calorias, versatil y facil de cocinar",17.0,2024-12-04 02:14:50.562819,g,250.0,Queirolo
Pedidos Ya Lince,Abarrotes,Fideos Fetuccine Antigua Taberna Queirolo 500 GR,,10.0,2024-12-04 02:14:50.562819,g,500.0,Queirolo
Pedidos Ya Lince,Abarrotes,Lomito De Atún Florida Aceite Vegetal 140G,,8.9,2024-12-04 02:14:50.562819,g,140.0,Florida
Pedidos Ya Lince,Abarrotes,Harina Blanca Flor Sin Preparar Bolsa 1 Kg,Contiene 1 kilo.Harina de trigo.Sin preparar.Ideal para cocinar,8.0,2024-12-04 02:14:50.562819,kg,1.0,Blanca Flor
Pedidos Ya Lince,Abarrotes,Mezcla Blanca Flor Panqueque 720 G,Contiene 720 gramos.Mezcla en polvo para preparar panqueques y hotcake caseros.Solo agregale leche.Rinde hasta 30 panqueques,10.9,2024-12-04 02:14:50.562819,g,720.0,Blanca Flor
Pedidos Ya Lince,Abarrotes,Ravioles Espinaca Y Ricotta Antigua Taberna Queirolo 500 GR,"Contiene 500 gramos.Ravioles de espinaca y ricotta.Recetas del Nonno.Tradicional receta, ingrediente principal espinaca",30.0,2024-12-04 02:14:50.562819,g,500.0,Queirolo
Pedidos Ya Lince,Abarrotes,Gelatina De Piña Royal Sobre 160 G,,4.9,2024-12-04 02:14:50.562819,g,160.0,Royal
Pedidos Ya Lince,Abarrotes,Ravioles Integrales De Espinaca Y Ricotta Antigua Taberna Queirolo 500 GR,Contiene 500 gramos.Pasta integral rellena.Relleno: Espinaca y ricotta.Facil de cocinar,30.0,2024-12-04 02:14:50.562819,g,500.0,Queirolo
Pedidos Ya Lince,Abarrotes,Salsa Roja Peruana Casa Verde Frasco 200G,"Contiene 200 gramos.Salsa lista para servir.A base de vegetales, ajo, laurel y hongos",7.6,2024-12-04 02:14:50.562819,g,200.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Salsa De Pecanas Antigua Taberna Queirolo 250 GR,,32.0,2024-12-04 02:14:50.562819,g,250.0,Queirolo
Pedidos Ya Lince,Abarrotes,Chocolate para Taza 100% Cacao Tableta 100 g,Contiene 100 gramos.Chocolate a la taza.Sin azúcar.Porcentaje de cacao: 100%,11.5,2024-12-04 02:14:50.562819,g,100.0,La Iberica
Pedidos Ya Lince,Abarrotes,Lasagna De Pesto Antigua Taberna Queirolo 1 KG,,52.0,2024-12-04 02:14:50.562819,kg,1.0,Queirolo
Pedidos Ya Lince,Abarrotes,Orégano Entero Kariño Sobre 18gr,,3.9,2024-12-04 02:14:50.562819,g,18.0,Kariño
Pedidos Ya Lince,Abarrotes,Lentejas Aderezadas Pouch Casa Verde 360 g,,7.5,2024-12-04 02:14:50.562819,g,360.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Sorrentino Integral De Alcachofa Y Ricotta Antigua Taberna Queirolo 500 GR,,40.0,2024-12-04 02:14:50.562819,g,500.0,Queirolo
Pedidos Ya Lince,Abarrotes,Mermelada De Arandano Light Casa Verde 180G,,14.5,2024-12-04 02:14:50.562819,g,180.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Fideo Spaghetti Nicolini Paquete 1 kg,,5.7,2024-12-04 02:14:50.562819,kg,1.0,Nicolini
Pedidos Ya Lince,Abarrotes,Fresia Almohada Angel Fresa Bolsa 350 g,,16.9,2024-12-04 02:14:50.562819,g,350.0,Ángel
Pedidos Ya Lince,Abarrotes,Salsa Blanca Casa Verde 150 g,,4.6,2024-12-04 02:14:50.562819,g,150.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Arveja Paisana 500gr,,5.5,2024-12-04 02:14:50.562819,g,500.0,Paisana
Pedidos Ya Lince,Abarrotes,Cappuccino Nescafé Gold 140g,,19.9,2024-12-04 02:14:50.562819,g,140.0,Nescafe
Pedidos Ya Lince,Abarrotes,Mermelada De Arandanos Y Mango Casa Verde 210G,,9.5,2024-12-04 02:14:50.562819,g,210.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Crema de Rocoto Casa Verde x 75gr,,5.9,2024-12-04 02:14:50.562819,g,75.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Pimienta Kariño Negra Molida Frasco 40Gr,,7.9,2024-12-04 02:14:50.562819,g,40.0,Kariño
Pedidos Ya Lince,Abarrotes,Ketchup Libbys Doypack 200 g,,6.9,2024-12-04 02:14:50.562819,g,200.0,Libby's
Pedidos Ya Lince,Abarrotes,Salsa De Culantro Con Espinaca Culantrito Sibarita Doypack 250 g,,10.9,2024-12-04 02:14:50.562819,g,250.0,Sibarita
Pedidos Ya Lince,Abarrotes,Quinua Avena Bolsa 270 G,"Contiene 270 gramos.Avena precocida con quinua.Con minerales, firba y vitaminas",5.9,2024-12-04 02:14:50.562819,g,270.0,3 Ositos
Pedidos Ya Lince,Abarrotes,Premezcla Keke Casero Vainilla Blanca Flor 750G,,13.5,2024-12-04 02:14:50.562819,g,750.0,Blanca Flor
Pedidos Ya Lince,Abarrotes,Pimienta Nega Molida Kariño Sobre 18 g,,5.9,2024-12-04 02:14:50.562819,g,18.0,Kariño
Pedidos Ya Lince,Abarrotes,Hierba Luisa Hornimans Display 25 Und,,3.9,2024-12-04 02:14:50.562819,un,25.0,Hornimans
Pedidos Ya Lince,Abarrotes,Frejoles Aderezados Pouch 360 g,,8.2,2024-12-04 02:14:50.562819,g,360.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Arroz Superior Añejo Vallenorte X 5 Kg.,,25.9,2024-12-04 02:14:50.562819,kg,5.0,Valle Norte
Pedidos Ya Lince,Abarrotes,Ketchup Casa Verde 380 g,,8.9,2024-12-04 02:14:50.562819,g,380.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Salsa Huancaína Casa Verde x 75gr,,5.9,2024-12-04 02:14:50.562819,g,75.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Salsa Alacena Mayonesa 850 Gr,,20.9,2024-12-04 02:14:50.562819,g,850.0,Alacena
Pedidos Ya Lince,Abarrotes,Garbanzos Pouch 340 g,,7.5,2024-12-04 02:14:50.562819,g,340.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Casa Verde Salsa Verde 160G,,5.9,2024-12-04 02:14:50.562819,g,160.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Premezcla Keke Casero Naranja Blanca Flor 750G,,13.5,2024-12-04 02:14:50.562819,g,750.0,Blanca Flor
Pedidos Ya Lince,Abarrotes,Clavo De Olor Kariño Sobre 8gr,,4.9,2024-12-04 02:14:50.562819,g,8.0,Kariño
Pedidos Ya Lince,Abarrotes,Arroz Superior Añejo Vallenorte X 750 Gr.,,5.8,2024-12-04 02:14:50.562819,g,750.0,Valle Norte
Pedidos Ya Lince,Abarrotes,Compota Manzana Con Mango Casa Verde 120 g,,4.9,2024-12-04 02:14:50.562819,g,120.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Sillao Aji-No-Sillao Ajinomato Botella 500 Ml,,5.5,2024-12-04 02:14:50.562819,ml,500.0,Aji No Moto
Pedidos Ya Lince,Abarrotes,Premezcla Torta Casera Chocolate Blanca Flor 750G,,13.5,2024-12-04 02:14:50.562819,g,750.0,Blanca Flor
Pedidos Ya Lince,Abarrotes,Arroz Vallenorte Superior 5 kg,,26.5,2024-12-04 02:14:50.562819,kg,5.0,Vallenorte
Pedidos Ya Lince,Abarrotes,Fideos Tornillo Nicolini Bolsa 250G,,1.9,2024-12-04 02:14:50.562819,g,250.0,Nicolini
Pedidos Ya Lince,Abarrotes,Salsa Roja Casa Verde 350 GR,,11.9,2024-12-04 02:14:50.562819,g,350.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Compota Mango Quinua Para Niño Casa Verde 120G,,4.9,2024-12-04 02:14:50.562819,g,120.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Frijol Canario Valle Norte Bolsa 500G,,9.9,2024-12-04 02:14:50.562819,g,500.0,Valle Norte
Pedidos Ya Lince,Abarrotes,Casaverde Salsa Roja Casa Verde 160G,,4.5,2024-12-04 02:14:50.562819,g,160.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Tapenade Casa Verde Aceitunas 250 g,,10.9,2024-12-04 02:14:50.562819,g,250.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Quinua bicolor Pouch 240 g,,7.5,2024-12-04 02:14:50.562819,g,240.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Gelatina De Cereza Royal Sobre 160 G,Contiene 160 gramos.Mezcla en polvo para preparar postre de gelatina.Sabor: Cereza.Sabor artificial,4.9,2024-12-04 02:14:50.562819,g,160.0,Royal
Pedidos Ya Lince,Abarrotes,Maní Tostado Kariño Bolsa 80 g,,4.9,2024-12-04 02:14:50.562819,g,80.0,Kariño
Pedidos Ya Lince,Abarrotes,Dip De Esparrago Casa Verde 285G,,10.9,2024-12-04 02:14:50.562819,g,285.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Tornillo Marco Polo 235G,,1.5,2024-12-04 02:14:50.562819,g,235.0,Marco Polo
Pedidos Ya Lince,Abarrotes,Café Instantáneo Descafeinado Nescafé Decaf Frasco 40 g,Contiene 40 gramos.Café instantáneo descafeinado,9.9,2024-12-04 02:14:50.562819,g,40.0,Nescafe
Pedidos Ya Lince,Abarrotes,Chuño Umsha 180G,,3.9,2024-12-04 02:14:50.562819,g,180.0,Umsha
Pedidos Ya Lince,Abarrotes,Miel de Abeja Spread 300g,,16.9,2024-12-04 02:14:50.562819,g,300.0,Spread
Pedidos Ya Lince,Abarrotes,Pimienta Sibarita Frasco 40gr,,9.9,2024-12-04 02:14:50.562819,g,40.0,Sibarita
Pedidos Ya Lince,Abarrotes,Fideo Tallarin Nicolini Paquete 1 Kg,,5.7,2024-12-04 02:14:50.562819,kg,1.0,Nicolini
Pedidos Ya Lince,Abarrotes,Café Nescafé Moka 8 Unidades,"Café Nescafé Moka, es el perfecto balance entre café, dulzor y sabor, con una exquisita espuma, hecho con leche descremada y un delicioso sabor natural a cacao. Especial para una pausa reconfortante durante el día. Formato 144g. 8 tazas",19.9,2024-12-04 02:14:50.562819,un,8.0,Nescafe
Pedidos Ya Lince,Abarrotes,Bruschetta De Pimiento Con Alcachofa Casa Verde 225G,,9.9,2024-12-04 02:14:50.562819,g,225.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Avena 3 Ositos Chocolate 180 Gr,"Contiene 200 gramos.Hojuelas de avena precocida con chocolate en polvo.Con calcio, hierro y vitaminas",5.9,2024-12-04 02:14:50.562819,g,180.0,3 Ositos
Pedidos Ya Lince,Abarrotes,Café Nescafé Tradición 170G,Contiene 170 gramos.Café instantáneo.Elaborado con granos de café 100% Arábica,23.5,2024-12-04 02:14:50.562819,g,170.0,Nescafe
Pedidos Ya Lince,Abarrotes,Manzanilla Hornimans Display 100 Und,,11.2,2024-12-04 02:14:50.562819,un,100.0,Hornimans
Pedidos Ya Lince,Abarrotes,Café Nescafé Tradición 50 g,,10.9,2024-12-04 02:14:50.562819,g,50.0,Nescafe
Pedidos Ya Lince,Abarrotes,Puré De Manzana Con Mango Casa Verde 370 g,,9.9,2024-12-04 02:14:50.562819,g,370.0,Casa Verde
Pedidos Ya Lince,Abarrotes,Arveja Verde Valle Norte Bolsa 500 G,,5.5,2024-12-04 02:14:50.562819,g,500.0,Valle Norte
Pedidos Ya Lince,Abarrotes,Pastina Coditos Rayado Nro 95 Nicolini Bolsa 250 g,,1.9,2024-12-04 02:14:50.562819,g,250.0,Nicolini
Pedidos Ya Lince,Abarrotes,Café Nescafe Tradición 250G,Contiene 250 gramos.Café instantáneo.Elaborado con granos de café 100% Arábica,35.9,2024-12-04 02:14:50.562819,g,250.0,Nescafe
Pedidos Ya Lince,Abarrotes,Ajo Kariño Molido Frasco 40Gr,,10.9,2024-12-04 02:14:50.562819,g,40.0,Kariño
Pedidos Ya Lince,Abarrotes,Té Limón Hornimans Display 25 Und,,3.9,2024-12-04 02:14:50.562819,un,25.0,Hornimans
Pedidos Ya Lince,Abarrotes,Gelatina De Naranja Royal Sobre 160 G,,4.9,2024-12-04 02:14:50.562819,g,160.0,Royal
Pedidos Ya Lince,Abarrotes,Pastina Corbata Nro 21 Nicolini Bolsa 250 g,,1.9,2024-12-04 02:14:50.562819,g,250.0,Nicolini
Pedidos Ya Lince,Abarrotes,Maicena Umsha 180g,Contiene 180 gramos.Almidón de maíz,3.9,2024-12-04 02:14:50.562819,g,180.0,Umsha
Pedidos Ya Lince,Abarrotes,"Té, Canela Y Clavo Hornimans Display 100 Und",,11.2,2024-12-04 02:14:53.217316,und,100.0,Hornimans
Pedidos Ya Lince,Abarrotes,Café Nescafé Tradición Frasco 100 G,Contiene 100 gramos.Café instantáneo.Elaborado con granos de café 100% Arábica,21.9,2024-12-04 02:14:53.217316,g,100.0,Nescafe
Pedidos Ya Lince,Abarrotes,Maca Avena Bolsa 270 g,,6.5,2024-12-04 02:14:53.217316,g,270.0,3 Ositos
Pedidos Ya Lince,Abarrotes,Canela Entera Kariño Sobre 9 g,,4.9,2024-12-04 02:14:53.217316,g,9.0,Kariño
Pedidos Ya Lince,Abarrotes,Spaghetti Nicolini 500gr,,3.7,2024-12-04 02:14:53.217316,g,500.0,Nicolini
Pedidos Ya Lince,Abarrotes,Pasta Nicolini Rigatoni 250 g,,1.9,2024-12-04 02:14:53.217316,g,250.0,Nicolini
Pedidos Ya Lince,Abarrotes,Lomo De Atún Campomar En Agua 150Gr,,6.9,2024-12-04 02:14:53.217316,g,150.0,Campomar
Pedidos Ya Lince,Abarrotes,Té Etiqueta Negra Hornimans Caja 25 Unid,,3.9,2024-12-04 02:14:53.217316,un,25.0,Hornimans
Pedidos Ya Lince,Abarrotes,Garbanzo Vallenorte Bolsa 500G,Contiene 500 gramos.Garbanzos,8.5,2024-12-04 02:14:53.217316,g,500.0,Valle Norte
Pedidos Ya Lince,Abarrotes,Café Nescafé Tradición Zipper 100G,,19.75,2024-12-04 02:14:53.217316,g,100.0,Nescafe
Pedidos Ya Lince,Abarrotes,Frejol Panamito Vallenorte Bolsa 500G,,8.5,2024-12-04 02:14:53.217316,g,500.0,Valle Norte
Pedidos Ya Lince,Abarrotes,Lenteja Vallenorte Bolsa 500G,,7.5,2024-12-04 02:14:53.217316,g,500.0,Valle Norte
Pedidos Ya Lince,Abarrotes,Filete De Atún Nicollini 140 g,,6.5,2024-12-04 02:14:53.217316,g,140.0,Nicolini
Pedidos Ya Lince,Abarrotes,Té Verde Hornimans Display 25 Und,,10.5,2024-12-04 02:14:53.217316,un,25.0,Hornimans
Pedidos Ya Lince,Abarrotes,Café Nescafe Kirma Doy Pack 150G,,20.9,2024-12-04 02:14:53.217316,g,150.0,Nescafe
Pedidos Ya Lince,Abarrotes,Café Nescafé Fina Selección Doypack 100 g,Contiene 100 gramos.Café instantáneo,21.96,2024-12-04 02:14:53.217316,g,100.0,Nescafe
Pedidos Ya Lince,Abarrotes,Pasta Nicolini Arito 250 g,,1.9,2024-12-04 02:14:53.217316,g,250.0,Nicolini
Pedidos Ya Lince,Abarrotes,Tallarín Grueso Nicolini 500Gr,,3.7,2024-12-04 02:14:53.217316,g,500.0,Nicolini
Pedidos Ya Lince,Abarrotes,Pasta Nicolini Codo Chico 250 g,,1.9,2024-12-04 02:14:53.217316,g,250.0,Nicolini
Pedidos Ya Lince,Abarrotes,Canuto Chico Marco Polo 235G,,1.5,2024-12-04 02:14:53.217316,g,235.0,Marco Polo
Pedidos Ya Lince,Abarrotes,Café Kirma Nescafé 250G,,32.9,2024-12-04 02:14:53.217316,g,250.0,Nescafe
Pedidos Ya Lince,Abarrotes,Macarron Marco Polo 235G,,1.5,2024-12-04 02:14:53.217316,g,235.0,Marco Polo
Pedidos Ya Lince,Abarrotes,Crema de Ají Tarí AlaCena Doypack 85 g,,4.9,2024-12-04 02:14:53.217316,g,85.0,Tarí
Pedidos Ya Lince,Abarrotes,Canela Molida Frasco 40G,,10.5,2024-12-04 02:14:53.217316,g,40.0,Kariño
Pedidos Ya Lince,Abarrotes,Anís Hornimans Display 100 Und,,11.2,2024-12-04 02:14:53.217316,un,100.0,Hornimans
Pedidos Ya Lince,Abarrotes,Coco Rallado Kariño Paquete 35G,,3.9,2024-12-04 02:14:53.217316,g,35.0,Kariño
Pedidos Ya Lince,Abarrotes,Fideos Nicolini Tallarín Delgado Bolsa 500G,,3.7,2024-12-04 02:14:53.217316,g,500.0,Nicolini
Pedidos Ya Lince,Abarrotes,Pasta Nicolini Corbata Chico 250 g,,1.9,2024-12-04 02:14:53.217316,g,250.0,Nicolini
Pedidos Ya Lince,Abarrotes,Tallarin Grueso Nicolini Bolsa 450 Gr,,4.5,2024-12-04 02:14:53.217316,g,450.0,Nicolini
Pedidos Ya Lince,Abarrotes,Macarrones Kraft 206gr,,7.9,2024-12-04 02:14:53.217316,g,206.0,Kraft
