description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Jamón del País SALCHICHERÍA ALEMANA Paquete 15...,,150.0,g,8.9,plaza_vea,2024-12-05 14:51:34.118935,JAMÓN DEL PAÍS,1.0,kg,59.333333333333336,JAMÓN DEL PAÍS
Jamón de País CASA EUROPA Empaque 150g,,105.0,g,9.29,plaza_vea,2024-12-05 14:51:34.118935,JAMÓN DEL PAÍS,1.0,kg,88.47619047619047,JAMÓN DEL PAÍS
Jamón del País Wong 150g,,150.0,g,9.5,wong,2024-12-05 18:03:33.888655,JAMÓN DEL PAÍS,1.0,kg,63.333333333333336,JAMÓN DEL PAÍS
Jamón del País Casa Europa 150g,,150.0,g,9.68,metro,2024-12-05 15:33:58.785074,JAMÓN DEL PAÍS,1.0,kg,64.53333333333333,JAMÓN DEL PAÍS
Jamón del País La Segoviana 200g,,200.0,g,9.8,metro,2024-12-05 15:33:58.785074,JAMÓN DEL PAÍS,1.0,kg,49.0,JAMÓN DEL PAÍS
Jamon Del Pais Gourmet 150gr,SALCHICHERIA ALEMANA,150.0,g,10.9,tottus,2024-12-05 11:34:54.388359,JAMÓN DEL PAÍS,1.0,kg,72.66666666666667,JAMÓN DEL PAÍS
Jamón del País 250 gr,TOTTUS,250.0,g,10.9,tottus,2024-12-05 11:34:54.388359,JAMÓN DEL PAÍS,1.0,kg,43.6,JAMÓN DEL PAÍS
Jamón del País OREGON FOOD'S Paquete 150g,,150.0,g,10.9,plaza_vea,2024-12-05 14:51:34.118935,JAMÓN DEL PAÍS,1.0,kg,72.66666666666667,JAMÓN DEL PAÍS
Jamón del País OREGON FOOD'S Paquete 150g,OREGON FOOD'S,150.0,g,10.9,vivanda,2024-12-05 21:45:34.791830,JAMÓN DEL PAÍS,1.0,kg,72.66666666666667,JAMÓN DEL PAÍS
Jamón del País Oregon Foods 150g,,150.0,g,11.5,wong,2024-12-05 18:03:33.888655,JAMÓN DEL PAÍS,1.0,kg,76.66666666666667,JAMÓN DEL PAÍS
Jamón del País Oregon Foods 150g,,150.0,g,11.5,metro,2024-12-05 15:33:58.785074,JAMÓN DEL PAÍS,1.0,kg,76.66666666666667,JAMÓN DEL PAÍS
Jamón del País OTTO KUNZ Paquete 150g,OTTO KUNZ,150.0,g,11.9,vivanda,2024-12-05 21:45:34.791830,JAMÓN DEL PAÍS,1.0,kg,79.33333333333334,JAMÓN DEL PAÍS
Jamón del País Casa Europa 150g,,150.0,g,12.5,wong,2024-12-05 18:03:33.888655,JAMÓN DEL PAÍS,1.0,kg,83.33333333333334,JAMÓN DEL PAÍS
Jamón del País SALCHICHERÍA SUIZA Paquete 180g,,180.0,g,12.9,plaza_vea,2024-12-05 14:51:34.118935,JAMÓN DEL PAÍS,1.0,kg,71.66666666666667,JAMÓN DEL PAÍS
Jamón del País Milano Paquete 300 g,,300.0,g,13.1,metro,2024-12-05 15:33:58.785074,JAMÓN DEL PAÍS,1.0,kg,43.666666666666664,JAMÓN DEL PAÍS
Jamón del País Otto Kunz 150g,,150.0,g,14.4,metro,2024-12-05 15:33:58.785074,JAMÓN DEL PAÍS,1.0,kg,96.0,JAMÓN DEL PAÍS
Jamón del País BRAEDT Paquete 200g,,200.0,g,14.5,plaza_vea,2024-12-05 14:51:34.118935,JAMÓN DEL PAÍS,1.0,kg,72.5,JAMÓN DEL PAÍS
Jamón del País Otto Kunz 150g,,150.0,g,14.6,wong,2024-12-05 18:03:33.888655,JAMÓN DEL PAÍS,1.0,kg,97.33333333333333,JAMÓN DEL PAÍS
Jamón del País Suiza 180g,,180.0,g,15.8,metro,2024-12-05 15:33:58.785074,JAMÓN DEL PAÍS,1.0,kg,87.77777777777779,JAMÓN DEL PAÍS
Jamón del País Braedt 200g,,200.0,g,18.5,metro,2024-12-05 15:33:58.785074,JAMÓN DEL PAÍS,1.0,kg,92.5,JAMÓN DEL PAÍS
Jamón del País Braedt 200g,,200.0,g,18.5,wong,2024-12-05 18:03:33.888655,JAMÓN DEL PAÍS,1.0,kg,92.5,JAMÓN DEL PAÍS
Jamón del País Zimmermann Paquete 200 g,,200.0,g,19.9,metro,2024-12-05 15:33:58.785074,JAMÓN DEL PAÍS,1.0,kg,99.5,JAMÓN DEL PAÍS
Jamón del País San Fernando x kg,,1.0,kg,56.5,wong,2024-12-05 18:03:33.888655,JAMÓN DEL PAÍS,1.0,kg,56.5,JAMÓN DEL PAÍS
Jamón del País Zimmermann x kg,,1.0,kg,61.12,wong,2024-12-05 18:03:33.888655,JAMÓN DEL PAÍS,1.0,kg,61.12,JAMÓN DEL PAÍS
Jamón del País Oregon Foods x kg,,1.0,kg,71.9,wong,2024-12-05 18:03:33.888655,JAMÓN DEL PAÍS,1.0,kg,71.9,JAMÓN DEL PAÍS
JAMON DEL PAIS X KG,CASA EUROPA,1.0,kg,72.0,tottus,2024-12-05 11:34:54.388359,JAMÓN DEL PAÍS,1.0,kg,72.0,JAMÓN DEL PAÍS
JAMON DEL PAIS GOURMET X KG,OTTO KUNZ,1.0,kg,79.9,tottus,2024-12-05 11:34:54.388359,JAMÓN DEL PAÍS,1.0,kg,79.9,JAMÓN DEL PAÍS
Jamón del País Artesanal Braedt x kg,,1.0,kg,87.0,wong,2024-12-05 18:03:33.888655,JAMÓN DEL PAÍS,1.0,kg,87.0,JAMÓN DEL PAÍS
Jamón del País Artesanal Braedt x kg,,1.0,kg,87.0,metro,2024-12-05 15:33:58.785074,JAMÓN DEL PAÍS,1.0,kg,87.0,JAMÓN DEL PAÍS
Jamón del País Gourmet Otto Kunz x kg,,1.0,kg,89.0,metro,2024-12-05 15:33:58.785074,JAMÓN DEL PAÍS,1.0,kg,89.0,JAMÓN DEL PAÍS
Jamón del País Gourmet Otto Kunz x kg,,1.0,kg,89.0,wong,2024-12-05 18:03:33.888655,JAMÓN DEL PAÍS,1.0,kg,89.0,JAMÓN DEL PAÍS
