description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Aceite Vegetal Del Cielo Botella x 900 mL,,900.0,ml,5.8,tottus,2024-12-05 11:52:34.523088,ACEITE VEGETAL ENVASADO,1.0,l,6.444444444444445,ACEITE VEGETAL ENVASADO
Aceite Vegetal Máxima 900ml,,900.0,ml,5.8,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,6.444444444444445,ACEITE VEGETAL ENVASADO
Aceite Vegetal Máxima 900ml,,900.0,ml,5.8,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,6.444444444444445,ACEITE VEGETAL ENVASADO
Aceite Vegetal Metro 900ml,,900.0,ml,5.9,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,6.555555555555556,ACEITE VEGETAL ENVASADO
Aceite Vegetal Metro 900ml,,900.0,ml,5.9,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,6.555555555555556,ACEITE VEGETAL ENVASADO
Aceite Vegetal Premium 900mL,DELEITE,900.0,ml,6.8,tottus,2024-12-05 11:52:34.523088,ACEITE VEGETAL ENVASADO,1.0,l,7.555555555555555,ACEITE VEGETAL ENVASADO
Aceite 100% Vegetal Premium 900mL,ALPA,900.0,ml,7.6,tottus,2024-12-05 11:52:34.523088,ACEITE VEGETAL ENVASADO,1.0,l,8.444444444444445,ACEITE VEGETAL ENVASADO
Aceite Vegetal Cuisine & Co 900ml,,900.0,ml,8.9,wong,2024-12-05 18:25:04.371161,ACEITE VEGETAL ENVASADO,1.0,l,9.88888888888889,ACEITE VEGETAL ENVASADO
Aceite Vegetal PRIMOR Clásico Botella 900ml,PRIMOR,900.0,ml,9.5,vivanda,2024-12-05 21:57:06.369987,ACEITE VEGETAL ENVASADO,1.0,l,10.555555555555555,ACEITE VEGETAL ENVASADO
Aceite vegetal de 900 mL,PRIMOR,900.0,ml,9.5,tottus,2024-12-05 11:52:34.523088,ACEITE VEGETAL ENVASADO,1.0,l,10.555555555555555,ACEITE VEGETAL ENVASADO
Aceite Vegetal PRIMOR Premium Botella 900L,Primor,900.0,l,9.5,vega,2024-12-05 12:28:47.117979,ACEITE VEGETAL ENVASADO,1.0,l,0.010555555555555556,ACEITE VEGETAL ENVASADO
Aceite Vegetal Primor Clásico Botella 900ml,,900.0,ml,9.6,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,10.666666666666666,ACEITE VEGETAL ENVASADO
Aceite Vegetal Primor Clásico Botella 900ml,,900.0,ml,9.8,wong,2024-12-05 18:25:04.371161,ACEITE VEGETAL ENVASADO,1.0,l,10.88888888888889,ACEITE VEGETAL ENVASADO
Aceite vegetal Premium de 900 mL,PRIMOR,900.0,ml,10.5,tottus,2024-12-05 11:52:34.523088,ACEITE VEGETAL ENVASADO,1.0,l,11.666666666666668,ACEITE VEGETAL ENVASADO
Aceite Vegetal PRIMOR Premium Botella 900ml,PRIMOR,900.0,ml,10.5,vivanda,2024-12-05 21:57:06.369987,ACEITE VEGETAL ENVASADO,1.0,l,11.666666666666668,ACEITE VEGETAL ENVASADO
Aceite Vegetal Primor Premium Botella 900ml,,900.0,ml,10.6,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,11.777777777777779,ACEITE VEGETAL ENVASADO
Aceite Vegetal Primor Clásico Botella 1.8L,,1.8,l,16.5,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,9.166666666666668,ACEITE VEGETAL ENVASADO
Twopack Aceite Vegetal Primor Clásico 900ml,,900.0,ml,16.7,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,18.555555555555557,ACEITE VEGETAL ENVASADO
Aceite Vegetal PRIMOR Clásico Botella 900L x2u,Primor,900.0,l,18.2,vega,2024-12-05 12:28:47.117979,ACEITE VEGETAL ENVASADO,1.0,l,0.02022222222222222,ACEITE VEGETAL ENVASADO
Twopack Aceite Vegetal Primor Premium 900ml,,900.0,ml,18.5,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,20.555555555555557,ACEITE VEGETAL ENVASADO
Aceite Vegetal Primor Premium 900ml + Mayonesa AlaCena 850g,,900.0,ml,25.5,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,28.333333333333336,ACEITE VEGETAL ENVASADO
Aceite Vegetal Primor Premium 900ml + Mayonesa AlaCena 850g,,900.0,ml,25.5,wong,2024-12-05 18:25:04.371161,ACEITE VEGETAL ENVASADO,1.0,l,28.333333333333336,ACEITE VEGETAL ENVASADO
Aceite Vegetal de Soya Máxima 5L,,5.0,l,31.9,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,6.38,ACEITE VEGETAL ENVASADO
Aceite Vegetal 5L,TOTTUS,5.0,l,32.9,tottus,2024-12-05 11:52:34.523088,ACEITE VEGETAL ENVASADO,1.0,l,6.58,ACEITE VEGETAL ENVASADO
Aceite Vegetal Premium 5L,DELEITE,5.0,l,35.5,tottus,2024-12-05 11:52:34.523088,ACEITE VEGETAL ENVASADO,1.0,l,7.1000000000000005,ACEITE VEGETAL ENVASADO
Aceite Vegetal WESSON Canola Botella 1.18L,WESSON,1.18,l,38.7,vivanda,2024-12-05 21:57:06.369987,ACEITE VEGETAL ENVASADO,1.0,l,32.79661016949153,ACEITE VEGETAL ENVASADO
Aceite Vegetal Cocinero Botella 5 Litros,,5.0,l,54.5,metro,2024-12-05 15:51:25.925663,ACEITE VEGETAL ENVASADO,1.0,l,10.9,ACEITE VEGETAL ENVASADO
Aceite Vegetal PRIMOR Clásico Botella 900ml x6u,Primor,900.0,ml,69.6,vega,2024-12-05 12:28:47.117979,ACEITE VEGETAL ENVASADO,1.0,l,77.33333333333333,ACEITE VEGETAL ENVASADO
