description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Pan de Molde LA FLORENCIA Bolsa 350g,LA FLORENCIA,350.0,g,6.9,vivanda,2024-12-05 21:32:32.292497,PAN DE MOLDE,350.0,g,6.9,PAN DE MOLDE
Pan de Molde Integral BELL'S Mediano Bolsa 500...,,500.0,g,7.4,plaza_vea,2024-12-05 14:31:11.885849,PAN DE MOLDE,500.0,g,7.4,PAN DE MOLDE
Pan de Molde Blanco BELL'S Mediano Bolsa 500g,,500.0,g,7.4,plaza_vea,2024-12-05 14:31:11.885849,PAN DE MOLDE,500.0,g,7.4,PAN DE MOLDE
PAN MOLDE BLANCO X 480 GR,TOTTUS,480.0,g,7.6,tottus,2024-12-05 11:15:51.737495,PAN DE MOLDE,480.0,g,7.6,PAN DE MOLDE
Pan Molde Integral x 480 g,TOTTUS,480.0,g,7.6,tottus,2024-12-05 11:15:51.737495,PAN DE MOLDE,480.0,g,7.6,PAN DE MOLDE
Pan de Molde Blanco Cuisine & Co Bolsa 500 gr,,500.0,g,7.9,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
Pan de Molde Integral LA FLORENCIA Bolsa 500g,LA FLORENCIA,500.0,g,7.9,vivanda,2024-12-05 21:32:32.292497,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
Pan de Molde Integral Cuisine & Co Bolsa 500 gr,,500.0,g,7.9,wong,2024-12-05 17:38:36.651271,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
Pan de Molde Blanco LA FLORENCIA Bolsa 500g,,500.0,g,7.9,plaza_vea,2024-12-05 14:31:11.885849,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
Pan de Molde Integral LA FLORENCIA Bolsa 500g,,500.0,g,7.9,plaza_vea,2024-12-05 14:31:11.885849,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
Pan de Molde Integral UNIÓN Mediano Bolsa 360g,,360.0,g,8.39,plaza_vea,2024-12-05 14:31:11.885849,PAN DE MOLDE,360.0,g,8.39,PAN DE MOLDE
Pan de Molde Integral BELL'S Mediano Bolsa 500g,BELL'S,500.0,g,8.6,vivanda,2024-12-05 21:32:32.292497,PAN DE MOLDE,500.0,g,8.6,PAN DE MOLDE
Pan de Molde Integral Cuisine & Co 600g,,600.0,g,8.9,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,600.0,g,8.9,PAN DE MOLDE
Pan de Molde Blanco Cuisine & Co 600g,,600.0,g,8.9,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,600.0,g,8.9,PAN DE MOLDE
Pan de Molde Integral 500 g,PYC,500.0,g,8.9,tottus,2024-12-05 11:15:51.737495,PAN DE MOLDE,500.0,g,8.9,PAN DE MOLDE
Pan de Molde Integral Unión Mediano Bolsa 360 g,,360.0,g,8.99,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,360.0,g,8.99,PAN DE MOLDE
Pan De Molde Blanco 480 g,PYC,480.0,g,9.5,tottus,2024-12-05 11:15:51.737495,PAN DE MOLDE,480.0,g,9.5,PAN DE MOLDE
Pan de Molde Brioche Wong 300g,,300.0,g,9.5,wong,2024-12-05 17:38:36.651271,PAN DE MOLDE,300.0,g,9.5,PAN DE MOLDE
Pan de Molde Integral Unión Mediano Bolsa 360 g,,360.0,g,9.7,wong,2024-12-05 17:38:36.651271,PAN DE MOLDE,360.0,g,9.7,PAN DE MOLDE
Pan de Molde Superbom Blanco 465 g,,465.0,g,9.8,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,465.0,g,9.8,PAN DE MOLDE
Pan de Molde Blanco Bauducco 390g,,390.0,g,9.9,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,390.0,g,9.9,PAN DE MOLDE
Pan de Molde Integral Familiar PYC Bolsa 500 g,,500.0,g,9.9,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,500.0,g,9.9,PAN DE MOLDE
Pan de Molde Blanco Bauducco 390g,,390.0,g,9.9,wong,2024-12-05 17:38:36.651271,PAN DE MOLDE,390.0,g,9.9,PAN DE MOLDE
Pan De Molde Blanco Don Mamino 250 g,,250.0,g,9.9,wong,2024-12-05 17:38:36.651271,PAN DE MOLDE,250.0,g,9.9,PAN DE MOLDE
Pan de Molde Rebanado Bimbo Fuente de Calcio 480 g,,480.0,g,10.5,tottus,2024-12-05 11:15:51.737495,PAN DE MOLDE,480.0,g,10.5,PAN DE MOLDE
Pan de Molde BIMBO Vital Semillas Bolsa 360g,,360.0,g,10.5,plaza_vea,2024-12-05 14:31:11.885849,PAN DE MOLDE,360.0,g,10.5,PAN DE MOLDE
Pan de molde con semillas Vital de 360 g,BIMBO,360.0,g,10.5,tottus,2024-12-05 11:15:51.737495,PAN DE MOLDE,360.0,g,10.5,PAN DE MOLDE
Pan de molde integral 480 g,BIMBO,480.0,g,10.7,tottus,2024-12-05 11:15:51.737495,PAN DE MOLDE,480.0,g,10.7,PAN DE MOLDE
Pan de Molde Multicereal Vital Bimbo Bolsa 360 g,,360.0,g,10.8,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,360.0,g,10.8,PAN DE MOLDE
Pan de Molde Blanco Bimbo 480g,,480.0,g,11.2,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,480.0,g,11.2,PAN DE MOLDE
Pan de Molde BIMBO Vital Semillas Bolsa 360g,BIMBO,360.0,g,11.2,vivanda,2024-12-05 21:32:32.292497,PAN DE MOLDE,360.0,g,11.2,PAN DE MOLDE
Pan de Molde UNIÓN Granos Integrales Bolsa 540...,,540.0,g,11.4,plaza_vea,2024-12-05 14:31:11.885849,PAN DE MOLDE,540.0,g,11.4,PAN DE MOLDE
Pan de Molde Bimbo Doble Fibra 510g,,510.0,g,11.5,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,510.0,g,11.5,PAN DE MOLDE
Pan de Molde de Yema Misturapan 390g,,390.0,g,11.59,metro,2024-12-05 15:12:02.141906,PAN DE MOLDE,390.0,g,11.59,PAN DE MOLDE
