unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 2.5 kg aprox.,Piña Golden,S/ 5.20 x kg,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,2.5,kg,Piña Golden,5.2
Presentación 2 kg aprox.,Piña Hawai,S/ 2.69 x kg,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,2.0,kg,Piña Hawai,2.69
Bolsa 1Kg,"Mix de Fresa, Papaya y Piña Congelada EL FRUTE...",S/ 15.49 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,1.0,kg,"Mix de Fresa, Papaya y Piña Congelada EL FRUTE",15.49
Bolsa 1Kg,Trozos de Piña Golden Congelada EL FRUTERO Bol...,S/ 16.99 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,1.0,kg,Trozos de Piña Golden Congelada EL FRUTERO Bol,16.99
Presentación 2.5 kg aprox.,Piña Golden Madura,S/ 11.90 x kg,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,2.5,kg,Piña Golden Madura,11.9
Bolsa 1Kg,Piña en Trozos Congelada BELL'S Bolsa 1kg,S/ 13.90 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,1.0,kg,Piña en Trozos Congelada BELL'S Bolsa,13.9
Bolsa 1Kg,"Mix Fresa, Piña y Mango Congelado EL FRUTERO B...",S/ 16.99 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,1.0,kg,"Mix Fresa, Piña y Mango Congelado EL FRUTERO B",16.99
Bandeja 500g,Piña en Trozos BELL'S Bandeja 500g,S/ 9.89 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,500.0,g,Piña en Trozos BELL'S Bandeja,9.89
Bandeja 300g,Piña en Trozos BELL'S Bandeja 300g,S/ 6.50 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,300.0,g,Piña en Trozos BELL'S Bandeja,6.5
Bandeja 700g,Piña en Trozos BELL'S Bandeja 700g,S/ 13.49 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,700.0,g,Piña en Trozos BELL'S Bandeja,13.49
Bandeja 300g,"Ensalada de Piña, Sandía y Papaya BELL'S Bande...",S/ 5.69 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,300.0,g,"Ensalada de Piña, Sandía y Papaya BELL'S Bande",5.69
Paquete 500g,Piña Golden en Trozos Congelada FEST Paquete 5...,S/ 8.90 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,500.0,g,Piña Golden en Trozos Congelada FEST Paquete 5,8.9
Bandeja 300g,"Ensalada de Uva, Sandía y Piña BELL'S Bandeja ...",S/ 5.99 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,300.0,g,"Ensalada de Uva, Sandía y Piña BELL'S Bandeja",5.99
Botella 700ml,Ready To Drink (RTD) PISCANO Sour Piña Colada ...,S/ 17.90 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,700.0,ml,Ready To Drink (RTD) PISCANO Sour Piña Colada,17.9
Bandeja 300g,"Ensalada de Piña, Sandía y Melón BELL'S Bandej...",S/ 5.69 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,300.0,g,"Ensalada de Piña, Sandía y Melón BELL'S Bandej",5.69
Bolsa 110g,Queso Rulo Cabra MARQUES DEL CASTILLO con Piña...,S/ 11.90 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,110.0,g,Queso Rulo Cabra MARQUES DEL CASTILLO con Piña,11.9
Lata 355ml,Ready To Drink (RTD) WASSKA HAPPY Piña Colada ...,S/ 4.99 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,355.0,ml,Ready To Drink (RTD) WASSKA HAPPY Piña Colada,4.99
Bolsa 60g,Piña Deshidratada GO BARMAN Bolsa 60g,S/ 19.90 un,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,60.0,g,Piña Deshidratada GO BARMAN Bolsa,19.9
Presentación 1.5 kg aprox.,Papaya,S/ 3.50 x kg,plaza_vea,PIÑA,2024-12-05 15:23:15.952499,1.5,kg,Papaya,3.5
