description,price,website,search_term,scrape_timestamp
Queso Paria en Tajadas Cuisine & Co 120g,S/ 9.90,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria Cuisine & Co 400g,S/ 29.00,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria Arequipa x kg,S/ 54.00 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria en Tajadas Gloria 180g,S/ 13.20,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria Orégano Lait's x kg,S/ 63.90 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria Mistiano x kg,S/ 63.90 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria La Candelaria x kg,S/ 72.80 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria Tipo Puno Valle Lindo x kg,S/ 63.90 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria La Matilde Tajadas 500g,S/ 28.90,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria La Matilde Tajadas 200g,S/ 13.20,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria con Oregano El Artesano de Antaño x kg,S/ 62.90 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria Lait's x kg,S/ 63.90 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria La Matilde x kg,S/ 62.00 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria de Vaca Duman x Kg,S/ 65.00 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria con Orégano La Compania Delicatessen x kg,S/ 66.90 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria De Origen Cuña 300g,S/ 20.10,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria De Origen Tajadas 180g,S/ 15.90,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria Bonlé x kg,S/ 55.00 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria Artichay x kg,S/ 65.30 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
Queso Paria La Compania Delicatessen x kg,S/ 66.90 x kg,metro,QUESO PARIA,2024-12-04 21:20:59.990586
