description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Café Tostado y Molido CAFETAL Selecto Doypack 454g,CAFETAL,S/ 24.00,vivanda,CAFÉ TOSTADO MOLIDO,2024-12-07 14:52:04.308897,454.0,g,Café Tostado y Molido CAFETAL Selecto Doypack,24.0
Café Tostado Molido ALTOMAYO Gourmet Bolsa 450g,ALTOMAYO,S/ 35.80,vivanda,CAFÉ TOSTADO MOLIDO,2024-12-07 14:52:04.308897,450.0,g,Café Tostado Molido ALTOMAYO Gourmet Bolsa,35.8
Café Tostado y Molido CAFFE Premium Bolsa 500g,CAFFE,S/ 44.50,vivanda,CAFÉ TOSTADO MOLIDO,2024-12-07 14:52:04.308897,500.0,g,Café Tostado y Molido CAFFE Premium Bolsa,44.5
Café Tostado y Molido CAFFE Blend Bolsa 500g,CAFFE,S/ 28.50,vivanda,CAFÉ TOSTADO MOLIDO,2024-12-07 14:52:04.308897,500.0,g,Café Tostado y Molido CAFFE Blend Bolsa,28.5
Café Tostado Molido ALTOMAYO Gourmet Bolsa 200g,ALTOMAYO,S/ 19.30,vivanda,CAFÉ TOSTADO MOLIDO,2024-12-07 14:52:04.308897,200.0,g,Café Tostado Molido ALTOMAYO Gourmet Bolsa,19.3
Café Tostado Molido ALTOMAYO Natural Doypack 200g,ALTOMAYO,S/ 11.30,vivanda,CAFÉ TOSTADO MOLIDO,2024-12-07 14:52:04.308897,200.0,g,Café Tostado Molido ALTOMAYO Natural Doypack,11.3
Café Molido PUMA Tostado Espresso Bolsa 250g,PUMA,S/ 28.90,vivanda,CAFÉ TOSTADO MOLIDO,2024-12-07 14:52:04.308897,250.0,g,Café Molido PUMA Tostado Espresso Bolsa,28.9
Café Tostado Molido BELL'S Bolsa 220g,BELL'S,S/ 10.10,vivanda,CAFÉ TOSTADO MOLIDO,2024-12-07 14:52:04.308897,220.0,g,Café Tostado Molido BELL'S Bolsa,10.1
Café Tostado Molido BELL'S Bolsa 500g,BELL'S,S/ 20.30,vivanda,CAFÉ TOSTADO MOLIDO,2024-12-07 14:52:04.308897,500.0,g,Café Tostado Molido BELL'S Bolsa,20.3
