unit,description,price,website,search_term,scrape_timestamp
Presentación 1 kg aprox.,Camote Amarillo Procesado,S/ 2.99 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 1 kg aprox.,Papa Blanca Yungay,S/ 3.19 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 0.5 kg aprox.,Papa Blanca,S/ 2.99 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 0.25 kg aprox.,Papa Amarilla Tumbay,S/ 6.79 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 0.5 kg aprox.,Papa Amarilla Peruanita,S/ 7.49 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 0.5 kg aprox.,Olluco,S/ 6.79 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 0.3 kg aprox.,Kion,S/ 9.90 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 1 kg aprox.,Camote Morado,S/ 2.69 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 1 kg aprox.,Yuca,S/ 4.49 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 1 kg aprox.,Papa Cocktail Amarilla,S/ 3.69 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 1 kg aprox.,Papa Cocktail,S/ 1.80 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 0.5 kg aprox.,Papa Huayro,S/ 7.29 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
Presentación 0.5 kg aprox.,Papa Andina Procesada,S/ 4.99 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-04 00:11:11.687812
