unit,description,price,website,search_term,scrape_timestamp
Paquete 7un,Galletas de Soda SAN JORGE Paquete 7un,S/ 4.30 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 15un,Huevos de Gallina BELL'S Pardos Bandeja 15un,S/ 9.90 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 192g,Galletas Saladas FIELD Soda Paquete 6un,S/ 3.50 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 222g,Galletas FIELD Vainilla Paquete 6un,S/ 5.50 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 120g,Galletas Saladas RITZ sabor Original Paquete 6...,S/ 3.80 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Bolsa 258g,Galletas SAYON Margarita Bolsa 43g,S/ 4.40 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 12un,Huevos de Gallina LA CALERA de Corral Paquete ...,S/ 13.90 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 6un,Galletas PICARAS Clásicas Paquete 6un,S/ 5.50 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 180g,Galletas MOROCHAS Paquete 180g,S/ 5.70 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Bandeja 15un,Huevos de Gallina LA CALERA Pardos Jumbo Bande...,S/ 12.90 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 6un,Galletas de Soda SODA V Paquete 6un,S/ 3 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Caja 42g,Caldo de Gallina DOÑA GUSTA Concentrado en Pol...,S/ 2.20 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 432g,Galletas OREO sabor Original Paquete 12un,S/ 9.90 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 216g,Galletas FIELD ChokoSoda Paquete 6un,S/ 5.70 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 6un,Galletas Saladitas BELL'S Paquete 6un,S/ 3.20 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 222g,Galletas CHIPS AHOY! Original Paquete 6un,S/ 7.30 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Caja 21g,Galletas de Maíz SALMAS Horneadas Caja 216g,S/ 12.20 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 6un,Galleta VICTORIA Tentación Sabor de Chocolate ...,S/ 4.50 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Bolsa 80g,Sopa Instántanea AJINOMEN Sabor a Gallina Bols...,S/ 1.60 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 144g,Galletas Saladas CLUB SOCIAL sabor Original Pa...,S/ 4.20 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 222g,Galletas OREO sabor Original Paquete 6un,S/ 4.90 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 180g,Galletas Saladas RITZ sabor Queso Paquete 6un,S/ 4.79 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 6un,Galleta VICTORIA Tentación Sabor de Naranja Bo...,S/ 4.50 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Paquete 216g,Galletas FIELD Coronita Paquete 6un,S/ 5 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
Bandeja 12un,Huevos Pardos GALLINAS LIBRES Bandeja 12un,S/ 15.50 un,plaza_vea,GALLINA EVISCERADA,2024-12-03 22:36:56.004627
