brand,description,price,website,search_term,scrape_timestamp
Vega,Camote Frito VEGA Bolsa 140g,S/ 4.90,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
Vega,Panetón VEGA Bolsa Ziploc 800gr,S/ 14.90 4%,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
Emperatriz,Cera Líquida EMPERATRIZ Amarilla Doypack 300ml,S/ 10.10,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
Piki,Salsa PIKI Ají Amarillo Molido Doypack 350Gr,S/ 9.50,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
INKA CHIPS,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
Natuchips,Chips de Camote NATUCHIPS Bolsa 135gr,S/ 7.00,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
Vega,Trigo mote VEGA Bolsa 400g,S/ 2.60,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
Sapolio,Cera SAPOLIO Amarilla Doypack 300ml,S/ 5.20,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
Timonel,Trigo mote TIMONEL Bolsa 400g,S/ 2.90,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
Emperatriz,Cera en Pasta EMPERATRIZ Amarilla Doypack 300ml,S/ 10.10,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
Gloria,Leche GLORIA UHT Niños Caja 1L,S/ 6.00,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
Emperatriz,Cera en Pasta EMPERATRIZ Roja Doypack 300ml,S/ 10.10,vega,CAMOTE AMARILLO,2024-12-04 14:20:21.242563
