brand,description,price,website,search_term,scrape_timestamp
Vega,Lenteja Bebé VEGA Bolsa 400g,S/ 3.90,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Vega,Arveja VEGA Bolsa 400g,S/ 2.90,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Costeño,Arveja COSTEÑO Bolsa 500g,S/ 3.50,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Vega,Pop Corn VEGA Bolsa 400g,S/ 2.90,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Vega,Lenteja VEGA Bolsa 400g,S/ 3.80,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Costeño,Lenteja COSTEÑO Bolsa 500g,S/ 6.50,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Vega,Frijol Canario VEGA Bolsa 400g,S/ 5.10,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Timonel,Lenteja Bebé TIMONEL Bolsa 400g,S/ 4.10,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
VALLENORTE,Lenteja VALLENORTE Bolsa 500gr,S/ 5.90,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Vega,Quinua VEGA Bolsa 400g,S/ 6.00,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Timonel,Pop Corn TIMONEL Bolsa 400g,S/ 3.10,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Vega,Trigo mote VEGA Bolsa 400g,S/ 2.60,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
VALLENORTE,Arveja partida VALLENORTE Bolsa 500gr,S/ 3.90,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Vega,Garbanzo VEGA Bolsa 400g,S/ 3.80,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Vega,Frijol Panamito VEGA Bolsa 400g,S/ 3.80,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Costeño,Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.90,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Timonel,Lenteja TIMONEL Bolsa 400g,S/ 4.00,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Timonel,Frijol Castilla TIMONEL Bolsa 400g,S/ 4.60,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Vega,Frijol Castilla VEGA Bolsa 400g,S/ 4.30,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
Timonel,Quinua TIMONEL Bolsa 400gr,S/ 6.30,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296
