brand,description,price,website,search_term,scrape_timestamp
Costeño,Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
VALLENORTE,Maíz Pop Corn VALLENORTE Bolsa 500gr,S/ 5.30,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
P.A.N.,Harina de Maíz PAN Precocida Bolsa 1kg,S/ 8.50 13%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Doritos,Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Doritos,Tortillas de maíz DORITOS Dinamita Bolsa 35g,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Doritos,Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Act II,Pop Corn ACT II Sabor Natural Sobre 80g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Act II,Pop Corn ACT II con Mantequilla Sobre 80g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Vega,Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
INKA CHIPS,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Vega,Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Act II,Pop Corn ACT II con Extra Mantequilla Sobre 85g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Cafetal,Café Tostado Y Molido CAFETAL Selecto Bolsa 454gr,S/ 19.50 17%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Cafetal,Café Tostado y Molido CAFETAL Selecto Bolsa 200gr,S/ 9.00 17%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Cusqueña,Cerveza CUSQUEÑA Trigo Pack 6 Botella 310ml,S/ 22.50 2%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Cusqueña,Cerveza CUSQUEÑA Malta Pack 6 Botella 310ml,S/ 22.50 2%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Cusqueña,Cerveza CUSQUEÑA Dorada Pack 6 Botella 310ml,S/ 22.50 2%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Universal,Mazamorra Morada UNIVERSAL Bolsa 150gr,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Cusqueña,Cerveza CUSQUEÑA Lata Pack 6 Lata 355ml,S/ 22.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
Arcor,Caramelos MISKY Chicha Morada 275g Bolsa 110un,S/ 4.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079
