brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
ÑA PANCHA,Jabón para ropa ÑA PANCHA Barra Limon180gr,S/ 2.90,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,180.0,g,Jabón para ropa ÑA PANCHA Barra Limonr,2.9
ÑA PANCHA,Jabón para ropa ÑA PANCHA Barra Floral 180gr,S/ 2.90,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,180.0,g,Jabón para ropa ÑA PANCHA Barra Floral r,2.9
ÑA PANCHA,Lavavajilla en Pasta ÑA PANCHA Limón Pote 800gr,S/ 6.50,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,800.0,g,Lavavajilla en Pasta ÑA PANCHA Limón Pote r,6.5
ÑA PANCHA,Detergente en Polvo ÑA PANCHA Bolsa 4Kg,S/ 41.50,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,4.0,kg,Detergente en Polvo ÑA PANCHA Bolsa,41.5
Ricocat,"Comida para Gatos SUPER CAT Adulto Carne, Pollo y Leche Bolsa 9 kg",S/ 73.50 43%,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,9.0,kg,"Comida para Gatos SUPER CAT Adulto Carne, Pollo y Leche Bolsa",73.5
Thor,"Comida para Perros THOR Adulto Carne, Hígado, Cereal Bolsa 25kg",S/ 110.90 5%,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,25.0,kg,"Comida para Perros THOR Adulto Carne, Hígado, Cereal Bolsa",110.9
Thor,"Comida para Perros THOR Adulto Clásico Carne, Pollo, Cerdo Bolsa 25kg",S/ 110.90 5%,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,25.0,kg,"Comida para Perros THOR Adulto Clásico Carne, Pollo, Cerdo Bolsa",110.9
ZEUS,Comida para Perro ZEUS Adulto Sabor a Carne Bolsa 25Kg,S/ 97.50,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,25.0,kg,Comida para Perro ZEUS Adulto Sabor a Carne Bolsa,97.5
Huggies,Pañales para Bebé HUGGIES Natural Care Bigpack Talla XXG Paquete 58un,S/ 58.50,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,1.0,g,Pañales para Bebé HUGGIES Natural Care Bigpack Talla X Paquete,58.5
Huggies,Pañales para Bebé HUGGIES Natural Care Bigpack Talla XG Paquete 60un,S/ 58.50,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,1.0,g,Pañales para Bebé HUGGIES Natural Care Bigpack Talla  Paquete,58.5
Bandido,Comida para Perro Adulto BANDIDO Sabor Carne Bolsa 18KG,S/ 75.70,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,18.0,kg,Comida para Perro Adulto BANDIDO Sabor Carne Bolsa,75.7
Thor,Comida para Perros THOR Cachorros Carne Bolsa 25kg,S/ 120.90,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,25.0,kg,Comida para Perros THOR Cachorros Carne Bolsa,120.9
Ricocan,Comida para Perros RICOCAN Cachorros Razas Pequeñas Carne y Leche Bolsa 15 Kg,S/ 112.50,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,15.0,kg,Comida para Perros RICOCAN Cachorros Razas Pequeñas Carne y Leche Bolsa,112.5
Mimaskot,Comida para Perros MIMASKOT Carnes Bolsa 22Kg,S/ 128.90,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,22.0,kg,Comida para Perros MIMASKOT Carnes Bolsa,128.9
Huggies,Pañales para Bebé HUGGIES Natural Care Unisex Talla G Paquete 52 und,S/ 49.90,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,52.0,un,Pañales para Bebé HUGGIES Natural Care Unisex Talla G Paquete d,49.9
Super Can,Comida para Perro SUPERCAN Adultos Carne y Cereal Razas Medianas y Grandes Bolsa 25kg,S/ 152.50,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,25.0,kg,Comida para Perro SUPERCAN Adultos Carne y Cereal Razas Medianas y Grandes Bolsa,152.5
Super Can,Comida para Perros SUPERCAN Cachorros Carne y Leche Bolsa 25kg,S/ 152.50,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,25.0,kg,Comida para Perros SUPERCAN Cachorros Carne y Leche Bolsa,152.5
Ricocat,"Comida para Gatos RICOCAT Gatitos Carne, Pescado y Leche Bolsa 9 kg",S/ 87.00,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,9.0,kg,"Comida para Gatos RICOCAT Gatitos Carne, Pescado y Leche Bolsa",87.0
Tampico,Bebida TAMPICO Cero Citrus Punch Botella 3L,S/ 6.90,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,3.0,l,Bebida TAMPICO Cero Citrus Punch Botella,6.9
Ricocan,Comida para Perros RICOCAN Cachorros Razas Medianas y Grandes Sabor Carne y Leche Bolsa 22Kg,S/ 162.90,vega,PANCETA (CARNE DE CERDO),2024-12-05 11:55:02.582960,22.0,kg,Comida para Perros RICOCAN Cachorros Razas Medianas y Grandes Sabor Carne y Leche Bolsa,162.9
