brand,description,price,website,search_term,scrape_timestamp
ACT II,Pop Corn con Mantequilla Act Li 80 g,S/ 5,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
CASA JOVEN,Bolo de Pop Corn,S/ 5.90,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
COSTENO,Maíz Pop Corn Costeño 500 g,S/ 4.80,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
ACT II,Pop Corn con Mantequilla Act Li 3 Unidades,S/ 14.90,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
TOTTUS,Maiz Pop Corn 500 g,S/ 4.64,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
TOTTUS,Maíz Pop Corn de 1 kg,S/ 7.42,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
AVINKA,Pop Corn Chicken 350 gr,S/ 13.70,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
,Sazonador Ajinomix Pop Corn Mantequilla Caja x 6 Sobres,S/ 3.50,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
TESORO DEL CAMPO,Maíz Pop Corn 500 g,S/ 5,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
ACT II,Pop Corn Butter Lovers Act Li 3 Unidades,S/ 14.90,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
TESORO DEL CAMPO,Maíz Pop Corn x 350 g,S/ 3.65,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
TOTTUS,Chifle Norteño Con Canchita Milys 500 g,S/ 16.90,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
BLANIK,POPCORN MAKER,S/ 129,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
FIBERLIGHT,Bocaditos Salvado con Orégano Fibralight 200 g,S/ 9.80,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
ACT II,Popcorn con mantequilla extra Act Li 80 g,S/ 5,tottus,POP CORN (BOCADITOS),2024-12-04 13:57:45.205345
