description,price,website,search_term,scrape_timestamp
Pastel de Acelga Wong Molde Entero,S/ 36.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Empanada de Carne De La Casa x un,S/ 4.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Empanada de Pollo De La Casa x un,S/ 4.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 12 Empanadas Cocktail de Carne,S/ 25.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 4 Empanadas Mixtas,S/ 17.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Enrollado de Pollo El Cedro 170g,S/ 7.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 4 Enrollados Hot Dog,S/ 14.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Empanada de Lomo,S/ 7.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 6 Empanadas Cocktail de Carne,S/ 15.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 4 Empanadas Mixtas + Gaseosa Botella 1.5L,S/ 19.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Enrollado Vegetariano El Cedro 170g,S/ 7.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 12 Empanadas Cocktail de Pollo,S/ 25.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
"Triple Mini con Queso, Jamón y Huevo Cuisine & Co",S/ 23.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: Empanada de Lomo + Gaseosa Botella 1.5L,S/ 34.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Croissant Mini con Pollo Cuisine & Co 6un,S/ 15.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 6 Empanadas Cocktail de Carne + Gaseosa Botella 1.5L,S/ 18.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
"Triple con Queso, Jamón y Huevo Cuisine & Co",S/ 9.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Enrollado de Hot Dog Wong un,S/ 3.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Croissant con Pollo Cuisine & Co,S/ 9.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 12 Empanadas Cocktail de Carne + Gaseosa Botella 1.5L,S/ 29.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
"Triple de Palta, Tomate y Huevo x un",S/ 8.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 6 Empanadas Cocktail de Pollo,S/ 15.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Triple Mini Tropical Cuisine & Co,S/ 25.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Triple Mini con Pollo y Espinaca con Crema Cuisine & Co,S/ 20.60,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Enrollado Mixto El Cedro 170g,S/ 7.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
"Triple con Doble Aceituna, Queso y Pollo Cuisine & Co",S/ 9.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 12 Empanadas Cocktail de Pollo + Gaseosa Botella 1.5L,S/ 29.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 12 Empanadas Cocktail de Pollo + Chicha Naturale Botella 1L,S/ 28.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Triple con Pollo y Espinaca con Crema Cuisine & Co,S/ 7.40,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 12 Empanadas Cocktail de Carne + Chicha Naturale Botella 1L,S/ 28.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 6 Empanadas Cocktail de Carne + Chicha Naturale Botella 1L,S/ 17.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Triple Tropical Cuisine & Co,S/ 10.00,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 6 Empanadas Cocktail de Pollo + Gaseosa Botella 1.5L,S/ 18.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Enrollado de Lechón El Cedro 170g,S/ 7.50,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Croissant con Jamón y Queso Cuisine & Co,S/ 8.00,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 4 Enrollados Hot Dog + Gaseosa Botella 1.5L,S/ 18.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Pan Hamburguesa Suprema Cuisine & Co,S/ 8.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Sandwich Media Luna Cuisine & Co,S/ 8.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Triple con Doble Huevo con Tocino Cuisine & Co,S/ 8.60,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Combo: 6 Empanadas Cocktail de Pollo + Chicha Naturale Botella 1L,S/ 17.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
"Panini con Pollo, Queso y Champiñones Cuisine & Co",S/ 8.00,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Sándwich con Pollo Cuisine & Co,S/ 6.90,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Sandwich 3 Jamones Cuisine & Co,S/ 10.40,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
Panini con Asado de La Abuela Cuisine & Co,S/ 10.40,wong,PASTELES SALADOS,2024-12-04 18:22:31.506340
