description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Fideos Tallarin VEGA Bolsa 500gr,Vega,500.0,g,2.6,vega,2024-12-07 15:22:08.287961,FIDEOS SECOS DE PASTA LARGA,500.0,g,2.6,FIDEOS SECOS DE PASTA LARGA
Fideos Spaghetti Molitalia Bolsa 450g,Molitalia,450.0,g,3.4,vega,2024-12-07 15:22:08.287961,FIDEOS SECOS DE PASTA LARGA,450.0,g,3.4,FIDEOS SECOS DE PASTA LARGA
Fideos Spaghetti MOLITALIA Bolsa 450g,,450.0,g,3.5,plaza_vea,2024-12-07 13:13:10.102174,FIDEOS SECOS DE PASTA LARGA,450.0,g,3.5,FIDEOS SECOS DE PASTA LARGA
Fideo Spaghetti DON VITTORIO Bolsa 450g,,450.0,g,3.8,plaza_vea,2024-12-07 13:13:10.102174,FIDEOS SECOS DE PASTA LARGA,450.0,g,3.8,FIDEOS SECOS DE PASTA LARGA
Fideo Spaghetti Nicolini 450g,,450.0,g,3.8,metro,2024-12-07 19:44:52.449310,FIDEOS SECOS DE PASTA LARGA,450.0,g,3.8,FIDEOS SECOS DE PASTA LARGA
Fideos Spaghetti MOLITALIA Bolsa 450g,MOLITALIA,450.0,g,3.9,vivanda,2024-12-07 13:55:53.455985,FIDEOS SECOS DE PASTA LARGA,450.0,g,3.9,FIDEOS SECOS DE PASTA LARGA
Fideo Spaghetti DON VITTORIO Bolsa 450g,DON VITTORIO,450.0,g,3.9,vivanda,2024-12-07 13:55:53.455985,FIDEOS SECOS DE PASTA LARGA,450.0,g,3.9,FIDEOS SECOS DE PASTA LARGA
Fideo Spaghetti NICOLINI Bolsa 1Kg,,1.0,kg,5.1,plaza_vea,2024-12-07 13:13:10.102174,FIDEOS SECOS DE PASTA LARGA,1.0,kg,5.1,FIDEOS SECOS DE PASTA LARGA
Fideos Spaghetti MOLITALIA Bolsa 950g,,950.0,g,5.3,plaza_vea,2024-12-07 13:13:10.102174,FIDEOS SECOS DE PASTA LARGA,950.0,g,5.3,FIDEOS SECOS DE PASTA LARGA
Pasta Spaghetti Nro 5 Bolsa 1 Kg,,1.0,kg,5.5,metro,2024-12-07 19:44:52.449310,FIDEOS SECOS DE PASTA LARGA,1.0,kg,5.5,FIDEOS SECOS DE PASTA LARGA
Fideo Spaghetti DON VITTORIO Bolsa 950g,,950.0,g,5.7,plaza_vea,2024-12-07 13:13:10.102174,FIDEOS SECOS DE PASTA LARGA,950.0,g,5.7,FIDEOS SECOS DE PASTA LARGA
Spaghetti Nicolini 950g,,950.0,g,5.7,metro,2024-12-07 19:44:52.449310,FIDEOS SECOS DE PASTA LARGA,950.0,g,5.7,FIDEOS SECOS DE PASTA LARGA
Fideos DON VITTORIO Spaghetti Bolsa 950g,Don Vittorio,950.0,g,6.8,vega,2024-12-07 15:22:08.287961,FIDEOS SECOS DE PASTA LARGA,950.0,g,6.8,FIDEOS SECOS DE PASTA LARGA
Fideo Spaghetti DON VITTORIO Bolsa 950g,DON VITTORIO,950.0,g,7.0,vivanda,2024-12-07 13:55:53.455985,FIDEOS SECOS DE PASTA LARGA,950.0,g,7.0,FIDEOS SECOS DE PASTA LARGA
Spaghetti Don Vittorio 950g,,950.0,g,7.1,metro,2024-12-07 19:44:52.449310,FIDEOS SECOS DE PASTA LARGA,950.0,g,7.1,FIDEOS SECOS DE PASTA LARGA
Twopack Fideo Spaghetti Don Vittorio 950g,,950.0,g,11.2,metro,2024-12-07 19:44:52.449310,FIDEOS SECOS DE PASTA LARGA,950.0,g,11.2,FIDEOS SECOS DE PASTA LARGA
Fideos Spaghetti #5 BARILLA Caja 500g,BARILLA,500.0,g,14.1,vivanda,2024-12-07 13:55:53.455985,FIDEOS SECOS DE PASTA LARGA,500.0,g,14.1,FIDEOS SECOS DE PASTA LARGA
Fideos AGNESI Spaghetti Bolsa 500g,AGNESI,500.0,g,15.7,vivanda,2024-12-07 13:55:53.455985,FIDEOS SECOS DE PASTA LARGA,500.0,g,15.7,FIDEOS SECOS DE PASTA LARGA
Fideos Spaghetti Molitalia Bolsa 450g 6u,Molitalia,450.0,g,17.4,vega,2024-12-07 15:22:08.287961,FIDEOS SECOS DE PASTA LARGA,450.0,g,17.4,FIDEOS SECOS DE PASTA LARGA
Fideos Spaghetti DON VITTORIO Pack 6u Bolsa 450g,Don Vittorio,450.0,g,19.2,vega,2024-12-07 15:22:08.287961,FIDEOS SECOS DE PASTA LARGA,450.0,g,19.2,FIDEOS SECOS DE PASTA LARGA
Pack Fideos Spaghetti DON VITTORIO Bolsa 950g ...,,2.0,un,26.6,plaza_vea,2024-12-07 13:13:10.102174,FIDEOS SECOS DE PASTA LARGA,2.0,un,26.6,FIDEOS SECOS DE PASTA LARGA
Fideos Spaghetti MOLITALIA Bolsa 450g Paquete 20u,Molitalia,450.0,g,78.0,vega,2024-12-07 15:22:08.287961,FIDEOS SECOS DE PASTA LARGA,450.0,g,78.0,FIDEOS SECOS DE PASTA LARGA
Fideos Spaghetti DON VITTORIO Bolsa 500g Paquete 20u,Don Vittorio,500.0,g,92.0,vega,2024-12-07 15:22:08.287961,FIDEOS SECOS DE PASTA LARGA,500.0,g,92.0,FIDEOS SECOS DE PASTA LARGA
