description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Filete de Atún en Aceite Campomar 150g,S/ 6.50,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,150.0,g,Filete de Atún en Aceite Campomar,6.5
Filete de Atún en Aceite Florida 140g,S/ 5.50,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún en Aceite Florida,5.5
Filete de Atún Primor 140g,S/ 6.10,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún Primor,6.1
Filete de Atún en Agua Florida 140g,S/ 5.90,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún en Agua Florida,5.9
Filete de Atún en Agua y Sal Cuisine & Co 140g,S/ 4.80,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún en Agua y Sal Cuisine & Co,4.8
Filete de Atún en Agua Campomar 150g,S/ 6.00,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,150.0,g,Filete de Atún en Agua Campomar,6.0
Filete de Atún en Aceite Vegetal Metro 140g,S/ 4.40,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún en Aceite Vegetal Metro,4.4
Filete de Atún en Agua y Sal Metro 140g,S/ 4.40,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún en Agua y Sal Metro,4.4
Filete de Atún en Aceite Girasol y Sal Florida 140g,S/ 5.90,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún en Aceite Girasol y Sal Florida,5.9
Filete de Atún en Agua Primor 140g,S/ 6.20,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún en Agua Primor,6.2
Filete de Atún en Aceite Vegetal Cuisine & Co 140g,S/ 4.80,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún en Aceite Vegetal Cuisine & Co,4.8
Filete de Atún Campomar Gourmet Artesanal en Aceite Vegetal Frasco 160 gr,S/ 7.60,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,160.0,g,Filete de Atún Campomar Gourmet Artesanal en Aceite Vegetal Frasco r,7.6
Filete de Atún Claro Campomar en Aceite Lata 170 gr,S/ 6.99,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,170.0,g,Filete de Atún Claro Campomar en Aceite Lata r,6.99
Filete de Atún Real en Agua 140g,S/ 6.60,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún Real en Agua,6.6
Filete de Caballa Marinero 140g,S/ 5.20,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Caballa Marinero,5.2
Filete de Atún en Aceite Real 140g,S/ 6.60,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún en Aceite Real,6.6
Filete de Bonito en Aceite Campomar 150g,S/ 5.10,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,150.0,g,Filete de Bonito en Aceite Campomar,5.1
Filete de Atún Marinero Aceite Vegetal 140g,S/ 5.30,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,140.0,g,Filete de Atún Marinero Aceite Vegetal,5.3
Filete Anchoas Valle Fértil en Aceite de Oliva VF 100 g,S/ 13.10,metro,FILETE DE PESCADO EN CONSERVA,2024-12-04 21:12:41.829752,100.0,g,Filete Anchoas Valle Fértil en Aceite de Oliva VF,13.1
