description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Chocolate a la Taza Sin Azúcar La Ibérica 100g,S/ 9.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,100.0,g,Chocolate a la Taza Sin Azúcar La Ibérica,9.9
Chocolate para Taza Pasta Pura Sol del Cusco 80g,S/ 14.50,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,80.0,g,Chocolate para Taza Pasta Pura Sol del Cusco,14.5
Chocolate para Taza 42% Cacao Tableta 90 g,S/ 7.20,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,90.0,g,Chocolate para Taza 42% Cacao Tableta,7.2
Chocolate con Leche Confitado Mini Chin Chin 32un,S/ 16.50,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,32.0,un,Chocolate con Leche Confitado Mini Chin Chin,16.5
Chocolate con Leche con Maní Sublime Sonrisa 8un,S/ 21.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,8.0,un,Chocolate con Leche con Maní Sublime Sonrisa,21.9
Chocolate Relleno con Crema de Maní Princesa Barra 30 g Caja 10 unid,S/ 21.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,30.0,g,Chocolate Relleno con Crema de Maní Princesa Barra  Caja,21.9
Chocolate a la Taza Winter's 90g,S/ 5.70,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,90.0,g,Chocolate a la Taza Winter's,5.7
Chocolate Instantáneo Sabor Canela y Clavo Bolsa 90 g,S/ 4.70,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,90.0,g,Chocolate Instantáneo Sabor Canela y Clavo Bolsa,4.7
Chocolate con Leche sin Azúcar 40% Cacao Milky La Ibérica Barra 20 g Bolsa 10 unid,S/ 33.80,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,20.0,g,Chocolate con Leche sin Azúcar 40% Cacao Milky La Ibérica Barra  Bolsa,33.8
Chocolate con Leche Triángulo Barra 30 g Caja 10 unid,S/ 21.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,30.0,g,Chocolate con Leche Triángulo Barra  Caja,21.9
Chocolate de Leche Snickers 53g,S/ 3.99,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,53.0,g,Chocolate de Leche Snickers,3.99
Chocolate Oscuro Mauxion Salut 100g,S/ 5.80,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,100.0,g,Chocolate Oscuro Mauxion Salut,5.8
Chocolate con Leche Hershey's Halloween 231g,S/ 22.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,231.0,g,Chocolate con Leche Hershey's Halloween,22.9
Chocolate a la Taza La Ibérica 100g,S/ 10.50,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,100.0,g,Chocolate a la Taza La Ibérica,10.5
Chocolate Instantáneo Choco Listo Chocolate 1kg,S/ 31.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,1.0,kg,Chocolate Instantáneo Choco Listo Chocolate,31.9
Chocolate con Leche Sublime Sonrisa 38g,S/ 3.70,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,38.0,g,Chocolate con Leche Sublime Sonrisa,3.7
Chocolate de Leche Mauxion Salut 100g,S/ 5.80,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,100.0,g,Chocolate de Leche Mauxion Salut,5.8
Chocolate con Leche Milky Mini 10un,S/ 25.30,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,10.0,un,Chocolate con Leche Milky Mini,25.3
Chocolate Bitter La Ibérica Fondant Pastillas Caja 150 g,S/ 21.50,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,150.0,g,Chocolate Bitter La Ibérica Fondant Pastillas Caja,21.5
Chocolate con Leche sin Azúcar 40% Cacao Milky La Ibérica Barra 50 g,S/ 8.50,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,50.0,g,Chocolate con Leche sin Azúcar 40% Cacao Milky La Ibérica Barra,8.5
Chocolate Pastillas La Ibérica Caja 300 g,S/ 29.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,300.0,g,Chocolate Pastillas La Ibérica Caja,29.9
Chocolate de Leche Hershey's Kisses 74g,S/ 9.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,74.0,g,Chocolate de Leche Hershey's Kisses,9.9
Chocolate con Leche Hershey's Pack Fiesta 287.4g,S/ 22.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,287.4,g,Chocolate con Leche Hershey's Pack Fiesta,22.9
Chocolate Relleno con Toffe Helena Peccanroll Caja 100 g,S/ 13.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,100.0,g,Chocolate Relleno con Toffe Helena Peccanroll Caja,13.9
Chocolate Instantáneo Sabor Canela y Clavo Lata 324 g,S/ 21.90,metro,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 22:00:33.627358,324.0,g,Chocolate Instantáneo Sabor Canela y Clavo Lata,21.9
