brand,description,price,website,search_term,scrape_timestamp
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Bolsa 80g Caja 24u,S/ 45.60,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Picante Bolsa 80g x 24u,S/ 45.60,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Vaso 51g,S/ 3.40,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Bolsa 80g,S/ 1.60,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Picante Bolsa 80g,S/ 1.60,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Picante Vaso 51g,S/ 3.40,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Colombina,Galleta COLOMBINA Arbolito Navidad Paquete 200gr,S/ 8.80 12%,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
San Jorge,Galletas Navideñas COLOMBINA Navidad Bolsa 150g,S/ 4.20 7%,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Colombina,Galleta COLOMBINA MOMENTS Sabor a Chocolate Paquete 135gr,S/ 4.90 6%,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
San Jorge,Galletas SAN JORGE Coconut Paquete 55g x 2u,S/ 2.00,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Victoria,Galletas GLACITAS Toffee Caja 8 Sixpack 192g,S/ 38.40,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Gn,Galleta GN Rellenitas Sabor a Coco Paquete 8 un,S/ 4.60,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
San Jorge,Galleta SAN JORGE Soda Paquete 7un,S/ 4.80,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Nestle,Galletas MOROCHAS Pack 6u Paquete 30g,S/ 6.20,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
San Jorge,Galleta SAN JORGE Soda Gourmet 250gr,S/ 3.70,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
San Jorge,Galletas SAN JORGE Vainilla Gourmet Paquete 250g,S/ 3.80,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Gn,Galleta GN Rellenitas Sabor a Chocolate Paquete 8 un,S/ 4.60,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Colombina,Galleta COLOMBINA Feliz Navidad Surtido Bolsa 220gr,S/ 6.50,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
San Jorge,Galleta SAN JORGE Soda Familiar 75gr,S/ 1.60,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
Field,Galletas Soda FIELD Bolsa 6u 32gr,S/ 4.20,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621
