brand,description,price,website,search_term,scrape_timestamp
Colombina,Galleta COLOMBINA Arbolito Navidad Paquete 200gr,S/ 8.80 12%,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
San Jorge,Galletas Navideñas COLOMBINA Navidad Bolsa 150g,S/ 4.20 7%,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Colombina,Galleta COLOMBINA MOMENTS Sabor a Chocolate Paquete 135gr,S/ 4.90 6%,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
San Jorge,Galletas SAN JORGE Coconut Paquete 55g x 2u,S/ 2.00,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Victoria,Galletas GLACITAS Toffee Caja 8 Sixpack 192g,S/ 38.40,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Gn,Galleta GN Rellenitas Sabor a Coco Paquete 8 un,S/ 4.60,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Nestle,Galletas MOROCHAS Pack 6u Paquete 30g,S/ 6.20,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
San Jorge,Galletas SAN JORGE Vainilla Gourmet Paquete 250g,S/ 3.80,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Gn,Galleta GN Rellenitas Sabor a Chocolate Paquete 8 un,S/ 4.60,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Colombina,Galleta COLOMBINA Feliz Navidad Surtido Bolsa 220gr,S/ 6.50,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Field,Galleta Vainilla FIELD Familiar Paquete 147gr,S/ 2.50,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Sayon,Galletas SAYON Margarita Paquete 6u 43g.,S/ 5.20,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
San Jorge,Galleta SAN JORGE Vainilla Familiar Paquete 120gr,S/ 1.70,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Morochas,Galletas MOROCHAS Fiesta Bolsa 224gr,S/ 10.90,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Costa,Galletas COSTA Choco Chips Paquete 6u 34g.,S/ 4.50,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Colombina,Galletas Navideñas COLOMBINA Navideñas Roja Bolsa 200g,,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Victoria,Galleta VICTORIA Tentación Sabor a Chocolate Paquete 6u 43gr,S/ 5.30,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Field,Galletas CORONITA Chocolate Paquete 6u 36g,S/ 5.00,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Field,Galleta FIELD Chocosoda 36gr Paquete 6 un,S/ 6.90,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
Costa,Galletas COSTA Choco Donuts Chocolate con leche Paquete 6u 33g.,S/ 4.50,vega,GALLETAS DULCES,2024-12-05 11:47:41.549694
