description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Canela Entera KARIÑO Sobre 3g,Kariño,3.0,g,0.9,vega,2024-12-06 12:31:13.560181,CANELA ENTERA,1.0,kg,300.0,CANELA ENTERA
Canela Entera 5 g,TOTTUS,5.0,g,2.1,tottus,2024-12-06 13:56:10.091434,CANELA ENTERA,1.0,kg,420.0,CANELA ENTERA
Canela Entera Sibarita Sobre 10 g,,10.0,g,3.3,metro,2024-12-06 19:12:51.527034,CANELA ENTERA,1.0,kg,330.0,CANELA ENTERA
Canela Entera Sibarita Sobre 10 g,,10.0,g,3.3,wong,2024-12-06 14:40:43.737748,CANELA ENTERA,1.0,kg,330.0,CANELA ENTERA
Canela Entera Cuisine & Co 12g,,12.0,g,3.5,metro,2024-12-06 19:12:51.527034,CANELA ENTERA,1.0,kg,291.66666666666663,CANELA ENTERA
Canela Entera Cuisine & Co 12g,,12.0,g,3.5,wong,2024-12-06 14:40:43.737748,CANELA ENTERA,1.0,kg,291.66666666666663,CANELA ENTERA
Canela Entera SIBARITA Sobre 10g,,10.0,g,3.59,plaza_vea,2024-12-06 14:31:33.419183,CANELA ENTERA,1.0,kg,359.0,CANELA ENTERA
Canela Entera X 8 Grs Toña,,8.0,g,3.8,metro,2024-12-06 19:12:51.527034,CANELA ENTERA,1.0,kg,475.0,CANELA ENTERA
Canela Entera BELL'S Sobre 12g,,12.0,g,4.09,plaza_vea,2024-12-06 14:31:33.419183,CANELA ENTERA,1.0,kg,340.8333333333333,CANELA ENTERA
Canela Entera KARIÑO Sobre 9g,KARINO,9.0,g,4.2,vivanda,2024-12-06 12:10:30.861105,CANELA ENTERA,1.0,kg,466.6666666666667,CANELA ENTERA
Canela Entera Cuatro Estaciones 5 g,,5.0,g,4.2,tottus,2024-12-06 13:56:10.091434,CANELA ENTERA,1.0,kg,840.0,CANELA ENTERA
Canela Entera Kariño 9 g,,9.0,g,4.2,tottus,2024-12-06 13:56:10.091434,CANELA ENTERA,1.0,kg,466.6666666666667,CANELA ENTERA
Canela Entera KARIÑO Sobre 9g,,9.0,g,4.2,plaza_vea,2024-12-06 14:31:33.419183,CANELA ENTERA,1.0,kg,466.6666666666667,CANELA ENTERA
Canela Entera Max & Mix Sobre 5 g,,5.0,g,4.7,wong,2024-12-06 14:40:43.737748,CANELA ENTERA,1.0,kg,940.0,CANELA ENTERA
Canela Entera BADIA Sobre 14.2g,,14.2,g,5.1,plaza_vea,2024-12-06 14:31:33.419183,CANELA ENTERA,1.0,kg,359.1549295774648,CANELA ENTERA
Canela Entera Badia 14.2g,,14.2,g,5.1,metro,2024-12-06 19:12:51.527034,CANELA ENTERA,1.0,kg,359.1549295774648,CANELA ENTERA
Canela Entera Badia 14.2g,,14.2,g,5.2,wong,2024-12-06 14:40:43.737748,CANELA ENTERA,1.0,kg,366.1971830985916,CANELA ENTERA
Canela Entera Cuatro Estaciones 20 g,,20.0,g,5.4,tottus,2024-12-06 13:56:10.091434,CANELA ENTERA,1.0,kg,270.0,CANELA ENTERA
