description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Bizcocho Chocolate RICCO'S Reyenito Bolsa 56g,RICCO S,56.0,g,1.5,vivanda,2024-12-06 11:13:15.028822,BIZCOCHOS,56.0,g,1.5,BIZCOCHOS
Bizcocho CANCÚN COSTA Sabor coco y cobertura d...,,6.0,un,3.7,plaza_vea,2024-12-06 13:11:24.195727,BIZCOCHOS,6.0,un,3.7,BIZCOCHOS
Bizcocho CANCÚN COSTA Sabor coco y cobertura de chocolate Paquete 6Un,COSTA,6.0,un,3.7,vivanda,2024-12-06 11:13:15.028822,BIZCOCHOS,6.0,un,3.7,BIZCOCHOS
Bizcocho COSTA Caritas Paquete 6un,,6.0,un,3.79,plaza_vea,2024-12-06 13:11:24.195727,BIZCOCHOS,6.0,un,3.79,BIZCOCHOS
Bizcocho Chocotoncito Bolsa 80 gr,DONOFRIO,80.0,g,3.9,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,80.0,g,3.9,BIZCOCHOS
Bizcocho Chocman Relleno De Manjar 6 Unidades x 33.5 g,COSTA,6.0,un,3.95,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,6.0,un,3.95,BIZCOCHOS
Bizcocho Chocman Black 29 g,COSTA,29.0,g,4.2,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,29.0,g,4.2,BIZCOCHOS
Bizcocho Relleno Chocman Black Pack 6un,,6.0,un,4.3,wong,2024-12-06 12:58:26.779461,BIZCOCHOS,6.0,un,4.3,BIZCOCHOS
Bizcocho Sabor Chocolate Relleno de Crema 6 Unidades,CANCUN,6.0,un,4.5,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,6.0,un,4.5,BIZCOCHOS
Bizcocho Relleno con Manjar CHOCMAN Paquete 6u...,,6.0,un,4.5,plaza_vea,2024-12-06 13:11:24.195727,BIZCOCHOS,6.0,un,4.5,BIZCOCHOS
Bizcocho Relleno con Manjar CHOCMAN Paquete 6un,COSTA,6.0,un,4.5,vivanda,2024-12-06 11:13:15.028822,BIZCOCHOS,6.0,un,4.5,BIZCOCHOS
Bizcocho COSTA Chocman 33.5gr Paquete 6u,Costa,33.5,g,4.5,vega,2024-12-06 11:05:23.475565,BIZCOCHOS,33.5,g,4.5,BIZCOCHOS
BIZCOCHO CARITAS RELL VAINILLA BOL 28GX6UND,COSTA,28.0,g,4.5,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,28.0,g,4.5,BIZCOCHOS
Bizcocho Chocman Relleno Manjar 24g 6 Unidades,COSTA,24.0,g,5.9,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,24.0,g,5.9,BIZCOCHOS
Bizcocho Relleno con Doble Manjar COSTA Chocma...,,6.0,un,6.3,plaza_vea,2024-12-06 13:11:24.195727,BIZCOCHOS,6.0,un,6.3,BIZCOCHOS
Bizcocho CHOCMAN Doble Black Paquete 6un,,6.0,un,6.5,plaza_vea,2024-12-06 13:11:24.195727,BIZCOCHOS,6.0,un,6.5,BIZCOCHOS
Bizcocho Chocman Doble Black 53g,COSTA,53.0,g,7.2,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,53.0,g,7.2,BIZCOCHOS
Bizcocho Relleno Chocman Doble Black Pack 6 unid,,6.0,un,7.8,wong,2024-12-06 12:58:26.779461,BIZCOCHOS,6.0,un,7.8,BIZCOCHOS
Bizcocho Pokeke COSTA Paquete 12un,,12.0,un,7.9,plaza_vea,2024-12-06 13:11:24.195727,BIZCOCHOS,12.0,un,7.9,BIZCOCHOS
Bizcochos Madeleines de Vainilla 170g,,170.0,g,7.92,wong,2024-12-06 12:58:26.779461,BIZCOCHOS,170.0,g,7.92,BIZCOCHOS
Bizcocho Chocman Doble Manjar 50g,COSTA,50.0,g,9.0,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,50.0,g,9.0,BIZCOCHOS
Bizcocho Mini 20un Chocman Costa 21g,,20.0,un,12.5,wong,2024-12-06 12:58:26.779461,BIZCOCHOS,20.0,un,12.5,BIZCOCHOS
Bizcocho Chocman Mini Relleno de Manjar 21 g,COSTA,21.0,g,13.8,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,21.0,g,13.8,BIZCOCHOS
Bizcocho Dulce Pandulce 490g,DONOFRIO,490.0,g,18.6,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,490.0,g,18.6,BIZCOCHOS
Bizcocho Chispas De Chocolate x 500 g,GLORIA,500.0,g,18.9,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,500.0,g,18.9,BIZCOCHOS
Bizcocho Pasión Avellanas Caja x 500 g,GLORIA,500.0,g,22.9,tottus,2024-12-06 12:39:49.018035,BIZCOCHOS,500.0,g,22.9,BIZCOCHOS
