description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Milanesa de Pollo Cuisine & Co 400g,,400.0,g,15.7,metro,2024-12-06 18:05:50.730676,MILANESA,400.0,g,15.7,MILANESA
Milanesas Veggie DELLANATURA Bolsa 300g,DELLANATURA,300.0,g,16.4,vivanda,2024-12-06 11:29:12.607073,MILANESA,300.0,g,16.4,MILANESA
Milanesas Veggie Della Natura 4un,,4.0,un,16.9,wong,2024-12-06 13:26:57.886994,MILANESA,4.0,un,16.9,MILANESA
Milanesa de Pavo San Fernando Bolsa 4 Unid / 415 g,,4.0,un,17.8,metro,2024-12-06 18:05:50.730676,MILANESA,4.0,un,17.8,MILANESA
Milanesa de Pavo San Fernando Bolsa 4 Unid / 415 g,,4.0,un,17.8,wong,2024-12-06 13:26:57.886994,MILANESA,4.0,un,17.8,MILANESA
Milanesa de Pescado SEAFROST Caja 600g,,600.0,g,17.9,plaza_vea,2024-12-06 13:35:40.058568,MILANESA,600.0,g,17.9,MILANESA
Milanesa de Pescado Empanizado Seafrost 600g,,600.0,g,20.5,wong,2024-12-06 13:26:57.886994,MILANESA,600.0,g,20.5,MILANESA
Milanesas de Pollo LA CHARCUTERÍA Caja 400g,,400.0,g,22.9,plaza_vea,2024-12-06 13:35:40.058568,MILANESA,400.0,g,22.9,MILANESA
Milanesas de Pollo LA CHARCUTERÍA Caja 400g,LA CHARCUTERÍA,400.0,g,22.9,vivanda,2024-12-06 11:29:12.607073,MILANESA,400.0,g,22.9,MILANESA
Milanesa de Res Super RANCHERAS Bolsa x 3un,,3.0,un,24.99,plaza_vea,2024-12-06 13:35:40.058568,MILANESA,3.0,un,24.99,MILANESA
Milanesa de Pollo AVINKA Bolsa 4un,,600.0,g,25.7,plaza_vea,2024-12-06 13:35:40.058568,MILANESA,600.0,g,25.7,MILANESA
Milanesa de Pechuga de Pollo OREGON FOODS Bols...,,4.0,un,27.9,plaza_vea,2024-12-06 13:35:40.058568,MILANESA,4.0,un,27.9,MILANESA
Milanesa de Pollo x kg,,1.0,kg,29.99,wong,2024-12-06 13:26:57.886994,MILANESA,1.0,kg,29.99,MILANESA
Milanesa de Pollo Oregon Foods 4un,,4.0,un,31.9,wong,2024-12-06 13:26:57.886994,MILANESA,4.0,un,31.9,MILANESA
Milanesa de Pollo Oregon Foods 4un,,4.0,un,31.9,metro,2024-12-06 18:05:50.730676,MILANESA,4.0,un,31.9,MILANESA
Milanesa de Pollo Redondos 1kg,,1.0,kg,32.9,metro,2024-12-06 18:05:50.730676,MILANESA,1.0,kg,32.9,MILANESA
Milanesa de Res Nacional x kg,,1.0,kg,39.9,metro,2024-12-06 18:05:50.730676,MILANESA,1.0,kg,39.9,MILANESA
