description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Lechuga de Seda Hidropónica de Invernadero Ecologic x unid,,1.0,un,1.8,metro,2024-12-06 18:43:49.544830,LECHUGA,1.0,un,1.8,LECHUGA
Lechuga Crespa Hidropónica de Invernadero Ecologic x unid,,1.0,un,1.8,metro,2024-12-06 18:43:49.544830,LECHUGA,1.0,un,1.8,LECHUGA
Lechuga Americana Metro x unid,,1.0,un,1.99,metro,2024-12-06 18:43:49.544830,LECHUGA,1.0,un,1.99,LECHUGA
Lechuga Americana x unid,,1.0,un,1.99,wong,2024-12-06 14:09:39.112380,LECHUGA,1.0,un,1.99,LECHUGA
Lechuga Americana BELL'S FRESCOS Bolsa 300g,BELL'S FRESCOS,300.0,g,1.99,vivanda,2024-12-06 11:53:08.726837,LECHUGA,300.0,g,1.99,LECHUGA
Lechuga Crespa BELL'S FRESCOS Bolsa x un,BELL'S FRESCOS,1.0,un,2.19,vivanda,2024-12-06 11:53:08.726837,LECHUGA,1.0,un,2.19,LECHUGA
Lechuga Crespa BELL'S,,1.0,un,2.19,plaza_vea,2024-12-06 14:08:44.676343,LECHUGA,1.0,un,2.19,LECHUGA
Lechuga Crespa Mix Cuisine & Co Mix 200g,,200.0,g,2.4,metro,2024-12-06 18:43:49.544830,LECHUGA,200.0,g,2.4,LECHUGA
Lechuga Hidropónica La Chiguateña x unid,,1.0,un,2.4,metro,2024-12-06 18:43:49.544830,LECHUGA,1.0,un,2.4,LECHUGA
Lechuga Hoja de Roble Verde Hidropónica Ecologic x unid,,1.0,un,2.8,wong,2024-12-06 14:09:39.112380,LECHUGA,1.0,un,2.8,LECHUGA
Lechuga Hoja de Roble Verde Hidropónica Ecologic x unid,,1.0,un,2.8,metro,2024-12-06 18:43:49.544830,LECHUGA,1.0,un,2.8,LECHUGA
Lechuga Romana Hidropónica de Invernadero Ecologic x unid,,1.0,un,2.9,wong,2024-12-06 14:09:39.112380,LECHUGA,1.0,un,2.9,LECHUGA
Lechuga Hidropónica x un,,1.0,un,3.19,metro,2024-12-06 18:43:49.544830,LECHUGA,1.0,un,3.19,LECHUGA
Lechuga Hidropónica Don Miguel x unid,,1.0,un,3.3,wong,2024-12-06 14:09:39.112380,LECHUGA,1.0,un,3.3,LECHUGA
Lechuga Seda Hidropónica BELL'S Bolsa 200g,,200.0,g,3.39,plaza_vea,2024-12-06 14:08:44.676343,LECHUGA,200.0,g,3.39,LECHUGA
Lechuga Seda Hidropónica BELL'S FRESCOS Bolsa 200g,BELL'S FRESCOS,200.0,g,3.39,vivanda,2024-12-06 11:53:08.726837,LECHUGA,200.0,g,3.39,LECHUGA
Lechuga Crespa Hidropónica Manantiales x unid,,1.0,un,3.4,wong,2024-12-06 14:09:39.112380,LECHUGA,1.0,un,3.4,LECHUGA
