brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
BRAEDT,Hot Dog de 600 g,S/ 12.90,tottus,HOT DOG,2024-12-05 11:34:40.326979,600.0,g,Hot Dog de,12.9
SALCHICHERIA ALEMANA,Pack Hot Dog & Salchicha Vienesa Ahumada 500gr+250gr,S/ 13.50,tottus,HOT DOG,2024-12-05 11:34:40.326979,500.0,g,Pack Hot Dog & Salchicha Vienesa Ahumada r+r,13.5
BRAEDT,Hot Dog Bredt 200 g,S/ 5.50,tottus,HOT DOG,2024-12-05 11:34:40.326979,200.0,g,Hot Dog Bredt,5.5
SAN FERNANDO,Pack Hot Dog 600 g,S/ 15.40,tottus,HOT DOG,2024-12-05 11:34:40.326979,600.0,g,Pack Hot Dog,15.4
TOTTUS,HOT DOG DE POLLO X 500G,S/ 9.90,tottus,HOT DOG,2024-12-05 11:34:40.326979,500.0,g,HOT DOG DE POLLO X,9.9
,Hot Dog San Fernando ahumado de pollo de 440 g,S/ 10,tottus,HOT DOG,2024-12-05 11:34:40.326979,440.0,g,Hot Dog San Fernando ahumado de pollo de,10.0
SAN FERNANDO,Hot Dog De Pavita 250 g,S/ 7.20,tottus,HOT DOG,2024-12-05 11:34:40.326979,250.0,g,Hot Dog De Pavita,7.2
REDONDOS,Salchicha de pollo 500 g,S/ 6.90,tottus,HOT DOG,2024-12-05 11:34:40.326979,500.0,g,Salchicha de pollo,6.9
SAN FERNANDO,Hot Dog Ahumado De Pollo 220 g (6 unidades),S/ 5.20,tottus,HOT DOG,2024-12-05 11:34:40.326979,220.0,g,Hot Dog Ahumado De Pollo  (ades),5.2
,Salchicha de pollo San Fernando 500 g,S/ 9.90,tottus,HOT DOG,2024-12-05 11:34:40.326979,500.0,g,Salchicha de pollo San Fernando,9.9
BIMBO,Pan para Hot Dogs 8 Unidades,S/ 9.90,tottus,HOT DOG,2024-12-05 11:34:40.326979,8.0,un,Pan para Hot Dogs ades,9.9
TOTTUS,Carnaza Natural de Salchicha para Perros Pet 10 Unidades,S/ 6.50,tottus,HOT DOG,2024-12-05 11:34:40.326979,10.0,un,Carnaza Natural de Salchicha para Perros Pet ades,6.5
SAN FERNANDO,Hot Dog 400 g,S/ 10.80,tottus,HOT DOG,2024-12-05 11:34:40.326979,400.0,g,Hot Dog,10.8
SALCHICHERIA ALEMANA,HOT DOG VIENESA SALCHICHERI ALE PQ 250G,S/ 5.80,tottus,HOT DOG,2024-12-05 11:34:40.326979,250.0,g,HOT DOG VIENESA SALCHICHERI ALE PQ,5.8
OTTO KUNZ,Salchicha Del Norte 150g,S/ 6.90,tottus,HOT DOG,2024-12-05 11:34:40.326979,150.0,g,Salchicha Del Norte,6.9
BRAEDT,SALCHICHA DE HUACHO X150 GR,S/ 6.50,tottus,HOT DOG,2024-12-05 11:34:40.326979,150.0,g,SALCHICHA DE HUACHO XR,6.5
TOTTUS,SALCHICHA DE HUACHO NR 300GR,S/ 10.50,tottus,HOT DOG,2024-12-05 11:34:40.326979,300.0,g,SALCHICHA DE HUACHO NR R,10.5
TOTTUS,SALCHICHA FRANKFURTER PREMIUM X 235G,S/ 11.50,tottus,HOT DOG,2024-12-05 11:34:40.326979,235.0,g,SALCHICHA FRANKFURTER PREMIUM X,11.5
REDONDOS,Salchicha de pollo 250 g,S/ 3.50,tottus,HOT DOG,2024-12-05 11:34:40.326979,250.0,g,Salchicha de pollo,3.5
,Salchicha de pollo San Fernando 200 g,S/ 4.70,tottus,HOT DOG,2024-12-05 11:34:40.326979,200.0,g,Salchicha de pollo San Fernando,4.7
,Salchicha de pollo San Fernando 250 g,S/ 5.50,tottus,HOT DOG,2024-12-05 11:34:40.326979,250.0,g,Salchicha de pollo San Fernando,5.5
TOTTUS,Salchicha para Perros 500 g,S/ 21.90,tottus,HOT DOG,2024-12-05 11:34:40.326979,500.0,g,Salchicha para Perros,21.9
