brand,description,price,website,search_term,scrape_timestamp
REDWOOD,Ropa De Baño Color Entero Hombre,S/ 29.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Pantalon Color Entero Niño,S/ 29.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Short Cargo Color Entero Hombre,S/ 39.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Short Franela French Color Entero Mujer,S/ 19.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
TOTTUS,Pre Mezcla Torta Chocolate,S/ 9.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
ILKO,Servidor de Torta Pastry,S/ 19.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
,Orégano Entero Kariño 18 g,S/ 3.30,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
FACUSA,Set para Torta 2 Piezas,S/ 26.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
,Clavo de Olor Entero Kariño 8 g,S/ 4.20,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
CASA JOVEN,Espátula Básica para Torta,S/ 5.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
BLANCA FLOR,Premezcla Torta Casera Sabor Chocolate x 750 g,S/ 12.50,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Top Deportivo Elastico Color Entero Mujer,S/ 24.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
CASA JOVEN,Espejo Cuerpo Entero 30x120 cm,S/ 29.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Short Chino Color Entero Niño,S/ 29.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
POSTRES EN CASA,Pre Mezcla Torta de Chocolate 400 g,S/ 8.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
KATZEL,Mezcla para Torta de Chocolate 510 g,S/ 14.50,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Top Deportivo Largo Color Entero Mujer,S/ 24.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
TOTTUS,Orégano Entero 10 g,S/ 5.30,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Polo Deportivo Color Entero Hombre,S/ 19.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Legging Color Entero Mujer,S/ 24.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Biker Deportivo Color Entero Mujer,S/ 24.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
TOTTUS,Café tostado en grano entero de 250 g,S/ 12.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Legging Algodón Color Entero Mujer,S/ 24.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
CAFFE,Café Grano Entero Tostado Blend 900 g,S/ 49.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
TOTTUS,Orégano Entero 10 g,S/ 1.40,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
SIBARITA,Orégano Entero 9 g,S/ 2.10,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
OLIVOS DEL SUR,Pickles Entero Ods 550 gr,S/ 13.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
TOTTUS,Laurel Entero 7 g,S/ 2.50,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
BADIA,Orégano Entero 14.2 g,S/ 4.50,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
,Tomillo Entero Kariño 5 g,S/ 3.70,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
TOTTUS,Clavo Entero 10 g,S/ 2.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
,Romero Entero Kariño 8 g,S/ 3.30,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Polo Deportivo Color Entero Hombre,S/ 19.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
REDWOOD,Short Deportivo Color Entero Hombre,S/ 29.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
SANTORINI,Entero De Anchoveta En Salsa De Tomate 200 g,S/ 2.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
,Orégano Entero Cuatro Estaciones 10 g,S/ 3.60,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
,Clavo De Olor Entero Cuatro Estaciones 10 g,S/ 4.30,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
COSECHA DEL PARAISO,Salvado de Trigo Entero Cosecha del Paraíso 400 g,S/ 10.50,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
BARBIE,Set de Reposteria para Decorar,S/ 129.90,tottus,TORTA (ENTERA),2024-12-07 12:54:28.613795
