unit,description,price,website,search_term,scrape_timestamp
Presentación 1.2 kg aprox.,Filete de Pechuga de Pollo Congelado SAN FERNA...,S/ 22.90 x kg,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Presentación 1.5 kg aprox.,Pechuga Especial de Pollo Empacada al vacío SA...,S/ 17.50 x kg,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Caja 36un,Nuggets de Pechuga de Pollo REDONDOS Caja 36un,S/ 14.80 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Presentación 1.2 kg aprox.,Pechuga Entera de Pollo Empacada al vacío SAN ...,S/ 14.90 x kg,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Caja 24un,Nuggets Pechuga de Pollo San Fernando Caja 24u...,S/ 14.20 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Bolsa 8un,Tiras de Pechuga de Pollo Empanizados REDONDOS...,S/ 12.60 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Presentación 0.7 kg aprox.,Filete de Pechuga de Pollo ARTISAN Libre de An...,S/ 37.90 x kg,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Paquete 200g,Jamón de Pechuga de Pollo BRAEDT Paquete 200g,S/ 7.89 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Presentación 1.3 kg aprox.,Pechuga de Pollo con Alas Congelado SAN FERNAN...,S/ 15.90 x kg,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Bolsa 300g,Deditos de Pechuga de Pollo REDONDOS Bolsa 300...,S/ 11.99 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Bolsa 12un,Nuggets de Pechuga de Pollo REDONDOS Bolsa 12u...,S/ 5.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Bolsa 4un,Milanesa de Pechuga de Pollo OREGON FOODS Bols...,S/ 27.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Bolsa 620g,Filete de Pechuga de Pollo Criollo REDONDOS Bo...,S/ 17.50 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Caja 23un,Nuggets de Pechuga de Pollo REDONDOS Caja 23un,S/ 10.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Bolsa 15un,Nuggets de Pechuga de Pollo OREGON FOODS Bolsa...,S/ 14.40 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Bolsa 300g,Chicharrón de Pechuga de Pollo OREGAN FOODS Bo...,S/ 14.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Bandeja 620g,Filete de Pechuga de Pollo Oriental REDONDOS B...,S/ 17.50 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Bolsa 10un,Nuggets de Pechuga de Pollo con Chia SAN FERNA...,S/ 6.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
Bandeja 1un,Pechuga de Pollo en Salsa de Champiñones HOME ...,S/ 12.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
,Applaws Pechuga De Pollo - Alimento Para Gatos...,S/ 104.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
,Snack para Perros InkaBites Pechuga de Pollo C...,S/ 29.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
,Applaws Pechuga De Pollo Con Queso - Alimento ...,S/ 52.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
,Applaws Pechuga De Pollo Con Queso - Alimento ...,S/ 9.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
,Applaws Pechuga De Pollo - Alimento Para Gato...,S/ 9.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
,Snack para Perros Inka Bites Filete de Pechuga...,S/ 27.90 un,plaza_vea,PECHUGA DE POLLO,2024-12-05 14:46:30.993470
