description,price,website,search_term,scrape_timestamp
Gaseosa Coca Cola Original 3L + Gaseosa Inca Kola Original 3L 2un,S/ 30.30,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Coca Cola Original 3L 2un + Gaseosa Inca Kola Original 3L,S/ 30.30,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Inca Kola Sin Azúcar Botella 2.25 Lt,S/ 7.70,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Coca Cola Sin Azúcar Botella 2.25 Lt,S/ 7.70,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Coca Cola Sin Azúcar Botella 500ml Pack 6un,S/ 15.00,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Coca Cola Botella 1L,S/ 4.00,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Sprite Lima Limón Botella 3L,S/ 6.90,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Fanta Kola Inglesa Botella 3 Lt,S/ 6.90,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Coca Cola Sabor Original Botella 3L,S/ 11.20,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Inca Kola Sabor Original Botella 1L,S/ 4.00,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa 7 Up Botella 3 L,S/ 5.90,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Fanta Botella 3L,S/ 6.90,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Coca Cola Botella 1.5L,S/ 6.90,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Coca Cola Sin Azúcar Botella 1L,S/ 4.00,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Inca Kola Sin Azúcar Botella 1L,S/ 4.00,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Pepsi + 7Up + Concordia Sabor Piña Pack 3 Botellas de 3 L c/u,S/ 18.20,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Inca Kola Sabor Original Botella 3L,S/ 11.20,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Guarana Botella 3 L,S/ 7.20,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Coca Cola Botella 500ml,S/ 3.00,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Coca Cola Botella 2.5L,S/ 9.70,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Inca Kola Botella 1.5L,S/ 6.90,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
Gaseosa Inca Kola Sabor Original Botella 500ml,S/ 3.00,metro,BEBIDAS GASEOSAS,2024-12-06 19:40:31.816380
