description,brand,price,website,search_term,scrape_timestamp
Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa 250Gr,AJINOMOTO,S/ 6.60,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Concentrado de Tomate POMAROLA Doypack 110g,POMAROLA,S/ 1.80,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador BADIA Completo Frasco 99.20Gr,BADIA,S/ 9.70,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador Ají Panca BELL'S Paquete 6un,BELL'S,S/ 2.09,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa 100Gr,AJINOMOTO,S/ 3.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador AJINOMIX Deli Arroz Paquete 6un,AJINOMIX,S/ 1.70,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador BADIA Italiano Frasco 35.4g,BADIA,S/ 20.30,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador BADIA Sazón Completa Frasco 340.2g,BADIA,S/ 26.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador Pops COSTEÑO de Pop Corn Sabor Mantequilla Frasco 81g,COSTEÑO,S/ 10.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador Total con Cebolla GOYA Frasco 312g,GOYA,S/ 28.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador Total con Pimienta GOYA Frasco 312g,GOYA,S/ 28.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Concentrado de Bebida de Almendras LA PURITA 100% Vegetal 66g,LA PURITA,S/ 12.00,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Concentrado en polvo DOÑA GUSTA Caldo sabor a costilla de res Caja 6Un,DOÑA GUSTA,S/ 2.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador de Pop Corn COSTEÑO Sabor a Queso Frasco 64g,COSTEÑO,S/ 11.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador Pop Corn BELL'S Sabor a Caramelo Frasco 65g,BELL'S,S/ 10.30,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa 500Gr,AJINOMOTO,S/ 11.10,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Concentrado de Bebida de Almendras LA PURITA 100% Vegetal 198g,LA PURITA,S/ 29.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador Glutamato Monosódico NAKAMITO Bolsa 100g,NAKAMITO,S/ 1.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador Glutamato Monosódico NAKAMITO Bolsa 250g,NAKAMITO,S/ 4.10,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sazonador Pop Corn BELL'S Sabor a Mantequilla Frasco 80g,BELL'S,S/ 10.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Detergente Líquido ARIEL Doble Poder Concentrado Doypack 1.2L,ARIEL,S/ 28.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,S/ 2.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Detergente líquido ARIEL Concentrado Galonera 3000Ml,ARIEL,S/ 62.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Detergente Líquido Concentrado PIGEON para Ropa de Bebé Botella 500ml,PIGEON,S/ 39.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,S/ 2.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Salsa de Soya KIKKO Siyau Sazonador Oriental Botella 500ml,KIKKO,S/ 4.70,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Caldo de Tocino DOÑA GUSTA concentrado en Polvo Sobre 7g Caja 6un,DOÑA GUSTA,S/ 2.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Salsa de Soya KIKKO Siyau Sazonador Oriental Botella 160ml,KIKKO,S/ 1.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Champú SONAX Brillo Concentrado Botella 1L,SONAX,S/ 25.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Sellador de Puntas Pantene Pro-V Colágeno Nutre & Revitaliza Serum Concentrado Tubo 90ml,PANTENE,S/ 20.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Papa Sazonada en Gajos AVIKO Bolsa 500g,AVIKO,S/ 9.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Alitas Sazonadas Buffalo Wings REDONDOS Caja 400g,REDONDOS,S/ 14.40,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
Bebida de Almendras Concentrada LAIVE Botella 390g,LAIVE,S/ 6.50,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737
