description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Trozos De Salmón AQUA Bolsa 500g,AQUA,S/ 49.50,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,500.0,g,Trozos De Salmón AQUA Bolsa,49.5
Conserva VALLE FERTIL Choclo dulce desgranado Lata 248Gr,VALLE FERTIL,S/ 7.10,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,248.0,g,Conserva VALLE FERTIL Choclo dulce desgranado Lata r,7.1
Trozos de Papaya Congelada EL FRUTERO Bolsa 1Kg,EL FRUTERO,S/ 15.69,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,1.0,kg,Trozos de Papaya Congelada EL FRUTERO Bolsa,15.69
Trozos de Atún en Aceite Vegetal CAMPOMAR Lata 150g,CAMPOMAR,S/ 5.40,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,150.0,g,Trozos de Atún en Aceite Vegetal CAMPOMAR Lata,5.4
Conserva BELL'S Palmitos Enteros en Salmuera Frasco 430g,BELL'S,S/ 13.90,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,430.0,g,Conserva BELL'S Palmitos Enteros en Salmuera Frasco,13.9
Conserva CALE Aceitunas al ají Frasco 185g,CALE,S/ 13.00,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,185.0,g,Conserva CALE Aceitunas al ají Frasco,13.0
Trozos de Atún BELL'S en Aceite Lata 150gr,BELL'S,S/ 4.40,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,150.0,g,Trozos de Atún BELL'S en Aceite Lata r,4.4
Conserva CALE Aceitunas y alcachofas Frasco 185g,CALE,S/ 13.00,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,185.0,g,Conserva CALE Aceitunas y alcachofas Frasco,13.0
Trozos de Atún PRIMOR en Aceite Vegetal Lata 140g,PRIMOR,S/ 5.90,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,140.0,g,Trozos de Atún PRIMOR en Aceite Vegetal Lata,5.9
Conserva de Durazno en Mitades ACONCAGUA en Almibar Lata 822g,ACONCAGUA,S/ 10.90,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,822.0,g,Conserva de Durazno en Mitades ACONCAGUA en Almibar Lata,10.9
Conserva de Pechuga de Pavo ALDELÍS en Agua y Sal Lata 155g,ALDELÍS,S/ 8.40,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,155.0,g,Conserva de Pechuga de Pavo ALDELÍS en Agua y Sal Lata,8.4
Conserva VALLE FERTIL Espárragos verdes Frasco 210Gr,VALLE FERTIL,S/ 10.20,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,210.0,g,Conserva VALLE FERTIL Espárragos verdes Frasco r,10.2
Conserva VALLE FERTIL Pimiento piquillo Frasco 290Gr,VALLE FERTIL,S/ 10.30,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,290.0,g,Conserva VALLE FERTIL Pimiento piquillo Frasco r,10.3
Conserva de Betarraga BELL'S Lata 345g,BELL'S,S/ 6.50,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,345.0,g,Conserva de Betarraga BELL'S Lata,6.5
Conserva de Maíz Tierno Entero GOYA Lata 248g,GOYA,S/ 7.90,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,248.0,g,Conserva de Maíz Tierno Entero GOYA Lata,7.9
Conserva BELL'S Puré de manzana Frasco 470g,BELL'S,S/ 9.20,vivanda,TROZO DE PESCADO EN CONSERVA,2024-12-04 17:35:20.491374,470.0,g,Conserva BELL'S Puré de manzana Frasco,9.2
