description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Cereal ANGEL Trigo integral de avena y maíz sabor fresa Bolsa 350Gr,ANGEL,S/ 16.10,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,350.0,g,Cereal ANGEL Trigo integral de avena y maíz sabor fresa Bolsa r,16.1
Salvatrigo GRANO DE ORO Salvado de Trigo Doypack 400g,GRANO ORO,S/ 6.70,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,400.0,g,Salvatrigo GRANO DE ORO Salvado de Trigo Doypack,6.7
Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa 200g,FRITO LAY,S/ 9.00,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,200.0,g,Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa,9.0
Cereal AGE Salvado de Trigo Molido Bolsa 500g,AGE,S/ 15.70,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,500.0,g,Cereal AGE Salvado de Trigo Molido Bolsa,15.7
Cerveza CUSQUEÑA Trigo Botella 310ml Paquete 6un,CUSQUEÑA,S/ 23.90,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,310.0,ml,Cerveza CUSQUEÑA Trigo Botella  Paquete,23.9
Salvado de Trigo GRANO DE ORO Pote 350g,GRANO ORO,S/ 11.90,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,350.0,g,Salvado de Trigo GRANO DE ORO Pote,11.9
Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa 260g,FRITO LAY,S/ 11.00,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,260.0,g,Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa,11.0
Harina de Trigo sin Preparar MOLITALIA sin Preparar Bolsa 1kg,MOLITALIA,S/ 6.30,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,1.0,kg,Harina de Trigo sin Preparar MOLITALIA sin Preparar Bolsa,6.3
Tortilla de Trigo BELL'S Bolsa 12un,BELL'S,S/ 8.60,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,12.0,un,Tortilla de Trigo BELL'S Bolsa,8.6
Cereal ANGEL Capas de trigo con chocolate Bolsa 380Gr,ANGEL,S/ 16.10,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,380.0,g,Cereal ANGEL Capas de trigo con chocolate Bolsa r,16.1
Cerveza Artesanal CANDELARIA Trigo Lata 355ml Paquete 4un,CANDELARIA,S/ 29.10,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,355.0,ml,Cerveza Artesanal CANDELARIA Trigo Lata  Paquete,29.1
Cereal ANGEL Trigo integral de avena y maíz sabor chocolate Bolsa 350Gr,ANGEL,S/ 16.10,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,350.0,g,Cereal ANGEL Trigo integral de avena y maíz sabor chocolate Bolsa r,16.1
Sémola de Trigo Duro BELL'S Bolsa 180g,BELL'S,S/ 1.09,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,180.0,g,Sémola de Trigo Duro BELL'S Bolsa,1.09
Tortilla de Trigo TÍA ROSA Bolsa 260g,BIMBO,S/ 11.20,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,260.0,g,Tortilla de Trigo TÍA ROSA Bolsa,11.2
Cerveza PAULANER Trigo Botella 330ml Pack 4un,PAULANER,S/ 37.90,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,330.0,ml,Cerveza PAULANER Trigo Botella  Pack,37.9
Cereal ANGEL Maíz trigo y avena sabor chocolate Bolsa 420Gr,ANGEL,S/ 16.10,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,420.0,g,Cereal ANGEL Maíz trigo y avena sabor chocolate Bolsa r,16.1
"Snack de Papa, Maíz y Trigo PIQUEO SNAX Bolsa 55g",FRITO LAY,S/ 2.70,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,55.0,g,"Snack de Papa, Maíz y Trigo PIQUEO SNAX Bolsa",2.7
Cereal COSECHA PARAISO Trigo Entero Bolsa 160g,COSECHA DEL PARAÍSO,S/ 6.70,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,160.0,g,Cereal COSECHA PARAISO Trigo Entero Bolsa,6.7
Cereal COSECHA DEL PARAISO Salvado de trigo Bolsa 400Gr,COSECHA DEL PARAÍSO,S/ 11.90,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,400.0,g,Cereal COSECHA DEL PARAISO Salvado de trigo Bolsa r,11.9
Germen de Trigo Tostado COSECHA DEL PARAÍSO Bolsa 500g,COSECHA DEL PARAÍSO,S/ 25.30,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,500.0,g,Germen de Trigo Tostado COSECHA DEL PARAÍSO Bolsa,25.3
Cereal AGE Salvado de Trigo Entero Paquete 140g,AGE,S/ 7.40,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,140.0,g,Cereal AGE Salvado de Trigo Entero Paquete,7.4
Corazones de Trigo BELL'S Bolsa 200g,BELL'S,S/ 12.50,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,200.0,g,Corazones de Trigo BELL'S Bolsa,12.5
Cereales AGE Gérmen de Trigo Paquete 500g,AGE,S/ 35.80,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,500.0,g,Cereales AGE Gérmen de Trigo Paquete,35.8
Cereal ANGEL Maíz trigo y avena sabor frutas Bolsa 420Gr,ANGEL,S/ 16.10,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,420.0,g,Cereal ANGEL Maíz trigo y avena sabor frutas Bolsa r,16.1
Cereal Infatil NESTUM Trigo Miel Caja 350g,NESTUM,S/ 19.90,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,350.0,g,Cereal Infatil NESTUM Trigo Miel Caja,19.9
Cerveza CUSQUEÑA Trigo Lata 473ml Paquete 6un,CUSQUEÑA,S/ 34.90,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,473.0,ml,Cerveza CUSQUEÑA Trigo Lata  Paquete,34.9
Yogurt Bebible Griego TIGO Arándano y Chía Botella 800g,TIGO,S/ 9.90,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,800.0,g,Yogurt Bebible Griego TIGO Arándano y Chía Botella,9.9
Yogurt Griego TIGO Frutos Rojos Pote 1kg,TIGO,S/ 15.49,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,1.0,kg,Yogurt Griego TIGO Frutos Rojos Pote,15.49
Yogurt Griego TIGO Arándano con Chía Pote 160g,TIGO,S/ 4.29,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,160.0,g,Yogurt Griego TIGO Arándano con Chía Pote,4.29
Yogurt TIGO Mix Vainilla con Galletas Trituradas Vaso 125g,TIGO,S/ 4.00,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,125.0,g,Yogurt TIGO Mix Vainilla con Galletas Trituradas Vaso,4.0
Comida para Perros ORIGO Pollo Doypack 10un,ORIGO,S/ 10.90,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,10.0,un,Comida para Perros ORIGO Pollo Doypack,10.9
Yogurt Griego TIGO Sensaciones con Fudge de Cappuccino Pote 180g,TIGO,S/ 4.70,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,180.0,g,Yogurt Griego TIGO Sensaciones con Fudge de Cappuccino Pote,4.7
Comida para Perros ORIGO Pollo/Pato Doypack 40un,ORIGO,S/ 16.40,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,40.0,un,Comida para Perros ORIGO Pollo/Pato Doypack,16.4
Yogurt TIGO Mix Bolitas de Chocolate Vaso 125g,TIGO,S/ 4.00,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,125.0,g,Yogurt TIGO Mix Bolitas de Chocolate Vaso,4.0
Yogurt TIGO Mix Vainilla con Grageas de Chocolate Confitado Vaso 125g,TIGO,S/ 4.10,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,125.0,g,Yogurt TIGO Mix Vainilla con Grageas de Chocolate Confitado Vaso,4.1
Yogurt Griego Parcialmente Descremado TIGO Sabor Mango - Maracuyá Pote 1Kg,TIGO,S/ 17.80,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,1.0,kg,Yogurt Griego Parcialmente Descremado TIGO Sabor Mango - Maracuyá Pote,17.8
Yogurt Griego TIGO de Arándano & Chía Pote 1Kg,TIGO,S/ 15.49,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,1.0,kg,Yogurt Griego TIGO de Arándano & Chía Pote,15.49
Yogurt TIGO Premium Natural con Sirope de Chancaca Vaso 160g,TIGO,S/ 6.40,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,160.0,g,Yogurt TIGO Premium Natural con Sirope de Chancaca Vaso,6.4
Yogurt TIGO Premium Natural con Miel de Abeja Vaso 160g,TIGO,S/ 6.40,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,160.0,g,Yogurt TIGO Premium Natural con Miel de Abeja Vaso,6.4
