brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Bolsa 80g Caja 24u,S/ 45.60,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,80.0,g,Sopa Instantánea AJINOMEN Sabor a Gallina Bolsa  Caja 24u,45.6
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Picante Bolsa 80g x 24u,S/ 45.60,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,80.0,g,Sopa Instantánea AJINOMEN Sabor a Gallina Picante Bolsa  x 24u,45.6
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Vaso 51g,S/ 3.40,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,51.0,g,Sopa Instantánea AJINOMEN Sabor a Gallina Vaso,3.4
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Bolsa 80g,S/ 1.60,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,80.0,g,Sopa Instantánea AJINOMEN Sabor a Gallina Bolsa,1.6
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Picante Bolsa 80g,S/ 1.60,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,80.0,g,Sopa Instantánea AJINOMEN Sabor a Gallina Picante Bolsa,1.6
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Gallina Picante Vaso 51g,S/ 3.40,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,51.0,g,Sopa Instantánea AJINOMEN Sabor a Gallina Picante Vaso,3.4
Colombina,Galleta COLOMBINA Arbolito Navidad Paquete 200gr,S/ 8.80 12%,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,200.0,g,Galleta COLOMBINA Arbolito Navidad Paquete r,8.8
San Jorge,Galletas Navideñas COLOMBINA Navidad Bolsa 150g,S/ 4.20 7%,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,150.0,g,Galletas Navideñas COLOMBINA Navidad Bolsa,4.2
Colombina,Galleta COLOMBINA MOMENTS Sabor a Chocolate Paquete 135gr,S/ 4.90 6%,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,135.0,g,Galleta COLOMBINA MOMENTS Sabor a Chocolate Paquete r,4.9
San Jorge,Galletas SAN JORGE Coconut Paquete 55g x 2u,S/ 2.00,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,55.0,g,Galletas SAN JORGE Coconut Paquete  x 2u,2.0
Victoria,Galletas GLACITAS Toffee Caja 8 Sixpack 192g,S/ 38.40,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,192.0,g,Galletas GLACITAS Toffee Caja 8 Sixpack,38.4
Gn,Galleta GN Rellenitas Sabor a Coco Paquete 8 un,S/ 4.60,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,8.0,un,Galleta GN Rellenitas Sabor a Coco Paquete,4.6
Colombina,Galleta COLOMBINA Feliz Navidad Surtido Bolsa 220gr,S/ 6.50,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,220.0,g,Galleta COLOMBINA Feliz Navidad Surtido Bolsa r,6.5
San Jorge,Galleta SAN JORGE Soda Paquete 7un,S/ 4.80,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,7.0,un,Galleta SAN JORGE Soda Paquete,4.8
Nestle,Galletas MOROCHAS Pack 6u Paquete 30g,S/ 6.20,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,30.0,g,Galletas MOROCHAS Pack 6u Paquete,6.2
Gn,Galleta GN Rellenitas Sabor a Chocolate Paquete 8 un,S/ 4.60,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,8.0,un,Galleta GN Rellenitas Sabor a Chocolate Paquete,4.6
San Jorge,Galleta SAN JORGE Soda Gourmet 250gr,S/ 3.70,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,250.0,g,Galleta SAN JORGE Soda Gourmet r,3.7
San Jorge,Galletas SAN JORGE Vainilla Gourmet Paquete 250g,S/ 3.80,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,250.0,g,Galletas SAN JORGE Vainilla Gourmet Paquete,3.8
Sayon,Galletas SAYON Margarita Paquete 6u 43g.,S/ 5.20,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,43.0,g,Galletas SAYON Margarita Paquete 6u .,5.2
San Jorge,Galleta SAN JORGE Soda Familiar 75gr,S/ 1.60,vega,GALLINA EVISCERADA,2024-12-07 15:28:51.140120,75.0,g,Galleta SAN JORGE Soda Familiar r,1.6
