description,price,website,search_term,scrape_timestamp
Maíz Morado x kg,S/ 9.99 x kg,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Pop Corn Costeño 500g,S/ 4.00,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Pop Corn Cuisine & Co 500g,S/ 4.70,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Pop Corn Tesoro Del Campo Bolsa 500 g,S/ 5.00,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Gigante Inka Corn Original 100g,S/ 6.20,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Gigante Original Inka Corn Doypack 500 g,S/ 24.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Cancha Chulpi Villa Natura 250g,S/ 12.30,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Gigante Inka Corn Chile Picante 100g,S/ 6.20,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Pop Corn Valle Norte Bolsa 500 g,S/ 6.40,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz con Miel Vita Pluss Bolsa 140 g,S/ 3.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Dulce en Granos Fruto de Oro 425g,S/ 6.99,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Mote Sierra Exportadora Desgranado Bolsa 425 g,S/ 14.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Chulpi Desgranado Kuski Bolsa 425 g,S/ 16.30,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Cancha Chulpi Salada Cuisine & Co Bolsa 100 g,S/ 3.12,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Morado Deshidratado Guva 1kg,S/ 18.50,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Morado Justo al Día 700g,S/ 13.40,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Morado en Polvo Ecoandino Orgánico 200g,S/ 14.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Desgranado Orgánico The Fresh Market 425g,S/ 13.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Seco de Pollo x kg,S/ 37.90 x kg,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maíz Cancha Sierra Exportadora Desgranado Bolsa 425 g,S/ 11.30,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Seco de Res con Frejoles Nadú Criollo Bandeja 390 gr,S/ 15.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Seco de Pollo con Arroz Blanco Cuisine & Co 400g,S/ 13.20,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Seco de Res con Arroz Blanco Cuisine & Co 400g,S/ 14.50,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maiz Cuzco Frito y Salado Cuisine&Co Bolsa 100 g,S/ 3.68,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Galletas de Maíz Horneadas Salmas 144g,S/ 10.50,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Pecanas Peladas Cuisine&Co Pote 100 g,S/ 13.80,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Frutos de Secos Cocktail Premium Villa Natura 250g,S/ 14.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Twelvepack Galletas de Maíz Salmas Horneadas 18g,S/ 14.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Duraznos En Almíbar Wong Lata 820 g,S/ 6.00,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Aceite de Canola Cuisine & Co Botella 1 lt,S/ 11.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Hojuelas de Maíz Kellogg's Corn Flakes 410g,S/ 13.00,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 360 g,S/ 17.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Pecana Pelada x kg,S/ 149.00 x kg,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Alimento para Gatitos Cat Chow Esterilizado 8 kg,S/ 110.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Alimento Dog Chow para Perros Adultos Tamaño Mediano 15kg,S/ 158.00,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Alimento para Perros Adultos Ricocan Mediano Grande Cordero 15kg,S/ 109.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Almendras Cuisine&Co Pote 100 g,S/ 8.95,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Duraznos en Almíbar Cuisine & Co 820g,S/ 6.32,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Pasas Morenas Vallealto 250g,S/ 8.20,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Maní Tostado Villa Natura 200g,S/ 7.70,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Berry Crunch Original Vallealto 250g,S/ 10.30,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Cashews Vallealto 90g,S/ 11.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Aceite De Canola Borges Botella 1 Litro,S/ 16.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Pecanas Peladas Vallealto 135g,S/ 15.90,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Galletas de Maíz Horneadas Salmas Granos y Semillas 126g,S/ 11.50,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
Mix de Frutos Secos con Arándanos Granuts 180g,S/ 9.50,wong,MAÍZ SECO CANCHA,2024-12-06 12:51:07.347251
