description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pierna de Pollo Importada x kg,S/ 8.90 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Pierna de Pollo Importada,8.9
Pierna con Encuentro de Pollo Redondos x kg,S/ 14.50 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Pierna con Encuentro de Pollo Redondos,14.5
Pierna de Pollo Redondos x kg,S/ 15.90 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Pierna de Pollo Redondos,15.9
Pierna de Pollo Congelada San Fernando x kg,S/ 16.50 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Pierna de Pollo Congelada San Fernando,16.5
Pierna con Encuentro Congelada Importada x kg,S/ 7.90 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Pierna con Encuentro Congelada Importada,7.9
Pierna con Encuentro de Pollo Congelado San Fernando x kg,S/ 13.90 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Pierna con Encuentro de Pollo Congelado San Fernando,13.9
Pierna de Pollo Light Redondos x kg,S/ 18.50 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Pierna de Pollo Light Redondos,18.5
Piernas de Pollo Artisan x Kg. Libre de Antibióticos,S/ 31.20 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Piernas de Pollo Artisan . Libre de Antibióticos,31.2
Pierna de Pollo con Muslo Redondos x kg,S/ 15.95 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Pierna de Pollo con Muslo Redondos,15.95
Pierna de Pollo x kg,S/ 15.90 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Pierna de Pollo,15.9
Filete de Pierna de Pollo Sin Piel Redondos x kg,S/ 22.90 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Filete de Pierna de Pollo Sin Piel Redondos,22.9
Filete de Pierna de Pollo Redondos x kg,S/ 20.90 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Filete de Pierna de Pollo Redondos,20.9
Pollada Criolla Redondos Pierna con Encuentro 600g,S/ 16.50,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,600.0,g,Pollada Criolla Redondos Pierna con Encuentro,16.5
Pollada Criolla Redondos 1/2 Pechuga y Pierna con Encuentro 800g,S/ 17.90,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,800.0,g,Pollada Criolla Redondos 1/2 Pechuga y Pierna con Encuentro,17.9
Filete de Pierna Artisan x Kg. Libre de Antibióticos,S/ 43.35 x kg,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,1.0,kg,Filete de Pierna Artisan . Libre de Antibióticos,43.35
Filetes de Pierna de Pollo en salsa BBQ Ahuma 500g,S/ 22.02,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,500.0,g,Filetes de Pierna de Pollo en salsa BBQ Ahuma,22.02
Filetes de Pierna de Pollo en Salsa Oriental Ahuma 500g,S/ 22.02,metro,PIERNA DE POLLO,2024-12-05 15:29:28.326130,500.0,g,Filetes de Pierna de Pollo en Salsa Oriental Ahuma,22.02
