description,brand,price,website,search_term,scrape_timestamp
Arándano Congelado FEST Paquete 500g,FEST,S/ 9.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Arándanos Entero Congelado EL FRUTERO Bolsa 1Kg,EL FRUTERO,S/ 21.50,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt Griego de Arándanos VAKIMU YOG Pote 1Kg,VAKIMU,S/ 16.80,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt VAKIMU +Pro Sabor Arándanos Pote 500g,VAKIMU,S/ 14.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt VAKIMU +Pro Sabor Arándanos Pote 160g,VAKIMU,S/ 6.10,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
"Mix Arándano, Fresa y Frambuesa Congelado EL FRUTERO Bolsa 1kg",EL FRUTERO,S/ 20.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt Bebible Griego TIGO Arándano y Chía Botella 800g,TIGO,S/ 9.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Cereal MCCALLUM'S Multicereal con Arándanos Caja 350g,MCCALLUM S,S/ 14.20,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Cereal Müsli Arándanos KELLOGGS Caja 275g,KELLOGG S,S/ 24.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Mermelada CASA VERDE Arándano y Mango Frasco 210g,CASAVERDE,S/ 9.00,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Bebida de Arándanos L'ONDA con Té Verde Botella 1L,L ONDA,S/ 8.99,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
"Mix Maní, Almendras y Arándanos GRANUTS Bolsa 180g",GRANUTS,S/ 10.20,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt Griego VAKIMU Sabor Arándanos Pote 160g,VAKIMU,S/ 5.50,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Galletas con Quinua y Arándanos +NUTRI Co Caja 6un,NUTRISHAKE,S/ 16.20,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Mezcla de Arándanos BELL'S Táper 200g,BELL'S,S/ 10.20,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt Griego TIGO Arándano con Chía Pote 160g,TIGO,S/ 4.29,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt Griego Descremado DANLAC con Arándanos Frasco 420g,DANLAC,S/ 11.50,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt Griego Descremado DANLAC Sabor a Arándanos Pote 900g,DANLAC,S/ 17.50,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Mermelada CREMA&NATA Diet Arándano Frasco 330g,CREMA&NATA,S/ 33.20,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt Griego VAKIMU Sabor a Frutos del Arándanos y Guanábana Botella 160g Paquete 4un,VAKIMU,S/ 19.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
"Mermelada BERRIES Arándanos, Frambuesa y Mora Pote 260g",BERRIES,S/ 22.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Mermelada HELIOS Arándanos Dulce Diet Frasco 280g,HELIOS,S/ 22.20,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Galletas SANTIVERI Arándanos 0% Azúcar Bolsa 190g,SANTIVERI,S/ 19.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Gin ANDEAN Arándanos Botella 700ml,ANDEAN,S/ 137.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Puff Snack Fresa y Arándanos WANT WANT Baby Mum Botella 50g,WANT WANT,S/ 14.80,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Suplemento Nutricional Arándanos FITNESS SHAKE +NUTRI Co Bolsa 200g,+NUTRI CO,S/ 25.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Galletas con Arándanos sin Gluten LA FLORENCIA Pote 240g,LA FLORENCIA,S/ 20.30,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Jugo de Fruta L'ONDA Arándano Botella 1.89L,L ONDA,S/ 18.20,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Mermelada BERRIES Arándanos Pote 260g,BERRIES,S/ 22.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Bites Arándanos Doble Chocolate KARINAT Doypack 120g,KARINAT,S/ 13.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt Griego TIGO de Arándano & Chía Pote 1Kg,TIGO,S/ 15.29,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
"Yogurt GLORIA ActiBio con Linaza Sabor a Pitahaya, Mango y Arándanos Botella 950g",GLORIA,S/ 7.50,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
"Barra de Avena, Quinua y Arándanos VITALMAX Paquete 180g",VITALMAX,S/ 14.40,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Cereal UNIÓN con Arándanos y Piña Liofilizada Caja 350g,UNIÓN,S/ 22.50,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Mermelada BERRIES Arándanos y Naranja Pote 260g,BERRIES,S/ 22.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Mermelada de Arándanos SPREAD sin Azúcar Añadida Frasco 390g,SPREAD,S/ 19.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt Griego LAIVE Sabor a Arándanos Botella 800g,LAIVE,S/ 9.90,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Bebida Natural BIO Arándano con Uva y Manzana Botella 300ml,BIO,S/ 3.60,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Cereal Bar COSTA Arándanos Caja 12un,COSTA,S/ 6.50,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Yogurt Griego TIGO Sabor Arándanos con Chía Pote 500g,TIGO,S/ 10.80,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Infusión BIGELOW Arándanos y Aloe Caja 18un,BIGELOW,S/ 26.10,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
Infusiones SAINT GOTTARD Arandano frambuesa Caja 20Un,SAINT GOTTARD,S/ 9.60,vivanda,ARÁNDANOS,2024-12-07 14:24:05.729703
