brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
SAN FERNANDO,Tiras Pechuga Pollo 300 g,S/ 14.90,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,300.0,g,Tiras Pechuga Pollo,14.9
TOTTUS,Nuggets De Pechuga De Pollo 12 Un,S/ 8.60,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,12.0,un,Nuggets De Pechuga De Pollo,8.6
SAN FERNANDO,Nuggets Pechuga Pollo 300 g (20 unidades),S/ 9.90,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,300.0,g,Nuggets Pechuga Pollo  (ades),9.9
SAN FERNANDO,Chicharrón De Pechuga Pollo 300 g,S/ 14.20,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,300.0,g,Chicharrón De Pechuga Pollo,14.2
SAN FERNANDO,Nuggets Pechuga Pollo (24 unidades),S/ 14.50,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,24.0,un,Nuggets Pechuga Pollo (ades),14.5
SAN FERNANDO,Nuggets Pechuga Pollo Chia Sin Freír 180 g,S/ 6.90,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,180.0,g,Nuggets Pechuga Pollo Chia Sin Freír,6.9
REDONDOS,DEDITOS DE PECHUGA DE POLLO X 300GR,S/ 13.90,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,300.0,g,DEDITOS DE PECHUGA DE POLLO X R,13.9
REDONDOS,TIRAS DE PECHUGA DE POLLO X 300GR,S/ 14.50,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,300.0,g,TIRAS DE PECHUGA DE POLLO X R,14.5
REDONDOS,Nuggets Pechuga 550 g,S/ 13.40,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,550.0,g,Nuggets Pechuga,13.4
REDONDOS,NUGGETS PECHUGA X 350 GR,S/ 10.90,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,350.0,g,NUGGETS PECHUGA X R,10.9
REDONDOS,NUGGETS PECHUGA X 180 GR,S/ 5.50,tottus,PECHUGA DE POLLO,2024-12-06 12:55:24.504236,180.0,g,NUGGETS PECHUGA X R,5.5
