brand,description,price,website,search_term,scrape_timestamp
GRANEL,Cajonazo Papa Yungay 10 kg,S/ 28.90,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
GRANEL,Cajonazo de Papa Canchan 10 kg,S/ 28.90,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
LAYS,Pack Papas Lay's Clásicas 150g y Piqueo Snax 200g,S/ 13.50,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
KNORR,Puré de Papa 125 g,S/ 4.90,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
TOTTUS,Papas Pre Fritas Rectas 1Kg,S/ 11.90,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
INKA CHIPS,Papa Jalapeno 135g,S/ 8.50,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
FRITO LAY,SURTIDO PIQUEO SNAX Y TOSTITOS 350G,S/ 9.90,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
VILLA NATURA,Chifle Salado 150 g,S/ 6.90,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
LAYS,Papas Al Hilo Lay's 155g,S/ 5.50,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
INKA CHIPS,Papa Salada 135g,S/ 8.50,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
TIYAPUY,Duopack Papas Nativas Mixta + Camotes Fritos,S/ 10.43,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
LAYS,Papas Lay's Ondas Picante 140g,S/ 5.52,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
LAYS,Pack Papas Lay's Clásicas 150g y Doritos Q/A 190g,S/ 13.50,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
TOTTUS,Puré de papas instantáneo 250 g,S/ 8.20,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
LAYS,Papas Lay's Ondas Saladas 140 gr,S/ 5.52,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
TOSTITOS,Redondos Salados 280g,S/ 9.60,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
LAYS,Papas Lay's Clásicas 150g,S/ 5.52,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
INKA CHIPS,Papa Bbq 135g,S/ 8.50,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
INKA CHIPS,Papa Queso 135g,S/ 8.50,tottus,PAPA HUAYRO,2024-12-06 13:46:00.343469
