brand,description,price,website,search_term,scrape_timestamp
Ricocat,"Comida para Gatos SUPER CAT Adulto Carne, Pollo y Leche Bolsa 9 kg",S/ 73.50 43%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ricocat,"Comida para Gatos RICOCAT Adultos Pollo, Sardina y Salmón Bolsa 15kg",S/ 133.90 32%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Thor,"Comida para Perros THOR Adulto Clásico Carne, Pollo, Cerdo Bolsa 25kg",S/ 110.90 5%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Michicat,Comida para Gatos MICHICAT Adulto Sabor a Pollo y Sardina Saco 18K,S/ 111.90 3%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Michicat,"Comida para Gatos MICHICAT Pollo, Sardina, Atún Bolsa 9 kg",S/ 59.90,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ricocat,Comida para Gatos RICOCAT Adultos Paté de Higado y Pollo Lata 330g,S/ 6.50,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Pollo Bolsa 80g x 24u,S/ 45.60,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Pollo Bolsa 80g,S/ 1.60,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Dog Chow,Alimento Húmedo para Perros DOG CHOW Cachorros Pollo Doypack 100g x3u,S/ 9.90 28%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ricocat,Comida para Gatos RICOCAT Adulto Sabor a Pollo 85g,S/ 3.00,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Dog Chow,Comida para Perros DOG CHOW Cachorros Sabor Pollo Doypack 100g x 2u,S/ 9.20,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ricocat,Comida para Gatos RICOCAT Adulto Paté Sardina y Pollo Lata 330gr,S/ 6.50,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
PAPI RICAS,Papas PAPI RICAS Sabor Pollo a la Brasa Bolsa 70gr,S/ 2.80,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Dog Chow,Alimento para Perros DOG CHOW Todas las Razas Sabor a Pollo Molido Lata 368gr,S/ 9.50,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
PAPI RICAS,Papas PAPI RICAS Sabor Pollo a la Brasa Bolsa 24gr,S/ 1.50,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ricocan,Comida para Perros RICOCAN Adultos Sabor a Trocitos de Pollo y verduras Lata 290gr,S/ 6.00,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ajinomen,Sopa Instantánea AJINOMEN Sabor a Pollo Vaso 51g,S/ 3.40,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Thor,"Comida para Perro THOR Adulto Sabor Carne, Pollo y Cerdo Bolsa 2 kg",S/ 14.50,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ricocat,"Comida para Gatos RICOCAT Pollo, Sardina, Salmón Bolsa 1 kg",S/ 14.90,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
DOGUI,Alimento para Perros DOGUI Para Adulto Sabor Pollo y Carne 8kg,S/ 62.90,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Dog Chow,Alimento Húmedo DOG CHOW Pollo Cachorro Doypack 100g,S/ 3.90,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Magia,Detergente en Polvo MAGIA BLANCA Lavanda Bolsa 2Kg,S/ 17.50 15%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Magia,Detergente en Polvo MAGIA BLANCA Floral Bolsa 2Kg,S/ 17.50 15%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ace,Detergente en Polvo ACE Floral Bolsa 2kg,S/ 25.80 14%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ace,Detergente en Polvo ACE Limón Bolsa 2kg,S/ 25.80 14%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Opal,Detergente en Polvo OPAL Ultra Floral Bolsa 2.4 Kg,S/ 28.50 11%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Opal,Detergente en Polvo OPAL Ultra Bolsa 4Kg,S/ 46.80 10%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Magia,Detergente en Polvo MAGIA BLANCA Lavanda Bolsa 4Kg,S/ 31.50 9%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
DEST,Detergente en Polvo DEST Floral Bolsa 4Kg,S/ 32.90 9%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Sapolio,Detergente en Polvo SAPOLIO Bebé Bolsa 2Kg,S/ 18.50 8%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Sapolio,Detergente en Polvo SAPOLIO Floral Bolsa 2000g,S/ 18.50 8%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ace,Detergente en Polvo ACE Limón Bolsa 4Kg,S/ 42.50 7%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ace,Detergente en Polvo ACE Acción Instantánea Bolsa 4Kg,S/ 42.50 7%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Marsella,Detergente en Polvo MARSELLA Petalos Relajantes Bolsa 2Kg,S/ 21.90 4%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Sapolio,Detergente en Polvo SAPOLIO Limón Bolsa 2000g,S/ 18.50 4%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Marsella,Detergente en Polvo MARSELLA Petalos Relajantes Bolsa 4Kg,S/ 43.50 3%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Bolivar,Detergente en Polvo BOLIVAR Cuidado Total Bolsa 2.4Kg,S/ 33.90 3%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Bolivar,Detergente en Polvo BOLIVAR Cuidado Total Bolsa 4Kg,S/ 54.90 2%,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Gloria,Leche Fresca GLORIA UHT Entera Bolsa 900ml Caja 12u,S/ 56.40,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Universal,Flan UNIVERSAL Sabor a Vainilla Bolsa 150gr,S/ 3.30,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
PEROS,Detergente en Polvo PEROS Floral Bolsa 15Kg,S/ 72.90,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Opal,Detergente en Polvo OPAL Ultra Floral Bolsa 730gr,S/ 9.60,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Ace,Detergente en Polvo ACE Aroma de Limón Bolsa 750g,S/ 10.50,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Universal,Chuño UNIVERSAL Bolsa 180gr,S/ 3.30,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
PEROS,Detergente en Polvo PEROS Limón Bolsa 15Kg,S/ 72.90,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Bolivar,Detergente en Polvo BOLIVAR Cuidado Total Bolsa 730gr,S/ 10.50,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Sapolio,Detergente Líquido SAPOLIO Limón Galón 5kg,S/ 48.50,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Nova,Papel Toalla NOVA Megarrollo Doble Hoja Rollo 1un,S/ 2.90,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
Bolivar,Detergente en Polvo BOLIVAR Cuidad Bebés y Niños Bolsa 730gr,S/ 10.50,vega,MENUDENCIA DE POLLO,2024-12-03 12:25:41.534941
