description,brand,price,website,search_term,scrape_timestamp
Pollo Fresco con Menudencia Trozado en 8 Piezas,VIVANDA,S/ 11.00,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Rostizado + Papas Fritas,VIVANDA,S/ 31.90,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Entero ARTISAN Libre de Antibióticos,ARTISAN,S/ 18.90,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Rostizado 1un,VIVANDA,S/ 22.80,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Fresco Light Sin Piel,VIVANDA,S/ 15.40,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Entero sin Menudencia Congelado PERDIX 1300g,PERDIX,S/ 13.90,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Entero Congelado PERDIX Bolsa 1400g,PERDIX,S/ 15.20,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Trozado Macerado SAN FERNANDO Asu Olla! Sazón Pollo Al Horno Bolsa 800g,SAN FERNANDO,S/ 17.30,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Trozado Macerado SAN FERNANDO Asu Olla! Sazón Pollo Pollada Bolsa 800g,SAN FERNANDO,S/ 17.70,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Trozado Macerado SAN FERNANDO Asu Olla! Sazón Pollo Oriental Bolsa 800g,SAN FERNANDO,S/ 17.30,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Tipakay con Chaufa HOME CHEF 450g,HOME CHEF,S/ 13.20,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pollo Entero Aderezo Leña REDONDOS Paquete 1Kg,REDONDOS,S/ 20.30,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pechuga Especial de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 18.40,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Filete de Pechuga de Pollo ARTISAN Libre de Antibióticos,ARTISAN,S/ 45.20,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Muslo de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 17.30,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Muslitos de Pollo ARTISAN Libre de Antibióticos,ARTISAN,S/ 30.50,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Suprema de Pollo,VIVANDA,S/ 24.30,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pierna con Encuentro de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 14.10,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Molleja de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 14.60,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Sasami de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 26.10,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Filete Pierna Pollo Sin Piel Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 24.00,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Ala de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 15.60,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Milanesa de Pollo AVINKA Bolsa 4un,AVINKA,S/ 25.70,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Empanada de Pollo LA FLORENCIA Paquete 4un,LA FLORENCIA,S/ 13.20,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Combo Pollo Rostizado + Papas Fritas + Chicha NATURALE 1L,VIVANDA,S/ 35.80,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pierna de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 16.70,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Causa de Pollo LA FLORENCIA Bandeja 500g,LA FLORENCIA,S/ 12.90,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Tamal Chinchano de Pollo RECUTECU Paquete 400g,RECUTECU,S/ 7.50,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Dedos de Pollo AVINKA 270g Bolsa 12un x 270g,AVINKA,S/ 11.50,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Siu Mai DELI FREEZE de Pollo Caja 12un,DELIFREEZE,S/ 13.99,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pechuga Entera de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 16.70,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Sasami de Pollo ARTISAN Libre de Antibióticos,ARTISAN,S/ 41.80,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Hígado de pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 9.30,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Milanesa de Pechuga de Pollo OREGAN FOODS Bolsa 4un,OREGON FOODS,S/ 27.90,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pack Gaseosa INCA KOLA Sin Azúcar Botella 1L + Empanada de Pollo Paquete 4un,COCA COLA,S/ 18.10,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Nuggets de Pollo Precocido AVINKA Bolsa 15un,AVINKA,S/ 10.50,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Chicharrón de Pollo AVINKA Bolsa 350g,AVINKA,S/ 16.70,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Pechuga de Pollo en Salsa de Champiñones HOME CHEF 450g,HOME CHEF,S/ 13.20,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Hot Dog Ahumado de Pollo SAN FERNANDO Paquete 440g,SAN FERNANDO,S/ 10.00,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Nuggets de Pollo con Brócoli AVINKA Bolsa 15un,AVINKA,S/ 9.50,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Salchicha de Pollo SAN FERNANDO Paquete 500g,SAN FERNANDO,S/ 9.40,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Tamal de Pollo RECUTECU Empaque 180g,RECUTECU,S/ 4.90,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Causa de Pollo LA FLORENCIA Bandeja 170g,LA FLORENCIA,S/ 6.00,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Hot Dog Ahumado de Pollo SAN FERNANDO Paquete 220g,SAN FERNANDO,S/ 4.60,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Tallarín Saltado con Pollo HOME CHEF 450g,HOME CHEF,S/ 13.20,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Alita de Pollo ARTISAN Libre de Antibióticos,ARTISAN,S/ 24.90,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Nuggets de Pechuga de Pollo OREGON FOODS Bolsa 15un,OREGON FOODS,S/ 14.40,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Proteína de Soya BHAKTI NATURA Pollo Vegetariano Caja 150g,BHAKTI NATURA,S/ 8.00,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Suprema de Pollo AVINKA Bolsa 4un,AVINKA,S/ 27.20,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
Piernitas de Pollo ARTISAN Libre de Antibióticos,ARTISAN,S/ 30.30,vivanda,POLLO EVISCERADO,2024-12-04 17:26:31.945603
